region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/IA	266314312	14	14	0
FRA/OCC	29896840	2	2	0
NLD/GE	89690520	6	6	0
FIN/18	29896840	2	2	0
CHL/LL	29896840	2	2	0
ITA/32	29896840	2	2	0
AWS/ap-southeast-1	64618864	11	11	0
FRA/NOR	29896840	2	2	0
DEU/SN	1378624	2	2	0
CHN/HB	29896840	2	2	0
PRT/13	29896840	2	2	0
USA/NV	68029688	5	4	1
CHN/AH	29896840	2	2	0
USA/TN	235728160	11	11	0
TWN/TPE	148968308	9	9	0
USA/FL	59104368	3	3	0
USA/IN	89690520	6	6	0
HKG/NTW	29896840	2	2	0
ITA/25	689312	1	1	0
HKG/KKC	59793680	4	4	0
SWE/T	29896840	2	2	0
BLZ/BZ	689312	1	1	0
FIN	29896840	2	2	0
BEL/BRU	59793680	4	4	0
AUS/QLD	29896840	2	2	0
ISR/TA	29896840	2	2	0
ARE	59793680	4	4	0
CHN/JS	59104368	3	3	0
USA/TX	189449468	50	12	1
JPN/27	9980272	2	2	0
VNM/SG	64427688	22	5	1
POL/02	29896840	2	2	0
MAR/07	29896840	2	2	0
DNK	29896840	2	2	0
JPN/26	29896840	2	2	0
AWS/ap-southeast-2	29896840	2	2	0
ZAF/WC	59793680	4	4	0
USA/UT	722077496	161	15	5
USA/CT	89690520	6	6	0
DEU/BY	29896840	2	2	0
AWS/ap-northeast-1	60482992	5	5	0
USA/OR	29896840	2	2	0
TWN/TXG	29896840	2	2	0
JPN/12	29896840	2	2	0
AWS/us-west-1	60482992	5	5	0
TUR/34	689312	1	1	0
USA/DC	120898580	105	8	1
USA/MS	29896840	2	2	0
PRT/15	59793680	4	4	0
KOR/41	88311896	4	4	0
NZL/AUK	689312	1	1	0
TWN/TAO	29896840	2	2	0
SYC	156677184	30	13	2
IND/MH	118208736	6	6	0
KOR/45	29896840	2	2	0
USA/LA	29896840	2	2	0
VNM/HN	154863828	20	10	1
UKR/63	689312	1	1	0
MAR/06	689312	1	1	0
JPN	36924058	4	2	1
IND/UP	59104368	3	3	0
COL/CAU	30586152	3	3	0
USA/WY	29896840	2	2	0
ITA/52	29207528	1	1	0
GBR/NIR	29207528	1	1	0
ITA/45	23964648	5	0	1
CHN/JX	16657364	1	1	0
ITA/75	14203032	3	2	1
USA/MN	87622584	3	3	0
PER	29207528	1	1	0
TWN/KHH	58415056	2	2	0
IND/MP	862732	1	1	0
VEN/A	1061824	1	1	0
IND/DL	1194552	1	1	0
ITA/62	29207528	1	1	0
TWN/HSQ	29207528	1	1	0
KOR/29	29207528	1	1	0
DEU/TH	29207528	1	1	0
AUT	29207528	1	1	0
DEU/HE	29207528	1	1	0
JPN/28	29207528	1	1	0
USA/NE	175245168	6	6	0
