region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
VPN	14562090493760	8120	289	285
USA	20873850105284	423381	146	46
USA/MA	44542245821110	854275	0	283
USA/NH	164663475930	705627	7326	6468
AWS/us-east-1	14537301275008	1733105	131	77
USA/CA	72051155232	18373	97	56
USA/VT	2997182451	13750	146	138
CHN	9803003212233	412423	5	69
GH-actions	206866873348	1014212	997	649
USA/MD	1076000148	4772	157	84
AWS/ap-southeast-1	740829972	136	136	0
MEX/CMX	199674046	1032	73	52
USA/WA	5442945310	7867	1	66
CAN/BC	6839881514	21032	356	115
SWE/W	8755918260	4217	0	66
AWS/us-west-2	473652662367	884	0	2
KOR/41	1361977520	1120	0	25
USA/VA	75562286813	134	13	11
USA/TN	249410	14	0	1
JPN/11	267816771	6168	0	7
TWN/CHA	8516040	1	1	0
DEU/HE	190051176	1412	1	1
RUS/MOW	2117229	232	0	2
USA/MI	4847667743	21068	11	2
CHE/VD	41300292	138	9	9
DEU/BW	659124915	1686	49	4
SGP	10795068	50	5	4
CHE/ZH	425984	26	0	1
GCP/us-east1	6550800	1	1	0
USA/PA	817087069	3191	23	23
PAK/SD	3013368	1	1	0
LBY/TB	3733956	1	1	0
VNM/SG	20438496	2	2	0
JPN/13	83533956	126	7	1
USA/GA	180992335	492	13	6
IRQ/AR	7170793576	1	1	0
ISR/TA	18737707	12	2	1
USA/IL	13206800	58	2	2
JPN/28	1278210364	1222	0	1
GBR/ENG	52842462	100	3	1
UZB/TK	1768716	1	1	0
AUS/QLD	4332416774	65	3	1
CHN/SH	76270986480	3	3	0
USA/MS	18094115356	2	2	0
VNM/26	20176464	2	2	0
PHL/00	7074864	1	1	0
BRA/SP	28364964	2	2	0
PAK/PB	3602940	1	1	0
SYC	134201169590	2	1	1
USA/NY	122461236	437	4	2
HKG	790865936	2	2	0
MAR/09	2685828	1	1	0
FRA/IDF	5450628	21	3	3
CHN/GD	570000600	368	1	1
USA/CO	6446712	32	1	1
VNM/HN	17228604	1	1	0
MEX/HID	12839568	1	1	0
NLD/NB	8057484	1	1	0
URY/MO	7074864	1	1	0
ARE/DU	5764704	1	1	0
VEN/S	5568180	1	1	0
