date	bytes_sent	number_of_requests	number_of_downloads
2025-04-12	399272748458	47140	<50
2025-04-13	561187786711	71880	<50
2025-04-14	187575309	1320	<50
2025-05-01	1104572828284	131700	<50
2025-05-02	577205989121	69440	<50
2025-05-03	2018845781124	241000	<50
2025-05-04	75655847850	620	<50
2025-05-05	156799899041	20080	<50
2025-05-06	1875704630020	223600	<50
2025-05-09	589676054700	70300	<50
2025-05-13	2398929680132	285980	<50
2025-05-14	729083570323	86920	<50
2025-05-15	1706455838683	203900	<50
2025-05-20	296362127	1080	<50
2025-05-22	1667382262808	198780	<50
2025-05-23	623311700010	74300	<50
2025-05-24	141781833773	16460	<50
2025-05-27	9782012536	<50	<50
2025-05-30	37274052	<50	<50
2025-06-03	68742355356	<50	<50
2025-06-09	4651292	<50	<50
2025-06-10	1574035610	6100	<50
2025-06-11	639541363	2540	<50
2025-06-12	158482654	640	<50
2025-06-25	12902071	760	<50
2025-06-26	10810569	640	<50
2025-07-08	24370678	180	<50
2025-07-14	29082533	80	<50
2025-07-15	84673388	200	<50
2025-07-16	34278708	1340	<50
2025-07-17	3477776	<50	<50
2025-07-26	53739520000	1020	<50
2025-07-27	46498221300	880	<50
2025-07-28	240059626716	4580	<50
2025-07-29	479757591400	9160	<50
2025-07-30	632320013040	12080	<50
2025-07-31	1041156820592	19920	<50
2025-08-01	1624207379503	31000	<50
2025-08-02	1563314862073	29840	<50
2025-08-03	1729312192343	33000	<50
2025-08-04	2860308029201	54580	<50
2025-08-05	2491087680092	47640	<50
2025-08-06	2930677174411	56240	<50
2025-08-07	2082453408528	39740	<50
2025-08-08	3977475397616	75900	<50
2025-08-09	2546828425154	48600	<50
2025-08-10	10433910456	200	<50
2025-08-11	3050238661500	58200	<50
2025-08-12	2132080746052	40680	<50
2025-08-13	1067396358616	20360	<50
2025-08-14	1926690225493	36760	<50
2025-08-15	1301722439806	24840	<50
2025-08-16	772941372646	14740	<50
2025-08-17	662107061066	12640	<50
2025-08-18	741146734470	14140	<50
2025-08-19	393889933382	7740	<50
2025-08-21	1127611890277	21520	<50
2025-08-22	188844172480	3600	<50
2025-08-25	579256	<50	<50
2025-08-27	29488100068	560	<50
2025-08-28	648614370256	12380	<50
2025-08-29	389682343755	7440	<50
2025-08-30	187132658384	3580	<50
2025-08-31	234179019236	4460	<50
2025-09-01	528725520942	10080	<50
2025-09-02	232199172846	4440	<50
2025-09-03	113706925464	2160	<50
2025-09-04	956563725695	18240	<50
2025-09-05	211864879425	4040	<50
2025-09-06	573248199714	10940	<50
2025-09-07	253434719133	4840	<50
2025-09-08	371412222463	7080	<50
2025-09-10	538566410569	10280	<50
2025-09-13	591316931909	11280	<50
2025-09-16	579256	<50	<50
2025-09-19	579256	<50	<50
2025-09-22	579256	<50	<50
2025-09-25	86527532	380	<50
2025-09-28	2148360	<50	<50
2025-10-01	6582272	<50	<50
2025-10-04	4568176	<50	<50
2025-10-07	1385702602	5900	60
2025-10-08	101818992	240	<50
2025-10-10	2865872	<50	<50
2025-10-12	1375453958	5900	60
2025-10-13	318944	<50	<50
2025-10-16	20680770602	5900	60
2025-10-17	76163255255	<50	<50
2025-10-19	3240040	<50	<50
2025-10-20	84004823519	<50	<50
2025-10-22	955520	<50	<50
2025-10-24	721907248350	<50	<50
2025-10-25	13815069754051	80	60
2025-10-26	1389014114	5900	60
2025-10-29	1370999414	5900	60
2025-11-04	2764468072	11780	140
2025-11-05	2780845072	11780	140
2025-11-06	2754183316	11780	140
2025-11-07	4135991550	17680	200
2025-11-08	2759423956	11780	140
2025-11-09	4136384598	17680	200
2025-11-10	2756083048	11780	140
2025-11-11	2760603100	11780	140
2025-11-12	2769839728	11780	140
2025-11-13	2753462728	11780	140
2025-11-14	1374143798	5900	60
2025-11-15	1373030162	5900	60
2025-11-16	1380236042	5900	60
2025-11-17	1379187914	5900	60
2025-11-18	1377746738	5900	60
2025-11-19	1379122406	5900	60
2025-11-20	19467211026	5900	60
2025-11-21	1382397806	5900	60
2025-11-22	1376960642	5900	60
2025-11-23	1378598342	5900	60
2025-11-24	1377615722	5900	60
2025-11-25	1375322942	5900	60
2025-11-26	1380498074	5900	60
2025-11-27	1373685242	5900	60
2025-11-28	1375978022	5900	60
2025-11-29	1381677218	5900	60
2025-11-30	1374340322	5900	60
2025-12-01	1377157166	5900	60
2025-12-02	1385280158	5900	60
2025-12-03	1376305562	5900	60
2025-12-04	1381546202	5900	60
2025-12-05	1377222674	5900	60
2025-12-06	1383576950	5900	60
