week_start	Neurophysiology
2023-11-06	868736318202
2023-11-13	3881955486242
2023-11-20	223435664
2023-11-27	7714092
2023-12-04	42278440
2023-12-11	241463310
2024-01-01	242657752
2024-01-22	4294733694832
2024-02-05	26805536
2024-03-04	78643200
2024-03-11	161758441
2024-03-18	202133032
2024-03-25	141527919
2024-04-01	47540405
2024-04-15	158234105
2024-07-08	3916680475
2024-07-22	57581532
2024-08-26	181863648
2024-09-02	2787643117383
2024-09-09	4729584489582
2024-09-16	181641729
2024-09-23	162484710
2024-10-21	241127910
2024-10-28	51779648
2025-02-03	263342160
2025-02-10	54764688
2025-03-31	12456072578
2025-04-07	1921818177848
2025-04-14	319777487
2025-04-21	299702838
2025-05-12	536192536
2025-06-23	46284171
2025-07-14	46284171
2025-07-28	441895729298
2025-08-04	1664053304840
2025-08-11	8861064972100
2025-08-18	2519817764047
2025-08-25	1525514701266
2025-09-01	3342482933692
2025-09-08	844157287229
2025-09-29	75457640
2025-10-06	33084508
2025-12-15	138549420
2025-12-22	7365100102085
2026-01-05	749222240484
2026-01-12	24097300498
2026-01-19	951878426952
2026-01-26	2732765133693
2026-02-02	1532819878146
2026-02-16	153329068
2026-02-23	59952296
2026-03-02	36268538
2026-03-16	34842680
2026-03-23	23165704
2026-03-30	66687144
2026-04-06	5175132
2026-04-13	7860960
2026-04-20	98065476
2026-04-27	30990884
2026-05-11	72379464
2026-05-18	49092662
2026-05-25	60354612
2026-06-01	41047701
2026-06-08	7192011523
2026-06-15	6012430827
2026-06-22	5694135348
2026-06-29	6244145467
2026-07-06	8391997307
2026-07-13	17629156785
2026-07-20	29016956
2026-07-27	851604
2026-08-03	18762842
2026-08-17	16594564
