date	bytes_sent	number_of_requests	number_of_downloads
2026-05-12	5834157	<50	<50
2026-05-13	7501059	<50	<50
2026-05-14	277817	<50	<50
2026-05-18	1111268	<50	<50
2026-05-19	13335216	<50	<50
2026-05-22	3333804	<50	<50
2026-05-23	555634	<50	<50
2026-05-25	8334510	<50	<50
2026-05-26	555634	<50	<50
2026-05-27	4445072	<50	<50
2026-05-28	2222536	<50	<50
2026-06-03	555634	<50	<50
2026-06-04	1111268	<50	<50
2026-06-05	277817	<50	<50
2026-06-07	555634	<50	<50
2026-06-10	2500353	<50	<50
2026-06-12	2222536	<50	<50
2026-06-13	555634	<50	<50
2026-06-17	277817	<50	<50
2026-06-19	1111268	<50	<50
2026-06-21	1111268	<50	<50
2026-06-27	1111268	<50	<50
2026-06-29	3333804	<50	<50
2026-07-06	49451592	340	<50
2026-07-07	1111272	<50	<50
2026-07-10	2222536	<50	<50
2026-07-13	1111268	<50	<50
2026-07-16	2222536	<50	<50
2026-07-18	1111268	<50	<50
