region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
VPN	14445862015	2303	220	111
USA	1773005892	306	39	11
GH-actions	1122524684	4014	320	255
DEU/BE	13429140	1	1	0
AWS/us-east-1	4292792384	545	70	35
AWS/ap-southeast-1	314283360	77	77	0
CAN/QC	3823109128	37	37	0
CHN	15097421968	654	117	34
USA/VA	3858314904	38	38	0
USA/MA	7873824116	370	0	74
USA/NY	3843482116	38	38	0
MEX/CMX	75068152	258	52	51
IDN/KT	5633688	1	1	0
XK	851604	1	1	0
PSE	8843580	1	1	0
BGD	22469244	4	4	0
TUR/16	7467912	1	1	0
MYS/07	16377000	1	1	0
USA/MD	3823109128	37	37	0
AWS/us-east-2	215250184	6	6	0
USA/PA	114804792	167	16	11
BRA/MG	6288768	2	2	0
USA/TX	21486624	1	1	0
PAK/SD	29957995	4	3	1
IRQ/BG	1113636	1	1	0
CIV/AB	3340908	1	1	0
NPL	1113636	1	1	0
BRA/MT	4520052	1	1	0
USA/CA	23718384	14	5	4
GCP/us-central1	329781984	8	8	0
CHN/SH	110969272	4	4	0
FRA/IDF	12872672	11	3	3
SGP	31092276	4	4	0
KOR/41	76011920	20	0	3
USA/MI	404782480	17	2	1
USA/IL	3358160	22	2	2
EST/37	6896136	1	1	0
VNM/HN	21242388	3	3	0
CHE/VD	2448624	8	2	1
AWS/us-west-2	21830764	55	6	2
HKG/NKT	2102311944	5	5	0
USA/WA	2025368	7	2	2
JPN/27	98740704	5	0	1
DOM/21	1703208	1	1	0
USA/FL	19128336	1	1	0
EGY/DK	3995988	1	1	0
SYR	3275400	1	1	0
KEN/30	8516040	1	1	0
CAN/ON	56533404	3	3	0
BRA/SP	36354414	2	0	2
TUR/06	14029611	1	0	1
UKR/30	1	1	0	1
IND/PB	18810445	1	0	1
BRA/RS	17621652	2	2	0
BGD/C	23648388	2	2	0
KWT/KU	8647056	1	1	0
IDN/BT	13625664	1	1	0
VNM/SG	67604256	6	6	0
HKG	29675124	6	6	0
ARG/X	2030748	1	1	0
ETH/AA	8297136	1	1	0
BGR/22	7140372	1	1	0
GBR/ENG	9629676	1	1	0
BGD/E	9367644	1	1	0
KHM/12	3013368	1	1	0
VEN/E	1441176	1	1	0
DOM	4978608	1	1	0
BRA/SC	1113636	1	1	0
COL/DC	9302136	1	1	0
RUS/VOR	2423796	1	1	0
VNM/DN	11594916	1	1	0
VNM/37	1048128	1	1	0
UKR/12	3668448	1	1	0
LBN/BA	9236628	1	1	0
DEU/NW	66986824	1	1	0
USA/NC	29085552	2	2	0
ARG/B	2489304	1	1	0
VEN	26727264	2	2	0
MAR/06	7664436	1	1	0
IRL	7336896	1	1	0
VNM/68	11660424	1	1	0
