region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
VPN	1904196784	235	70	19
USA/VA	470270768	15	15	0
ISR/TA	432865700	10	10	0
GitHub	287033296	872	96	75
USA	547315908	25	18	2
AWS/ap-southeast-1	60494576	8	8	0
USA/CA	627082852	37	13	2
CHN	1104535016	106	0	12
AWS/us-east-1	549897804	81	27	9
JPN/04	439493864	10	10	0
USA/MA	2058298074	212	0	27
USA/NY	419405868	9	9	0
MEX/CMX	22296560	93	18	18
CHE/VD	4897248	16	4	4
USA/IL	41325560	12	6	1
JPN/26	23951480	98	12	9
IND/TS	13459832	1	1	0
UKR/12	8647056	1	1	0
USA/OH	7783648	35	4	2
IRN/09	43001204	38	1	1
IRN	20087996	1	1	0
USA/MD	4434204	4	1	1
EST/37	13459832	1	1	0
ARG/B	17088828	19	3	1
PAK/SD	1768716	1	1	0
IDN/JT	1113636	1	1	0
NGA	1506684	1	1	0
