region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA	3266685583407	559346	392	124
USA/MA	12262259338706	230635	264	688
AWS/us-east-1	8199123025470	985094	1307	459
VPN	8303719592624	16801	3377	384
AWS/ap-southeast-1	4324065398	920	920	0
GitHub	67569239363	94988	2711	2705
RUS/SA	4151868228598	1005	315	256
CHN	6416516069970	972215	209	339
USA/IN	4740185704	7371	745	464
GBR/ENG	6521625432	632	351	215
JPN/19	4074735112479	229	229	0
USA/VA	4221954471946	596	330	29
CHN/GD	1943506993327	287	258	28
COL/ATL	6485292	3	3	0
GCP/us-east1	5410127451	4832	441	314
USA/NJ	4085704788845	232	232	0
SGP	62367379215	3725	368	372
GCP/us-west1	2168124	1	1	0
HKG/KKC	302646682	53	11	19
USA/IL	3138873325	162	151	2
ZAF/GP	450748638454	176	167	6
USA/NY	4889293279538	1352	453	50
USA/CA	5421510354	132	122	6
AWS/us-east-2	437027676	45	45	0
GBR/NIR	2593986657	221	220	1
USA/PA	1548505236	1956	202	201
CHE/VD	31546652	112	23	16
ZAF/NW	1267524377325	50	44	6
CAN/BC	5526023074	14010	1325	287
AWS/ap-southeast-2	47478051343	172	120	1
ISR/TA	1703805016	111	111	0
GCP/us-west3	276746022	1491	120	110
USA/CO	55397639126	806	222	19
USA/WA	3939140747	274	268	3
GCP/europe-west4	3017401258	1206	3	113
USA/GA	4702521242	309	297	1
CHE/LU	1748649154	126	112	3
CHE	362910874	1593	164	110
GCP/us-central1	50912021516	4632	162	146
CHN/SH	6864909777	169	113	1
BRA/RS	8309022481	4858	19	203
USA/TX	815079964	15543	1	111
KOR/27	1709510638	123	114	4
USA/CT	9676922842	5066	187	88
GCP/us-east4	187927884	201	4	4
AWS/us-west-2	8650210464	7284	46	42
DEU/NW	1716541709	159	117	5
ITA	1746484056	113	113	0
ITA/62	1769785266	123	114	1
VNM/SG	166295644	19	19	0
URY/MO	44938488	3	3	0
VNM/26	4127004	1	1	0
BGD/C	9760692	2	2	0
SYR/DI	3078876	1	1	0
CHN/BJ	63764290	13	5	1
KOR/41	2547940	2	2	0
USA/MD	4713835164	107	20	13
JPN/13	24608611228	37	23	7
FRA/IDF	22860283	93	13	13
DNK/84	48952874	60	1	1
AUT/9	98528678	21	21	0
MEX/MEX	21750586	8	8	0
TUR/34	29080968	4	4	0
AWS/eu-south-2	9175038028	8799	27	27
AWS/eu-central-1	4558470618	4373	18	18
bogon	4515866666	4278	22	19
GCP/europe-west1	6499755650	6330	40	40
MEX/CMX	147112453	410	79	55
PHL/40	34457208	2	2	0
KEN/30	40287420	7	7	0
ARG/X	23419688	2	2	0
EGY/C	5371656	2	2	0
GCP/us-east5	4421747482	4360	43	43
PER/AYA	6812832	1	1	0
VNM/HN	111213808	16	16	0
PAK/SD	18473256	3	3	0
BRA/PR	26681872	5	5	0
BGD/B	11267376	1	1	0
ARG/B	26807124	6	6	0
BLR/BR	2096256	1	1	0
BRA/RJ	29627110	4	4	0
UKR/51	8647056	1	1	0
TUN/52	4978608	1	1	0
BLR/VI	9142642	1	1	0
ARE/DU	93196086	4	4	0
HKG	7499928618	2336	13	17
AWS/eu-central-2	1833694684	1756	8	8
AWS/us-west-1	280058808	319	7	7
IRQ/BG	52013352	8	8	0
IDN/SU	917112	1	1	0
COL/ANT	35979432	5	5	0
CHL/RM	17122070	5	5	0
NGA	1179144	1	1	0
HND/CR	5044116	2	2	0
KAZ/75	37526748	4	4	0
VNM/DN	8843580	3	3	0
BRA/SC	12643242	1	1	0
GCP/europe-west8	2625576612	2676	40	40
PAK/PB	40942500	9	9	0
