week_start	Neurophysiology
2025-07-28	535853135012
2025-08-04	140890968244
2025-08-11	65304147984
2025-08-18	27736994464
2025-08-25	65151776784
2025-09-01	131527315680
2025-09-08	61565319184
2025-10-06	12312668
2025-11-10	435872116
2025-12-08	31397059592
2025-12-15	27878229712
2025-12-22	26172079304
2025-12-29	377200404600
2026-01-12	104230600236
2026-01-19	8911009808
2026-01-26	197855463664
2026-02-02	94038807576
2026-02-16	187124632
2026-02-23	68136368
2026-03-02	32739964
2026-03-09	15491000
2026-03-16	49262016
2026-03-23	12118800
2026-04-06	5318912
2026-04-20	92562804
2026-05-11	33003201672
2026-05-18	51880008
2026-05-25	44239280
2026-06-01	85075004
2026-06-08	42542004
2026-06-15	43997988
2026-06-22	29016656
