week_start	Neurophysiology
2023-03-13	40198221145
2023-04-10	4676287388
2023-05-22	24223808
2023-05-29	19997648
2023-06-05	21195832
2023-06-12	23320800
2023-06-19	2669415774
2023-06-26	5743690324
2023-07-03	167736554
2023-07-10	20358960
2023-07-17	19845928
2023-07-24	917188992
2023-07-31	237291212
2023-08-07	21196344
2023-08-14	20083672
2023-08-21	21358056
2023-08-28	27261320
2023-09-04	24307216
2023-09-11	10591045232
2023-09-18	21195832
2023-09-25	23903864
2023-10-02	6143464
2023-10-09	3027976
2023-10-23	6055952
2023-10-30	82447337702
2023-11-13	7893495166
2023-11-20	8048276018
2023-11-27	6055952
2023-12-04	8655979903
2024-01-22	976383865
2024-01-29	198896013
2024-02-26	273229204
2024-03-04	2772446600
2024-03-11	2057372320
2024-03-18	315481180
2024-03-25	3210777012
2024-04-01	1205866557
2024-04-08	20438496
2024-04-15	6294982502
2024-04-22	3191770055
2024-05-06	975468124
2024-06-17	5285698944
2024-07-08	21617948438
2024-07-22	86077512
2024-08-26	5729639862
2024-09-02	26151602140
2024-09-09	13926955341
2024-09-16	20025251202
2024-09-23	15578521682
2024-09-30	195860756
2024-10-21	76906392
2024-11-11	9564168
2024-11-25	30919776
2025-02-10	154533372
2025-03-03	872472
2025-03-10	225456
2025-03-31	745529478
2025-04-07	61135360
2025-06-23	1965545184
2025-07-14	1604668320
2025-07-28	8103533333
2025-08-04	18704954019
2025-08-11	8850054936
2025-08-18	4074902517
2025-08-25	4879224357
2025-09-01	4908020596
2025-09-29	68215234
2025-10-06	4071211880
2025-11-24	364158972
2025-12-15	78121454658
2025-12-29	3833357380
2026-01-05	5285698944
2026-01-12	17237374245
2026-01-19	13663694946
2026-01-26	12713798266
2026-02-02	4879224357
2026-02-16	133168912
2026-02-23	3993642238
2026-03-02	612077634
2026-03-16	74286072
2026-03-23	848258245
2026-03-30	8868408
2026-04-06	119506480
2026-04-13	39356753297
2026-04-20	17340262642
2026-04-27	60332868
2026-05-04	340213941
2026-05-11	44310660272
2026-05-18	415747409
2026-05-25	652892077
2026-06-01	39513850374
2026-06-08	587004564
2026-06-15	126124672
