region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/MA	835826225660	9774	418	243
USA	702281143686	14751	425	34
AWS/us-east-1	164606521642	19758	94	94
CHN	139477866645	7061	0	46
VPN	171120449659	11675	384	91
AUT/9	82267067651	47	47	0
GH-actions	182710744034	486116	497	506
IDN/JB	309011035182	290	197	40
AWS/ap-southeast-1	720653508	128	128	0
USA/NJ	92967125823	53	53	0
MEX/CMX	159394217	641	77	55
USA/VA	168669664649	99	98	1
GCP/us-central1	3345654933	3702	311	240
CAN/BC	81288111	268	41	31
AWS/us-west-2	10236825259	6	6	0
IDN/BT	36135906215	85	35	27
JPN/26	196353446	930	58	47
IDN/JK	25691470475	20	13	5
DEU/NW	5180320	24	3	3
DEU/BW	237780765	295	26	20
IDN/YO	14346252	2	2	0
UZB/TK	12774060	1	1	0
PHL/07	4978608	1	1	0
EGY/SHR	1375668	1	1	0
PHL/00	8581548	1	1	0
IRQ/BA	1441176	1	1	0
USA/CA	12021068	12	4	4
USA/NY	4230931900	2	2	0
USA/IL	2866500	14	2	2
VNM/56	1441176	1	1	0
MAR/07	917112	1	1	0
IRQ/KA	5437164	1	1	0
IRQ/AN	2685828	1	1	0
PRY/ASU	3406416	1	1	0
VNM/SG	6681816	1	1	0
GBR/ENG	1439092935	1	1	0
CHE/VD	6162240	11	2	2
FRA/IDF	5957440	10	3	3
AWS/ap-southeast-2	1200419476	1	1	0
CHE	3464348	16	2	1
KOR/41	55277348	274	6	1
USA/WA	15459888	1	1	0
BRA/RS	15001332	1	1	0
AZE/BA	1607672035	1	1	0
BGD	7205880	1	1	0
VNM/HP	23582880	1	1	0
IRQ/BG	14477268	1	1	0
