region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
AWS/us-east-1	14510239608	1697	9	54
VPN	12474376918	3721	480	152
CHN	5490107572879	440684	1	141
USA/NY	399155568310	19713	267	51
USA/MA	10560809908763	184236	158	236
GH-actions	536188797016	106083	11841	11460
AWS/ap-southeast-1	1365317736	232	232	0
USA/UT	17655659281	95	95	0
AWS/us-east-2	2355242207	13	13	0
ZAF/WC	17965551437	811	67	123
USA/VA	103973669547	12926	1578	255
CAN/BC	4570485695	4318	336	95
AWS/us-west-2	106328707515	351	22	7
DEU/NW	5920788040	339	144	48
USA/CA	151456289702	7975	68	116
JPN/13	1331381976	9	5	2
CAN/ON	1357883394	23	23	0
CHE/VD	130427408	570	10	10
MEX/CMX	853741074	1471	280	104
CHN/BJ	64014853	251	48	48
USA/WA	24261463	26	6	6
GCP/asia-south1	2980312082	689	45	14
USA/NC	2212676202	15	15	0
USA/TX	874183334	45	45	0
USA/MD	8559709938	412	14	12
CHE/ZH	85246212	107	11	10
CHN/GD	614400	6	0	1
USA/MI	8070866008	11	5	1
CHL/RM	730100302	5	5	0
USA/NH	637618637	1326	111	92
ITA	23103216	63	8	1
USA/VT	133141793	92	11	4
USA/IL	11026384	15	2	2
USA/CO	304702635	2	2	0
FIN/18	294751578	97	2	4
AWS/us-west-1	32078315	2	2	0
SGP	2827744	10	2	2
FRA/IDF	11382540	16	4	3
USA	163997860	812	5	3
USA/NJ	21165498	3	1	1
USA/OH	154656928	821	1	1
GCP/us-central1	1200461322	8	8	0
CAN/QC	21854121	18	2	1
FRA/ARA	51902226	183	9	2
GBR/ENG	73836192	14	0	1
GCP/us-east1	3624740	14	2	1
EST/37	134036265	1	1	0
CHN/SH	211831661	2	2	0
