region	bytes_sent
GitHub	10616226792
GB/England	2130472800
PT/Lisbon	946876800
US/California	637984121
GCP/us-central1	591798000
US/Maryland	280653552
VPN	243670730
CA/Ontario	236719200
US/Indiana	236719200
IN/Maharashtra	236719200
AWS/us-east-2	195336228
AWS/us-east-1	129906936
US/Georgia	120545932
GCP/us-west1	118359600
VN/Kiên Giang Province	118359600
VN/Ho Chi Minh	118359600
US/Virginia	118359600
US/Texas	118359600
US/Missouri	118359600
US/Kentucky	118359600
IN/Telangana	118359600
CN/Hubei	118359600
US/Florida	118359600
DE/Rheinland-Pfalz	118359600
FR/Provence-Alpes-Côte d'Azur	118359600
KR/Seoul	118359600
JP/Yamaguchi	118359600
IT/Lombardy	118359600
NL/North Holland	118359600
US/Massachusetts	47184804
ES/Madrid	42949460
US/Rhode Island	21761120
CA/Quebec	16518240
SE/Stockholm	8259120
US/New York	1695272
