week_start	Neurophysiology
2024-05-13	3499412
2024-07-08	1235080
2024-07-22	617540
2024-09-16	1235080
2024-10-07	617540
2024-10-21	617540
2025-02-24	411712
2025-03-17	205828
2025-04-21	617540
2025-08-11	411684
2025-08-18	205856
2025-09-08	823340
2025-09-15	205828
2025-10-06	1029252
2025-12-15	2470160
2025-12-29	205828
2026-01-05	205856
2026-01-12	1852620
2026-01-19	205856
2026-02-16	1849480
2026-02-23	411712
2026-03-02	411656
2026-03-09	411712
2026-03-16	411656
2026-03-23	1130568
2026-03-30	411684
2026-04-06	205828
2026-04-13	411684
2026-04-20	823368
2026-05-11	617540
2026-05-18	1440880
2026-06-01	1232968
2026-06-08	1232996
2026-06-15	1029140
2026-06-22	1029196
2026-06-29	617540
2026-07-06	2058504
2026-07-13	823312
2026-08-17	4218464
