week_start	Neurophysiology	Video
2026-06-29	0	2412236726
2026-07-06	120657773	38584212
2026-07-13	105303376	0
2026-07-20	4771920	0
2026-07-27	11619632	0
2026-08-03	23930024	0
2026-08-10	5245960	0
2026-08-17	15401580	0
2026-08-24	70644656	0
2026-08-31	353399333	59691176336
2026-09-07	1375096	0
