date	bytes_sent	number_of_requests	number_of_downloads
2022-05-16	13745152235	1660	<50
2022-05-17	20434904	45760	<50
2022-06-27	12110961	<50	<50
2022-07-12	881647152	<50	<50
2022-07-13	6403915924	300	<50
2022-07-14	6326137071	300	<50
2022-07-15	1113670560	<50	<50
2022-07-22	19029038	<50	<50
2022-07-27	38507707	<50	<50
2022-07-31	518395680	60	<50
2022-08-01	1007328424	120	<50
2022-08-02	2090515918	200	<50
2022-08-03	1697850696	160	<50
2022-08-04	86926881	<50	<50
2022-08-07	66472456	<50	<50
2022-08-08	1986304699	<50	<50
2022-08-09	865412734	<50	<50
2022-08-10	875845132	<50	<50
2022-08-11	2962508871	<50	<50
2022-08-12	2059711316	<50	<50
2022-08-13	742589865	<50	<50
2022-08-14	1001200382	60	60
2022-08-16	77015414	<50	<50
2022-08-18	115523121	<50	<50
2022-08-19	77015414	<50	<50
2022-08-20	38507707	<50	<50
2022-08-21	192538535	<50	<50
2022-08-22	77015414	<50	<50
2022-08-24	1347832504	<50	<50
2022-08-25	3413114298	<50	<50
2022-08-26	3518500633	<50	<50
2022-08-27	1721382608	<50	<50
2022-08-28	4095269361	<50	<50
2022-08-29	1748248545	<50	<50
2022-08-30	314831416	<50	<50
2022-08-31	3066005660	<50	<50
2022-09-01	731262913	<50	<50
2022-09-06	78707854	<50	<50
2022-09-10	236123562	<50	<50
2022-09-11	236123562	<50	<50
2022-10-12	9015781	920	<50
2022-10-17	34318516	<50	<50
2022-10-18	88653447	<50	<50
2022-10-20	240221454	<50	<50
2022-10-22	80073818	<50	<50
2022-10-24	480442908	100	<50
2022-10-26	40036909	<50	<50
2022-10-30	781566029	<50	<50
2022-10-31	475281377	<50	<50
2022-11-07	14204108336	60	60
2022-11-21	94838811	<50	<50
2022-11-22	342289173	<50	<50
2022-11-24	13745152235	60	60
2022-11-28	877905512	<50	<50
2023-02-13	13521983121	2600	<50
2023-02-16	518395680	60	<50
2023-02-18	518395680	60	<50
2023-04-11	518395680	<50	<50
2023-04-14	333488679	<50	<50
2023-04-15	673839745	<50	<50
2023-04-16	120575262	<50	<50
2023-05-08	518395680	60	<50
2023-05-14	39353927	<50	<50
2023-05-23	40798192	91340	<50
2023-05-25	40787952	91340	<50
2023-05-26	40787952	91340	<50
2023-05-27	14908480	33560	<50
2023-05-28	18258544	40280	<50
2023-05-29	20393976	45660	<50
2023-05-30	2677984	6020	<50
2023-05-31	20393976	45660	<50
2023-06-01	20393976	45660	<50
2023-06-02	8503656	18860	<50
2023-06-03	20393976	45660	<50
2023-06-04	11984480	26480	<50
2023-06-05	15606272	35020	<50
2023-06-06	4717288	10740	<50
2023-06-07	20393976	45660	<50
2023-06-08	20393976	45660	<50
2023-06-09	20393976	45660	<50
2023-06-10	20393976	45660	<50
2023-06-11	8383656	18600	<50
2023-06-12	20393976	45660	<50
2023-06-13	20393976	45660	<50
2023-06-14	17953040	40120	<50
2023-06-15	20393976	45660	<50
2023-06-16	9520680	21140	<50
2023-06-17	40787952	91340	<50
2023-06-18	4130832	9240	<50
2023-06-19	3455272	7720	<50
2023-06-20	16141608	36160	<50
2023-06-21	15672800	34700	<50
2023-06-22	2574848	5740	<50
2023-06-23	18611520	41780	<50
2023-06-24	22635832	50600	<50
2023-06-25	1591305295	32680	<50
2023-06-26	300652339	45720	<50
2023-06-27	20393976	45660	<50
2023-06-28	3927080	8800	<50
2023-06-29	8574400	19420	<50
2023-06-30	8581776	19540	<50
2023-07-01	80624084	33440	<50
2023-07-02	20393976	45660	<50
2023-07-03	39459365	45680	<50
2023-07-04	18440912	41420	<50
2023-07-05	7233496	16100	<50
2023-07-06	20393976	45660	<50
2023-07-07	4325496	9620	<50
2023-07-08	20393976	45660	<50
2023-07-09	20393976	45660	<50
