date	bytes_sent
2022-10-21	19314478644
2022-10-23	32580339790
2022-11-13	2250752928
2022-12-21	492882192
2022-12-25	3278774856
2023-01-09	752097348
2023-02-16	1610612736
2023-02-17	3291346432
2023-02-18	1468006400
2023-02-20	2880630572
2023-02-22	150518468
2023-03-02	264586812
2023-03-23	6557549712
2023-04-05	93872964
2023-04-06	114376968
2023-04-07	237794040
2023-04-08	257380932
2023-04-09	269237880
2023-04-10	182570796
2023-04-11	158005296
2023-04-12	3311496024
2023-04-17	94397028
2023-04-18	187221864
2023-04-19	167045400
2023-04-20	192659028
2023-04-21	167372940
2023-04-25	27578868
2023-04-26	149358240
2023-04-27	22207212
2023-04-28	99965208
2023-04-29	183880956
2023-04-30	244279332
2023-05-01	150471876
2023-05-02	150471876
2023-05-03	96034728
2023-05-04	198292716
2023-05-05	240283344
2023-05-06	133963860
2023-05-07	196261968
2023-05-08	2193354360
2023-05-09	3308439648
2023-05-10	112149696
2023-05-11	169469196
2023-05-12	243558744
2023-05-13	192134964
2023-05-14	135470544
2023-05-15	84112272
2023-05-16	201699132
2023-05-17	177985236
2023-05-18	164883636
2023-05-19	84439812
2023-05-20	174840852
2023-05-21	130819476
2023-05-22	138221880
2023-05-23	27051820
2023-05-24	174644328
2023-05-25	284729784
2023-05-26	145530292
2023-05-27	16228392
2023-05-28	240454832
2023-05-29	47082660
2023-05-30	50958792
2023-05-31	136974244
2023-06-01	151494968
2023-06-02	178091216
2023-06-03	290065428
2023-06-04	123261020
2023-06-05	59365868
2023-06-06	112765132
2023-06-07	16663884
2023-06-08	225938104
2023-06-09	160228572
2023-06-10	151582528
2023-06-11	200448048
2023-06-12	145180336
2023-06-13	201822704
2023-06-14	73496992
2023-06-15	181720204
2023-06-16	132824176
2023-06-17	32528444
2023-06-18	119576
2023-06-19	113424
2023-06-20	66520
2023-06-21	156880
2023-06-22	46904
2023-06-23	90360
2023-06-24	284912
2023-06-25	7503870
2023-06-26	29492928
2023-06-27	10676098024
2023-06-28	122172420
2023-06-29	315355512
2023-06-30	152364164
2023-07-01	112925418
2023-07-02	70946176
2023-07-03	64050870
2023-07-04	102821512
2023-07-05	216150352
2023-07-06	37486196
2023-07-07	165841220
2023-07-08	152218540
2023-07-09	83438588
2023-07-10	76855492
2023-07-11	125332424
2023-07-12	98437484
2023-07-13	32596936
2023-07-14	43799816
2023-07-15	105754764
2023-07-16	106686484
2023-07-17	70287100
2023-07-18	210801760
2023-07-19	34693192
2023-07-20	164811696
2023-07-21	229798068
2023-07-22	151888016
2023-07-23	201518228
2023-07-24	325852412
2023-07-25	156822156
2023-07-26	199815020
2023-07-27	235716204
2023-07-28	132548548
2023-07-29	227371836
2023-07-30	136632096
2023-07-31	48491540
2023-08-01	57227944
2023-08-02	44168012
2023-08-03	28011376
2023-08-04	23124324
2023-08-05	50291540
2023-08-06	20486412
2023-08-07	35548792
2023-08-08	60044788
2023-08-09	92864296
