week_start	Neurophysiology
2022-02-07	67164192
2022-02-14	217743848
2022-02-21	10572264
2022-03-14	10572264
2022-03-21	10572264
2022-04-11	67760280
2022-05-16	261760
2022-07-04	67164192
2022-07-11	98880984
2022-07-18	10572264
2022-07-25	31726968
2022-08-01	426753672
2022-08-08	331928496
2022-08-15	137571720
2022-08-22	100461624
2022-08-29	162182832
2022-09-05	164931312
2022-09-12	176404656
2022-09-19	40749120
2022-10-03	161432856
2022-10-10	131347915
2022-10-17	5940768
2022-10-24	155331056
2022-10-31	77665528
2022-11-07	4903432
2022-11-28	73405392
2022-12-05	10572264
2022-12-19	77665528
2023-01-16	115061328
2023-01-23	83344536
2023-02-13	77665528
2023-02-20	171582328
2023-03-06	232996584
2023-03-20	98810056
2023-03-27	232996584
2023-04-03	88166864
2023-04-10	160234488
2023-04-17	140829529
2023-05-08	11780808
2023-05-22	2109824
2023-05-29	79497848
2023-06-05	1832320
2023-06-12	2094080
2023-06-19	35197268
2023-06-26	69980416
2023-07-03	7511328
2023-07-10	1832320
2023-07-17	1832320
2023-07-24	103059464
2023-07-31	79497848
2023-08-07	1832320
2023-08-14	139269533
2023-08-21	1832320
2023-08-28	37960024
2023-09-04	2094080
2023-09-11	1832320
2023-09-18	79497848
2023-09-25	13874888
2023-10-02	523520
2023-10-09	523520
2023-10-16	261760
2023-10-23	112976400
2023-10-30	23400584
2023-11-06	523520
2023-11-13	17459816
2023-11-20	11376140
2023-11-27	523520
2023-12-04	84391576
2023-12-11	11780808
2024-01-01	23561616
2024-01-22	219988508
2024-02-19	294274498
2024-03-04	22716032
2024-03-11	216778920
2024-03-25	116529816
2024-04-01	714404322
2024-04-22	60167204
2024-05-27	19212288
2024-06-10	18188680
2024-07-08	67290684
2024-07-22	66322668
2024-08-05	77665528
2024-08-26	23006544
2024-09-02	68675856
2024-09-09	262806784
2024-09-16	302918848
2024-09-23	708725592
2024-09-30	102255216
2024-10-21	109873000
2024-10-28	4127004
2024-11-04	144445988
2024-11-11	9236628
2024-11-18	152291816
2024-11-25	21144528
2024-12-02	20961576
2025-01-13	99529904
2025-02-24	19604592
2025-04-14	88237792
2025-04-21	88237792
2025-06-16	155331056
2025-06-30	87401368
2025-07-07	165619136
2025-07-14	186935108
2025-07-28	28628664
2025-08-04	11780808
2025-08-11	87162604
2025-08-18	16894568
2025-09-01	23849544
2025-09-08	12644608
2025-09-15	50638652
2025-09-22	114047156
2025-09-29	15597384
2025-10-06	153190564
2025-10-13	183252780
2025-10-20	47321692
2025-10-27	333155856
2025-11-03	659125480
2025-11-10	552672364
2025-11-17	321624784
2025-11-24	323618272
2025-12-01	329722048
2025-12-08	280999864
2025-12-15	743609368
2025-12-22	16058144
2025-12-29	135554920
2026-01-05	380647488
2026-01-12	179347648
2026-01-19	189599756
2026-01-26	304236568
2026-02-02	209601032
2026-02-09	187489804
2026-02-16	241176200
2026-02-23	289002712
2026-03-02	24301420
2026-03-09	5146508
2026-03-16	205965228
2026-03-23	135036740
2026-03-30	90223580
2026-04-06	16642372
2026-04-13	82966792
2026-04-20	306038796
2026-04-27	86370628
2026-05-04	250479976
2026-05-11	188407716
2026-05-18	136976516
2026-05-25	248248848
2026-06-01	164472004
2026-06-08	224710453
2026-06-15	117335900
2026-06-22	307490000
2026-06-29	402291232
2026-07-06	220249692
2026-07-13	35477260
