region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA	6667117153	1137	296	100
VPN	59278934141	3998	2652	43
USA/MA	16256823940	696	12	417
HKG/KKC	1442143422	193	0	43
CHN	30697778105	2772	320	469
AWS/ap-southeast-1	3135647637	569	569	0
AWS/us-east-1	17096772021	2043	518	294
USA/WA	11548306715	298	296	2
GitHub	86032856533	322212	15781	15251
USA/VA	14070243354	543	543	0
NLD/UT	11539847907	294	294	0
CAN/ON	11550525711	295	295	0
CHN/GD	11587160015	298	294	2
NLD/NH	11539847907	294	294	0
GCP/us-west1	128144537	2	2	0
AWS/us-east-2	1695482952	51	51	0
USA/MD	11694237168	753	316	16
VNM/SG	277950444	26	26	0
IRQ/BA	12446520	1	1	0
AZE/BA	6943848	1	1	0
MEX/CMX	471111236	1353	155	96
USA/NY	121482826	295	4	1
USA/IL	3696287056	395	170	2
IRQ/BG	13101600	4	4	0
BRA/RJ	42514692	2	2	0
BRA/MG	106815250	4	4	0
JOR/AM	9040104	1	1	0
VNM/DN	58040088	5	5	0
ZAF/GP	27054804	3	3	0
HRV/21	7140372	1	1	0
CHL/RM	11660424	2	2	0
IDN/YO	17032080	3	3	0
CHE/VD	16938945	57	7	6
PHL/06	48250894	2	2	0
TUR/18	1	1	0	1
RUS/PER	41962126	1	1	0
GCP/us-east1	9891708	1	1	0
GEO/TB	851604	1	1	0
VNM/HN	128812461	10	10	0
VEN/I	1048128	1	1	0
BGD/C	42842232	3	3	0
ARM/ER	8188500	1	1	0
BRA/PE	3013368	1	1	0
PHL/00	34083859	4	4	0
COL/DC	1179144	1	1	0
RUS/SPE	2358288	1	1	0
HKG	68914416	12	12	0
THA/14	917112	1	1	0
KEN	3733956	1	1	0
SGP	12184488	3	3	0
UKR/30	28502650	2	2	0
VNM/54	13101600	1	1	0
IRQ	2685828	1	1	0
NPL	5502672	1	1	0
MEX/GUA	12839568	1	1	0
IDN	14804808	3	3	0
IDN/JI	25943407	3	3	0
VNM/HP	53997825	2	2	0
TUR/06	59626292	1	1	0
ARG/E	7271388	1	1	0
IDN/BT	9760692	1	1	0
PAN/8	6288768	1	1	0
ARG/U	2685828	1	1	0
VNM/CT	12839568	1	1	0
ARE/DU	2685828	1	1	0
BRA/CE	3013368	1	1	0
IRQ/NI	2358288	1	1	0
ARG/X	17556144	2	2	0
PAK/SD	8516040	2	2	0
GCP/us-central1	104676197	5	5	0
NLD/GR	41681419	4	4	0
EST/37	10759941	1	1	0
USA/RI	10759941	1	1	0
VEN	51686016	1	1	0
MEX/TLA	1	1	0	1
BGD	20700528	3	3	0
ARG/S	5568180	1	1	0
UZB/TK	16639032	3	3	0
ARG/B	32950524	5	5	0
VNM/45	11070852	1	1	0
CAN/AB	9236628	1	1	0
VEN/S	7074864	1	1	0
USA/CA	19697568	7	4	3
KEN/17	1375668	1	1	0
GBR	23402397	1	1	0
VNM	11136360	2	2	0
DEU/NW	11070852	1	1	0
IND/TN	9629676	1	1	0
BRA/MA	17556144	1	1	0
DOM/25	6747324	1	1	0
ISR/TA	1113636	1	1	0
BRA/SP	26594789	3	3	0
SAU/14	40916593	2	2	0
IDN/JT	3340908	1	1	0
PHL	1310160	1	1	0
MEX/YUC	13296665	1	1	0
ARG/C	5568180	1	1	0
SAU/01	13494648	1	1	0
DZA/15	2947860	1	1	0
BRA/PR	17032080	2	2	0
ETH/AM	1113636	1	1	0
IND/HR	25450316	2	1	1
CRI/H	12970584	1	1	0
DOM/01	917112	1	1	0
USA/NJ	8319516	1	1	0
BRA/RS	6943848	1	1	0
IRQ/MA	5175132	1	1	0
AWS/us-west-2	157495760	686	6	2
PAK/PB	12512028	2	2	0
TUR/34	46663079	2	2	0
IRQ/KA	5371656	1	1	0
UKR/05	3340908	1	1	0
BRA/BA	11987964	1	1	0
MEX/NLE	8581548	1	1	0
VEN/A	1375668	1	1	0
DOM/32	6092244	1	1	0
BRA/GO	1179144	1	1	0
ALB/04	11398392	1	1	0
IRQ/NA	3340908	1	1	0
PER/LMA	3930480	1	1	0
AUT/3	4258020	1	1	0
FRA/PAC	58150930	2	2	0
MAR/04	3733956	1	1	0
XK	15459888	1	1	0
ARG	6288768	1	1	0
MYS/12	29871648	1	1	0
USA/NC	4863	1	0	1
USA/PA	24757	9	0	2
CHN/SH	39189584	2	2	0
FRA/IDF	14787681	12	3	3
IRQ/AR	13887696	1	1	0
USA/NH	30735821	51	2	1
VNM/43	10481280	1	1	0
ZAF/EC	11201868	1	1	0
COL/NAR	6223260	1	1	0
MEX/HID	10546788	1	1	0
PRY/10	3406416	1	1	0
MAR/07	5502672	1	1	0
VNM/63	10677804	1	1	0
BGD/A	6288768	1	1	0
