date	bytes_sent
2021-11-07	1553584
2021-11-08	15673496
2021-11-10	43913320
2021-11-11	15673496
2021-11-15	15673496
2021-11-24	14119912
2021-11-26	15673496
2021-11-29	1553584
2021-11-30	14119912
2021-12-01	3107168
2021-12-02	1553584
2021-12-03	1553584
2021-12-05	29793408
2021-12-07	14119912
2021-12-08	31346992
2021-12-10	14119912
2021-12-12	3107168
2021-12-13	31346992
2021-12-24	14229108
2021-12-26	14119912
2021-12-27	1553584
2021-12-28	15673496
2021-12-30	15673496
2022-01-10	14119912
2022-01-15	15673496
2022-01-20	15673496
2022-01-24	15673496
2022-01-25	15673496
2022-02-01	14119912
2022-02-04	15673496
2022-02-09	15673496
2022-02-10	48574072
2022-02-13	28239824
2022-02-23	15673496
2022-02-27	15673496
2022-03-02	14119912
2022-03-04	43913320
2022-03-08	1553584
2022-03-20	1553584
2022-03-21	15673496
2022-03-23	43913320
2022-03-26	29793408
2022-03-27	45466904
2022-03-28	15673496
2022-03-30	1553584
2022-03-31	73706728
2022-04-01	1553584
2022-04-02	1553584
2022-04-03	59586816
2022-04-13	189568
2022-04-19	15673496
2022-04-21	28239824
2022-05-17	29844984
2022-05-18	15673496
2022-05-20	14119912
2022-06-09	17227080
2022-06-10	1553584
2022-06-13	15673496
2022-06-15	1553584
2022-06-20	14119912
2022-07-25	1553584
2022-08-01	15673496
2022-08-02	42222080
2022-08-03	13982256
2022-08-05	14119912
2022-08-14	17089424
2022-08-16	1553584
2022-08-18	1553584
2022-08-19	1553584
2022-08-20	1553584
2022-08-21	3107168
2022-08-22	1553584
2022-08-25	1553584
2022-08-29	14119912
2022-08-30	42359736
2022-09-01	14119912
2022-09-06	14119912
2022-09-10	56479648
2022-09-11	28239824
2022-10-19	1553584
2022-10-21	9413275
2022-11-03	14119912
2022-11-15	14119912
2022-11-17	29793408
2022-11-21	29793408
2022-11-25	14119912
2022-11-29	14119912
2022-11-30	32900576
2022-12-02	14119912
2022-12-03	14119912
2022-12-04	1553584
2022-12-05	15673496
2022-12-06	17227080
2022-12-08	1553584
2022-12-13	15673496
2022-12-18	77976762
2023-01-04	14119912
2023-01-06	129609482
2023-01-10	15673496
2023-01-12	14119912
2023-01-22	1553584
2023-01-29	15673496
2023-02-02	15673496
2023-02-12	79734001
2023-02-16	14119912
2023-02-22	1553584
2023-02-28	14119912
2023-03-04	14119912
2023-03-18	14119912
2023-03-21	14119912
2023-03-24	14119912
2023-04-03	14119912
2023-04-04	14119912
2023-04-05	98147721
2023-04-06	234071847
2023-04-07	433872051
2023-04-08	297932377
2023-04-10	293189586
2023-04-18	311305082
2023-04-19	299592415
2023-04-21	120513272
2023-04-25	259108444
2023-04-26	359647090
2023-04-27	122403404
2023-04-28	191520876
2023-04-29	270859507
2023-04-30	188931797
2023-05-02	136606128
2023-05-03	192184626
2023-05-04	274175886
2023-05-05	438994664
2023-05-06	245968482
2023-05-07	238390015
2023-05-09	91645870
2023-05-10	105117817
2023-05-11	542660678
2023-05-12	212756418
2023-05-13	258245657
2023-05-14	14119912
2023-05-15	77675834
2023-05-16	92289327
2023-05-17	125153251
2023-05-19	375319813
2023-05-21	114441435
2023-05-22	109529561
2023-05-23	106441984
2023-05-24	146825301
2023-05-25	203483964
2023-05-26	80291951
2023-05-27	323661954
2023-05-28	253885077
2023-05-29	193943753
2023-05-30	149241560
2023-05-31	368432070
2023-06-01	367675116
2023-06-02	108660054
2023-06-03	67424
2023-06-04	93240
2023-06-05	161936
2023-06-06	112591241
2023-06-07	15785328
2023-06-08	149294249
2023-06-09	161936
2023-06-10	391058527
2023-06-11	181992732
2023-06-12	78062430
2023-06-13	285915716
2023-06-14	43136
2023-06-15	107057888
2023-06-16	345864647
2023-06-17	110560
2023-06-19	160664
2023-06-21	161936
2023-06-22	33320
2023-06-23	43136
2023-06-24	182056
2023-06-25	6446496
2023-06-26	134069388
2023-06-27	58985125
2023-06-29	311226302
2023-06-30	123394136
2023-07-01	213719980
2023-07-02	430877847
2023-07-03	278722411
2023-07-04	179411618
2023-07-05	44408
2023-07-06	127632671
2023-07-07	82708020
2023-07-08	253224196
2023-07-09	1671112
2023-07-10	237699820
2023-07-11	155823732
2023-07-12	117528
2023-07-13	214825420
2023-07-14	190425868
2023-07-15	44408
2023-07-16	222828356
2023-07-17	330387928
2023-07-18	206267208
2023-07-19	62524373
2023-07-20	1603688
2023-07-21	144547640
2023-07-22	199345108
2023-07-23	150938986
2023-07-24	305676775
2023-07-25	87544
2023-07-26	226534213
2023-07-27	347383271
2023-07-28	308957485
2023-07-29	224697856
2023-07-30	113508006
2023-07-31	26957372
2023-08-01	26704266
2023-08-02	12685009
2023-08-03	22043393
2023-08-04	23736356
2023-08-05	10912904
2023-08-06	27076512
2023-08-07	15785328
2023-08-08	182832
2023-08-09	563362572
2023-08-10	136433916
2023-08-11	200994832
2023-08-12	103290320
2023-08-13	367705836
2023-08-14	220622316
2023-08-15	111832
2023-08-16	159102656
2023-08-17	102455736
2023-08-18	518349632
2023-08-19	191310556
2023-08-20	172840236
2023-08-21	140676060
2023-08-22	111832
2023-08-23	126494108
2023-08-24	150115368
2023-08-25	239706768
2023-08-26	346906868
2023-08-27	205550488
2023-08-28	265898592
2023-08-29	177742716
2023-08-30	156240
2023-08-31	334253512
2023-09-01	120185204
2023-09-02	323913684
2023-09-03	190728320
2023-09-04	106984748
2023-09-05	160312196
2023-09-07	155274724
2023-09-08	139828120
2023-09-09	331665316
2023-09-10	205072
2023-09-11	161936
2023-09-12	93639604
2023-09-13	158609960
2023-09-14	205705172
2023-09-15	50104
2023-09-16	117528
2023-09-17	137648
2023-09-18	127565232
2023-09-19	459023760
2023-09-20	217959728
2023-09-21	242028680
2023-09-22	30421820
2023-09-23	307359832
2023-09-24	230259700
2023-09-25	188541468
2023-09-26	134912516
2023-09-27	245437176
2023-09-28	110560
2023-09-29	219352100
2023-09-30	175842876
2023-10-01	10088388
2023-10-02	268398256
2023-10-03	86758928
2023-10-04	130405260
2023-10-05	205063932
2023-10-06	271627024
2023-10-07	71341300
2023-10-08	110097876
2023-10-09	175333688
2023-10-10	225637600
2023-10-12	179314700
2023-10-13	324452768
2023-10-14	147924528
2023-10-15	130537988
2023-10-16	252631720
2023-10-17	102928080
2023-10-18	327903696
2023-10-20	93240
2023-10-23	192040968
2023-10-28	1553584
2023-10-29	162856428
2023-10-31	53622112
2023-11-01	241893468
2023-11-02	366910936
2023-11-03	23824676
2023-11-04	173607396
2023-11-05	175864600
2023-11-06	229842432
2023-11-08	174271864
2023-11-09	174868312
2023-11-10	189335664
2023-11-11	274282412
2023-11-12	138899024
2023-11-13	87544
2023-11-14	333543808
2023-11-16	14119912
2023-11-18	50104
2023-11-21	1775968
2023-11-24	204800
2023-12-04	1553584
2023-12-07	205072
2023-12-08	17227080
2023-12-09	10591280
2023-12-12	1731568
2023-12-18	14119912
2023-12-20	14119912
2024-01-04	14119912
2024-01-15	38158472
2024-01-18	15673496
2024-01-21	15673496
2024-01-22	14119912
2024-01-26	559912
2024-02-08	14119912
2024-02-09	20904660
2024-02-16	14119912
2024-03-05	15673496
2024-03-06	179712056
2024-03-08	1553584
2024-03-09	199820348
2024-03-10	174071116
2024-03-11	118525276
2024-03-13	286034388
2024-03-15	256961408
2024-03-16	132396180
2024-03-17	438267028
2024-03-19	158543596
2024-03-20	28239824
