week_start	Neurophysiology
2025-03-10	3598985946
2025-03-17	222893831
2025-04-28	337834943
2025-05-05	2786808444
2025-05-12	926719940
2025-05-19	2413303113
2025-05-26	3102410913
2025-06-09	1468811243
2025-06-16	1814411248
2025-06-30	62511
2025-07-14	46671134
2025-07-28	406446462
2025-08-04	194335479
2025-08-11	473259338
2025-08-18	271837731
2025-08-25	164061231
2025-09-01	339715389
2025-09-08	228333135
2025-09-15	91713976
2025-10-06	194575940
2025-11-03	19062828
2025-11-24	1676840284
2025-12-15	2693301263
2025-12-22	75875241
2025-12-29	63675055
2026-01-05	95794577
2026-01-12	1392165600
2026-01-19	519497669
2026-01-26	762239332
2026-02-02	200072742
2026-02-16	196043416
2026-02-23	1073975736
2026-03-02	731619412
2026-03-09	376587251
2026-03-16	294328832
2026-03-23	292828766
2026-03-30	453053029
2026-04-06	635802910
2026-04-13	822589886
2026-04-20	1757345434
2026-04-27	768882430
2026-05-11	572002718
2026-05-18	1514129350
2026-05-25	728628793
2026-06-01	835217907
2026-06-08	1724498844
2026-06-15	1342397498
2026-06-22	1315397929
2026-06-29	1442573310
2026-07-06	1867408517
2026-07-13	1438905376
2026-07-20	287543697
2026-07-27	580393291
