region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
CHN	625062799473	65170	1127	369
USA/MA	646735964556	13293	0	1054
AWS/us-east-1	481026040549	57878	574	453
VPN	503788684485	2761	2739	22
USA	152538869315	29082	958	144
AWS/ap-southeast-1	5354521388	1573	1573	0
AWS/us-east-2	105174033687	7888	185	12
AWS/ap-south-1	68478096	3	3	0
USA/IL	12703043764	869	869	0
USA/MD	118036447696	169	159	8
GCP/us-west1	58709	1	1	0
USA/VA	171495885	66	66	0
GCP/us-east1	17949192	2	2	0
VNM/HN	14807623	6	6	0
SGP	16072955	20	20	0
VNM/68	8450532	1	1	0
BRA/SC	8057484	1	1	0
UKR	7048	1	1	0
JOR/JA	7048	1	1	0
DEU/NW	11734	8	8	0
IDN/BT	7048	1	1	0
PER/LIM	7048	1	1	0
IRQ/NA	7048	1	1	0
VNM/52	7048	1	1	0
CHN/BJ	23468	16	16	0
NOR/03	17097588	1	1	0
CAN/QC	1399365764	1	1	0
USA/WA	78376240	1	1	0
COL/CUN	6288768	1	1	0
VNM/SG	6951176	9	9	0
MAR/06	1310160	1	1	0
AZE/YE	3340908	1	1	0
VNM/39	294	1	1	0
JOR/AM	294	1	1	0
VNM	3400	4	4	0
KGZ/O	294	1	1	0
VNM/18	294	1	1	0
USA/NC	6367642579	2	2	0
URY/MO	6878340	1	1	0
COL/VAC	1703592	2	2	0
UZB/TK	7205880	1	1	0
MEX/MIC	2358288	1	1	0
CRI/G	1195	1	1	0
GCP/us-west3	6687172779	2	1	1
VNM/DN	1360	2	2	0
GCP/us-central1	6687172779	2	1	1
VNM/66	1195	1	1	0
TUR/35	1195	1	1	0
VNM/22	9498660	1	1	0
COL/ATL	1703208	1	1	0
BGD	3013368	1	1	0
EGY/SUZ	5109624	1	1	0
GBR/ENG	484	1	1	0
VEN/V	484	1	1	0
VEN/I	484	1	1	0
BGD/C	484	1	1	0
DOM/32	1376152	2	2	0
VNM/44	484	1	1	0
PSE/RBH	384	1	1	0
ARE/DU	1326	2	2	0
HUN/BU	384	1	1	0
TWN/KHH	384	1	1	0
ARM/KT	3144384	1	1	0
NGA/LA	1113636	1	1	0
BRA/RJ	2685828	1	1	0
COL/DC	3013368	1	1	0
GTM/01	14411760	1	1	0
UKR/59	40025388	1	1	0
BRA/GO	13101600	1	1	0
USA/NY	942	1	1	0
ITA/45	942	1	1	0
MAR/07	942	1	1	0
IDN/RI	165	1	1	0
IDN/YO	165	1	1	0
DZA/13	2423796	1	1	0
BRA/RS	1113636	1	1	0
USA/TX	15656412	1	1	0
EGY/GZ	1222	1	1	0
BRA/SP	2882352	1	1	0
SRB/00	232	1	1	0
