asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-01/micr/sub-01_sample-04a_microscopy.ome.tif.tif	11945456	6	6	0
sub-01/micr/Fig 3. VMD 20241122.1-01.tif	803347100	97	3	1
sub-01/micr/sub-01_sample-04b_microscopy.ome.tif.tif	18289428	5	5	0
derivatives/small table for 7 patients 20241127.xlsx	37506	3	3	0
sub-01/micr/sub-01_sample-01_microscopy.ome.tif.jpg	1778853	3	3	0
sourcedata/protein structure and stabilityIMPG2 TABLE original.docx	4175418	3	3	0
desktop.ini	1722	7	7	0
setup_bids.py	3024	3	3	0
sub-01/micr/sub-01_sample-02_microscopy.ome.tif.tif	419887616	27	3	1
