week_start	Neurophysiology	Video
2026-06-08	7869682644	2913145623
2026-06-15	3909575432	1494578642
2026-06-22	3907491000	1420925269
2026-06-29	0	2913145623
2026-07-06	3531913172	698325680
2026-07-13	7810950896	4426209530
2026-07-20	1323348	0
2026-07-27	9677456	0
2026-08-03	8389512	0
2026-08-10	453158004	0
2026-08-17	3165899444	0
