date	bytes_sent	number_of_requests	number_of_downloads
2025-03-28	3665231063	520	120
2025-03-29	742330131	2080	<50
2025-03-30	776791369	1940	<50
2025-03-31	664103384	1700	<50
2025-04-01	3917863300	2000	80
2025-04-02	202380502	520	<50
2025-04-14	49891017	<50	<50
2025-04-15	9498660	<50	<50
2025-04-19	1946425753	<50	<50
2025-05-06	81852333	<50	<50
2025-05-09	3164202068	60	60
2025-05-22	311530160	<50	<50
2025-06-20	3164202068	60	60
2025-07-26	112058834	<50	<50
2025-07-28	65693658	<50	<50
2025-07-29	79134370	<50	<50
2025-07-30	304736206	<50	<50
2025-07-31	383614246	<50	<50
2025-08-01	182235809	<50	<50
2025-08-02	236187306	<50	<50
2025-08-03	100658279	<50	<50
2025-08-04	63849422	<50	<50
2025-08-05	215563005	<50	<50
2025-08-06	32234333	<50	<50
2025-08-07	64326027	<50	<50
2025-08-08	140070899	<50	<50
2025-08-09	77148416	<50	<50
2025-08-10	59060973	<50	<50
2025-08-12	235264197	<50	<50
2025-08-13	97332344	<50	<50
2025-08-14	286380406	<50	<50
2025-08-16	134939655	<50	<50
2025-08-17	120454777	<50	<50
2025-08-18	46307669	<50	<50
2025-08-21	172748529	<50	<50
2025-08-24	46523557	<50	<50
2025-08-27	157558681	<50	<50
2025-08-28	45574903	<50	<50
2025-08-29	208711490	<50	<50
2025-08-30	79035661	<50	<50
2025-08-31	93503079	<50	<50
2025-09-01	61362370	<50	<50
2025-09-02	187947453	<50	<50
2025-09-03	102398006	<50	<50
2025-09-04	147195528	<50	<50
2025-09-05	48935626	<50	<50
2025-09-06	117862408	<50	<50
2025-09-09	52683592	<50	<50
2025-09-10	33559467	<50	<50
2025-10-08	53444923	100	<50
2025-11-29	3164202068	60	60
2025-12-15	112058834	<50	<50
2025-12-16	355118868	60	60
2025-12-18	3215527200	60	60
2025-12-19	564154896	60	60
2025-12-21	37008448	<50	<50
2025-12-25	59865918	<50	<50
2025-12-28	112001327	<50	<50
2026-01-02	42785647	<50	<50
2026-01-03	75605734	<50	<50
2026-01-05	111434160	<50	<50
2026-01-09	60323896	<50	<50
2026-01-11	53122359	<50	<50
2026-01-16	691343091	<50	<50
2026-01-17	990689967	<50	<50
2026-01-18	1473042798	<50	<50
2026-01-19	465244794	<50	<50
2026-01-23	148146485	<50	<50
2026-01-24	267639863	60	<50
2026-01-26	130598625	<50	<50
2026-01-27	81884378	<50	<50
2026-01-28	349251549	80	<50
2026-01-29	227685174	<50	<50
2026-01-30	275708287	60	<50
2026-01-31	265753239	60	<50
2026-02-01	120056750	<50	<50
2026-02-02	52148669	<50	<50
2026-02-03	102398006	<50	<50
2026-02-04	247511159	<50	<50
2026-02-05	179888429	<50	<50
2026-02-20	200387986	220	<50
2026-02-24	106511050	220	<50
2026-02-25	116614686	420	<50
2026-02-26	288070069	780	<50
2026-02-27	295491302	580	<50
2026-02-28	144410648	600	<50
2026-03-01	128942313	260	<50
2026-03-02	157478753	440	<50
2026-03-03	165614902	540	<50
2026-03-04	25367177	80	<50
2026-03-05	358859591	1060	<50
2026-03-06	163452264	480	<50
2026-03-07	149730816	400	<50
2026-03-08	113032176	360	<50
2026-03-09	167404680	440	<50
2026-03-10	141459029	400	<50
2026-03-18	53122359	<50	<50
2026-03-19	321829938	<50	<50
2026-03-25	34808699	<50	<50
2026-03-26	97347845	<50	<50
2026-03-27	112157403	<50	<50
2026-03-28	76164151	<50	<50
2026-03-29	286186081	560	<50
2026-03-30	74748275	<50	<50
2026-03-31	304065195	<50	<50
2026-04-01	192045479	<50	<50
2026-04-02	313638833	<50	<50
2026-04-03	364021246	<50	<50
2026-04-04	281865081	<50	<50
2026-04-05	331066980	<50	<50
2026-04-06	281889017	<50	<50
2026-04-07	324583916	<50	<50
2026-04-08	163119377	<50	<50
2026-04-09	213398772	<50	<50
2026-04-10	217171694	<50	<50
2026-04-11	458877667	<50	<50
2026-04-12	304112547	<50	<50
2026-04-13	105857610	<50	<50
2026-04-14	311200426	<50	<50
2026-04-15	614021793	<50	<50
2026-04-16	224612416	<50	<50
2026-04-17	93177599	<50	<50
2026-04-18	60323896	<50	<50
2026-04-19	177082667	<50	<50
2026-04-20	102647181	<50	<50
2026-04-21	380789032	<50	<50
2026-04-22	302672584	<50	<50
2026-04-23	192063090	<50	<50
2026-04-24	160646974	<50	<50
2026-04-25	47535920	<50	<50
2026-04-26	87608007	<50	<50
2026-04-27	256833321	<50	<50
2026-04-28	112071214	<50	<50
2026-04-29	114906736	<50	<50
2026-04-30	229648099	<50	<50
2026-05-01	1706727457	<50	<50
2026-05-02	112345432	<50	<50
2026-05-03	179640234	<50	<50
2026-05-12	27284111	<50	<50
2026-05-15	322534814	1020	<50
2026-05-16	322735145	440	<50
2026-05-17	294593059	460	<50
2026-05-18	248166362	80	<50
2026-05-19	568360472	240	<50
2026-05-20	100639452	180	<50
2026-05-21	142105679	520	<50
2026-05-22	168301549	360	<50
2026-05-23	240198079	420	<50
2026-05-24	290188915	160	<50
2026-05-25	196212273	620	<50
2026-05-26	52923435	100	<50
2026-05-27	338781069	720	60
2026-05-28	3792888381	1480	80
2026-05-29	416961284	180	<50
2026-05-30	369504310	740	<50
