date	bytes_sent	number_of_requests	number_of_downloads
2026-04-05	25684073431	17000	220
2026-04-06	19311364668	35200	380
2026-04-07	124523092	160	<50
2026-04-08	1211766984	400	400
2026-04-10	1275247716	4920	<50
2026-04-11	747051612	2820	<50
2026-04-12	17744939074	4840	520
2026-04-13	1894459679	7280	60
2026-04-14	41663088	<50	<50
2026-04-15	32754000	<50	<50
2026-04-16	744890198	2720	<50
2026-04-19	731509809	2780	<50
2026-04-21	4540369601	360	360
2026-04-22	905808620	3580	<50
2026-04-24	45058194	80	<50
2026-04-25	644435466	2380	<50
2026-04-28	561396653	2220	<50
2026-05-01	914925579	3480	<50
2026-05-04	752293851	2880	<50
2026-05-06	46874788	<50	<50
2026-05-07	499188866	1920	<50
2026-05-10	459293923	1820	<50
2026-05-12	6754681	<50	<50
2026-05-13	878688518	3440	<50
2026-05-14	91790866	380	<50
2026-05-15	812947991	3220	<50
2026-05-16	1846805905	6220	60
2026-05-17	1821053859	2200	<50
2026-05-18	2790076229	3520	380
2026-05-19	4491578743	5260	140
2026-05-20	1266937268	4740	60
2026-05-21	417432084	5160	<50
2026-05-22	783991233	3240	<50
2026-05-23	471819829	1960	<50
2026-05-24	630354940	2640	<50
2026-05-25	1103233230	4280	<50
2026-05-26	415721604	2000	<50
2026-05-27	446891630	2100	60
2026-05-28	900580809	3940	60
2026-05-29	426126744	2020	<50
2026-05-30	630177870	3020	<50
2026-05-31	1777120617	3520	80
2026-06-01	1655378386	4520	60
2026-06-02	180521345	860	<50
2026-06-03	473731804	1120	<50
2026-06-04	1084521492	2740	60
2026-06-05	271956981	820	<50
2026-06-06	114416051	<50	<50
2026-06-07	85160400	<50	<50
2026-06-08	16372585537	700	500
2026-06-09	216854920	<50	<50
2026-06-10	1340355539	5720	80
2026-06-11	634448057	2700	<50
2026-06-12	1450490238	6760	80
2026-06-13	1399179938	6480	80
2026-06-14	586596918	2760	<50
2026-06-15	459436471	1700	<50
2026-06-16	471486571	2240	<50
2026-06-17	1028501328	4740	60
2026-06-18	762223847	3480	<50
2026-06-19	1388813219	1900	120
2026-06-20	600580638	2620	<50
2026-06-21	1356151289	6400	80
2026-06-22	897031841	3880	<50
2026-06-23	610683643	2840	<50
2026-06-24	814427533	3620	<50
2026-06-25	930757309	4440	40
2026-06-26	1274708483	3440	380
2026-06-27	726252918	1900	<50
2026-06-28	1003302799	4760	60
2026-06-29	3802283762	4180	120
2026-06-30	969682780	4480	60
2026-07-01	1094280024	5240	60
2026-07-02	727414999	3500	<50
2026-07-03	920078140	4240	<50
2026-07-04	2028628130	8380	100
2026-07-05	4339952594	4520	200
2026-07-06	4629059338	2080	200
2026-07-07	653072352	2540	<50
2026-07-08	708407630	3400	<50
2026-07-09	887479344	2240	360
2026-07-10	818228887	3800	<50
2026-07-11	1710220356	5720	60
2026-07-12	62439390	280	<50
