region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/NH	6427000784333	25065752	83598	17654
AWS/us-east-2	133634917371	34872569	47	534
CHN	132195233242	9696	5	182
USA/MA	154332956577	5448	146	197
HKG	2753348182	333	2	6
GitHub	634227663507	6383071	3181	2331
USA/VT	227472642416	1208549	914	718
USA	28340874299	5369	137	50
HKG/KKC	9620274986	1158	0	21
USA/NV	131723400634	5047	242	171
AWS/us-east-1	252079828083	43736	307	692
USA/NY	152907952968	43997	181	11
USA/CA	67619371212	22861	174	25
VPN	219443933875	18746	1295	320
NLD	109819982202	1161	228	43
USA/IL	5218046484	2419	82	2
CAN/QC	79576379385	11536	43	182
JPN/13	66480486673	1964	152	4
AWS/ap-southeast-1	1789701868	296	296	0
UKR/30	69483108	9	9	0
USA/MD	127284152498	6701	288	4
USA/VA	63951496414	36289	167	4
GCP/us-west1	1233147849	3	3	0
DEU/NW	63644197415	144	144	0
DEU/BW	97225151878	309	309	0
SWE/M	62989445281	136	136	0
CHN/BJ	671802772	224	224	0
USA/WA	63014399169	139	138	1
USA/GA	157631286742	40993	11	231
ITA/52	28034443000	6721	1	47
ESP/CT	9572414306	661	48	4
USA/NJ	51862746778	487	114	7
GCP/us-central1	11899293212	360	30	1
GBR/ENG	14592637902	183	78	1
MEX/CMX	8584462767	45830	84	54
CAN/ON	8231436643	28	28	0
RUS/MOW	16567700799	37	37	0
GCP/us-east1	16525220	12	2	1
DEU/TH	21369208	2	2	0
ETH/AA	16922820	2	2	0
VNM/HN	313726605	15	15	0
THA	929096	1	1	0
BGD/C	3915476	3	3	0
BRA/MG	122787432	3	3	0
BRA/PR	2190012	2	2	0
VNM/DN	13007344	3	3	0
VNM/SG	3154161245	30	27	3
FRA/PAC	3503746876	11	11	0
USA/NM	2070935428	7	7	0
NOR/46	11812792	3	3	0
BGD	21966484	3	3	0
SGP	514075940	9	9	0
VNM/61	10020964	1	1	0
BRA/SC	27408332	5	5	0
SWE/AB	297546298	56	1	1
NOR/50	4660298430	913	0	8
VEN/K	2986380	1	1	0
BRA/RS	4645480	3	3	0
UKR/63	1128188	1	1	0
BRA/SP	55812124	13	13	0
VNM/43	14865536	2	2	0
ARG/B	7698224	5	5	0
SLV/SS	11547336	1	1	0
PAK	1128188	1	1	0
VEN/A	8162772	2	2	0
JPN	98549712	3	3	0
PRT/11	6187285160	237024	33	3
USA/TN	43275205609	22074	0	88
CHE/AG	14488262	22	4	2
USA/MO	17436313	221	1	1
PRT/03	406687010	2	2	0
USA/IN	939323128	16863	2	2
IND/UP	868850296	5	5	0
ITA/45	286330782	55	0	1
DEU/BE	11480972	1	1	0
USA/RI	877936248	169	0	1
USA/FL	417402782	1	1	0
USA/PA	232573338	35	1	1
RUS	10451861	1	1	0
GBR	9854585	2	2	0
USA/OK	75470728	1	1	0
