asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-G3-8/sub-G3-8_obj-km25q7_ecephys.nwb	7531572	42	31	5
sub-G3-10/sub-G3-10_obj-v1x2k2_ecephys.nwb	6513792	37	26	5
sub-G3-10/sub-G3-10_obj-grnofx_ecephys.nwb	6717348	38	27	5
sub-G3-10/sub-G3-10_obj-1fv7qj_ecephys.nwb	6310236	36	25	5
sub-G3-11/sub-G3-11_obj-p0evi7_ecephys.nwb	7531572	44	29	6
sub-G3-10/sub-G3-10_obj-16vvftv_ecephys.nwb	10789712	68	37	16
sub-G3-10/sub-G3-10_obj-84c34y_ecephys.nwb	9770688	60	35	12
sub-G3-11/sub-G3-11_obj-3tod9g_ecephys.nwb	7124460	42	27	6
sub-G3-8/sub-G3-8_obj-r3frad_ecephys.nwb	6513792	37	26	5
sub-G3-10/sub-G3-10_obj-1sa4ohu_ecephys.nwb	9974244	63	34	14
sub-G3-10/sub-G3-10_obj-hgfhv5_ecephys.nwb	7124460	42	27	6
sub-G3-8/sub-G3-8_obj-1eap84t_ecephys.nwb	8245884	50	30	9
sub-G3-13/sub-G3-13_obj-gyvk6m_ecephys.nwb	6920904	41	26	6
sub-G3-13/sub-G3-13_obj-nq9qr6_ecephys.nwb	6237696	36	25	5
sub-G3-10/sub-G3-10_obj-17t7boy_ecephys.nwb	8143484	49	30	9
sub-G3-8/sub-G3-8_obj-k90kn0_ecephys.nwb	7124460	42	27	6
sub-G3-10/sub-G3-10_obj-107rduh_ecephys.nwb	19120201	151	36	14
sub-G3-8/sub-G3-8_obj-dgsdsr_ecephys.nwb	6513792	37	26	5
sub-G3-11/sub-G3-11_obj-138g89s_ecephys.nwb	6310236	36	25	5
sub-G3-10/sub-G3-10_obj-1c7kagw_ecephys.nwb	7124460	42	27	6
sub-G3-11/sub-G3-11_obj-1ahric1_ecephys.nwb	6106680	35	24	5
sub-G3-13/sub-G3-13_obj-b3xh1g_ecephys.nwb	6717348	39	26	6
sub-G3-10/sub-G3-10_obj-z613yb_ecephys.nwb	9567132	60	33	13
sub-G3-10/sub-G3-10_obj-1swxgog_ecephys.nwb	6310236	36	25	5
sub-G3-8/sub-G3-8_obj-1v4s71q_ecephys.nwb	6310236	36	25	5
sub-G3-8/sub-G3-8_obj-8yx4db_ecephys.nwb	6310236	36	25	5
sub-G3-10/sub-G3-10_obj-1rdjyxp_ecephys.nwb	8345796	50	31	7
sub-G3-10/sub-G3-10_obj-s928co_ecephys.nwb	5903124	34	23	5
sub-G3-10/sub-G3-10_obj-67mvra_ecephys.nwb	10177800	65	34	14
sub-G3-11/sub-G3-11_obj-1ir5upm_ecephys.nwb	6717348	39	26	6
sub-G3-10/sub-G3-10_obj-3l562s_ecephys.nwb	6310236	36	25	5
sub-G3-11/sub-G3-11_obj-1b4hpzl_ecephys.nwb	8549352	53	30	8
sub-G3-13/sub-G3-13_obj-1v584wd_ecephys.nwb	6717348	39	26	6
sub-G3-10/sub-G3-10_obj-1pv3kzc_ecephys.nwb	10381356	65	36	13
sub-G3-10/sub-G3-10_obj-1eg0kgp_ecephys.nwb	8752908	54	31	8
sub-G3-11/sub-G3-11_obj-48u7jh_ecephys.nwb	7938684	47	30	7
sub-G3-13/sub-G3-13_obj-mb83me_ecephys.nwb	6106680	35	24	5
sub-G3-8/sub-G3-8_obj-pqe7y6_ecephys.nwb	7124460	40	29	5
sub-G3-8/sub-G3-8_obj-oh520v_ecephys.nwb	6513792	37	26	5
sub-G3-13/sub-G3-13_obj-1fquies_ecephys.nwb	8042328	48	30	8
sub-G3-11/sub-G3-11_obj-k40503_ecephys.nwb	8042328	48	30	8
sub-G3-11/sub-G3-11_obj-7yfoik_ecephys.nwb	7938684	48	29	7
sub-G3-11/sub-G3-11_obj-183kotz_ecephys.nwb	6310236	36	25	5
sub-G3-11/sub-G3-11_obj-q65ems_ecephys.nwb	7938684	48	29	7
