region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/NY	80019653288	1118	1041	2
GCP/us-central1	17519942024	226	226	0
KOR/41	16052552820	208	207	1
CHN	21849506376	1993	301	48
USA/IN	16035455232	207	207	0
IND/UP	16035455232	207	207	0
AWS/ap-southeast-1	1118461780	374	374	0
VPN	40243521664	2324	2208	38
GitHub	3815432420	8627	1674	1286
USA	40583736600	2042	677	15
AWS/us-east-1	16327378128	2044	193	44
USA/CA	16415009720	256	215	6
BGR	1483411216	52	52	0
CHE/ZH	16035455232	207	207	0
USA/MA	24682259597	816	25	329
BEL/WAL	16109163032	213	207	6
USA/AZ	16040830320	208	208	0
USA/FL	16096783944	251	219	4
BEL	16035455232	207	207	0
AWS/us-east-2	1379914088	30	30	0
AWS/ap-south-1	2783088	1	1	0
KOR/44	16033811704	208	208	0
GCP/us-west1	2783088	1	1	0
USA/MD	300241364	327	88	51
AWS/us-west-2	78590656	113	18	6
USA/WA	619479092	800	46	46
MYS/14	10939836	1	1	0
VNM/SG	97632372	17	17	0
PAN/8	13953204	1	1	0
BRA/RS	12315504	3	3	0
JOR/AM	11791440	2	2	0
ARG/X	4782084	1	1	0
ECU/P	1768716	1	1	0
USA/DC	59550200	20	20	0
POL/12	226320472	162	36	35
NLD	11239560336	36	36	0
CHE/VD	105719368	263	90	51
KOR/30	243976008	9	6	3
QAT/DA	5375088	1	1	0
CAN/BC	9854788	21	4	3
POL/14	2557959504	12	12	0
ZAF/GP	20004580	5	5	0
VNM/DN	20305476	5	5	0
MEX/CMX	113897544	357	84	55
ARG/B	26272140	3	3	0
MEX/BCS	8385024	1	1	0
COL/CAU	2783088	1	1	0
MEX/HID	851604	1	1	0
ARE	2783088	1	1	0
BRA/GO	2358288	1	1	0
JAM/01	2783088	1	1	0
VNM/HN	73556780	17	17	0
PAK/PB	14540772	6	6	0
IDN/AC	2783088	1	1	0
VNM/20	12612720	4	4	0
BGD	18804228	5	5	0
FRA/IDF	42939016	193	25	13
UZB/TK	20827520	6	6	0
GBR/SCT	78837256	5	3	1
HUN/BU	5375088	1	1	0
BRA/MG	14611716	3	3	0
AZE/YE	2783088	1	1	0
ESP/CT	600100800	83	0	16
IDN/JI	2030748	1	1	0
COL/ANT	9502092	2	2	0
BRA/SP	16907736	4	4	0
HKG	62435988	6	6	0
BGD/C	27323700	3	3	0
MEX/NLE	8158176	2	2	0
FRA/NOR	5375088	1	1	0
USA/IL	8556880	12	2	2
PSE/BTH	4913100	1	1	0
UKR/56	5375088	1	1	0
OMN/MA	9240060	3	3	0
PHL/40	3668448	1	1	0
COL/DC	13039524	3	3	0
EGY/C	3209892	2	2	0
VNM	7205880	2	2	0
SGP	115087808	25	15	1
UKR/51	5375088	1	1	0
UKR	1113636	1	1	0
CHL/RM	838563264	6	6	0
USA/NC	7875584740	73	42	4
CHN/JS	4797307328	1	0	1
BGD/B	5375088	1	1	0
IDN/YO	24903336	6	6	0
VEN/D	3078876	1	1	0
IND/KL	1113636	1	1	0
SAU/03	2947860	1	1	0
KEN/30	26272140	3	3	0
IDN/JB	18280164	2	2	0
GBR/WLS	5375088	1	1	0
FRA/PAC	1179144	1	1	0
ISR/D	5375088	1	1	0
PRT/06	19324860	1	1	0
VNM/HP	1179144	1	1	0
TUR/34	15209160	26	4	2
UKR/21	8581548	1	1	0
DEU/HE	15033300	35	6	3
ETH/AA	2685828	1	1	0
NPL	5375088	1	1	0
BEL/BRU	5375088	1	1	0
ZAF/WC	2783088	1	1	0
USA/OK	2783088	1	1	0
ECU/G	2783088	1	1	0
ALB	5375088	1	1	0
URY/MO	17883684	2	2	0
JAM/14	5375088	1	1	0
BGR/22	5375088	1	1	0
IND/TS	2751336	1	1	0
MYS/10	917112	1	1	0
VNM/39	5375088	1	1	0
MYS/04	2489304	2	2	0
ARG/C	7405836	2	2	0
CRI/SJ	3540672	1	1	0
DOM/12	1375668	1	1	0
IDN/KT	5375088	1	1	0
KAZ/19	5375088	1	1	0
MAR/07	4454544	1	1	0
BRA/RJ	26596248	3	3	0
CHN/SH	2223648	2	2	0
SYR	3275400	1	1	0
VEN/B	4651068	1	1	0
ROU/HD	5375088	1	1	0
BRA/SC	5375088	1	1	0
EST/37	207601272	1	1	0
TUR/16	13691172	1	1	0
CHN/GD	614400	6	0	1
ARE/DU	5375088	1	1	0
VNM/56	6685248	2	2	0
GBR/ENG	7299672	2	2	0
BLR/HM	2783088	1	1	0
ALB/11	5375088	1	1	0
TUR/35	2685828	1	1	0
COL/ATL	7140372	1	1	0
BRA/MA	7009356	1	1	0
IND/GJ	5375088	1	1	0
PHL/00	5375088	1	1	0
PAK/SD	5375088	1	1	0
BLR	1703208	1	1	0
NGA/FC	1113636	1	1	0
ARE/AZ	5375088	1	1	0
IND/KA	2783088	1	1	0
IDN	1113636	1	1	0
JOR	2685828	1	1	0
SRB/00	2816304	1	1	0
KOR/11	2816304	1	1	0
VNM/37	2783088	1	1	0
PER/ARE	14411760	1	1	0
ESP/MD	8909088	1	1	0
COL/BOL	2783088	1	1	0
PRY/10	2358288	1	1	0
PER/LMA	9891708	1	1	0
VNM/CT	915256	1	1	0
DOM/01	915256	1	1	0
TWN/CHA	101213391	6	1	1
DEU/BW	2783088	1	1	0
IRQ/BG	2783088	1	1	0
VNM/13	2783088	1	1	0
