week_start	Neurophysiology
2025-02-24	31614322776
2025-03-10	16307475872
2025-03-17	16035455232
2025-05-26	41124704
2025-06-02	25621533003
2025-06-09	16983953620
2025-06-16	565092572
2025-06-23	16035455232
2025-07-21	421848360
2025-07-28	3560443208
2025-08-04	2722995608
2025-08-11	8355395520
2025-08-18	1048159896
2025-08-25	2796262508
2025-09-01	2094308600
2025-09-08	823377640
2025-09-22	273799112
2025-10-06	8353696
2025-10-13	361233344
2025-10-27	154371920
2025-11-17	16052552820
2025-11-24	39998720
2025-12-08	400130488
2025-12-15	18216134368
2025-12-22	901743912
2025-12-29	636843568
2026-01-05	5287014880
2026-01-12	10127039272
2026-01-19	4634835712
2026-01-26	5021989560
2026-02-02	2071016920
2026-02-09	16035455232
2026-02-16	971058484
2026-02-23	33019349560
2026-03-02	699093496
2026-03-09	147660948
2026-03-16	820285776
2026-03-23	283984816
2026-03-30	417583300
2026-04-06	33259452072
2026-04-13	16760796324
2026-04-20	18210772832
2026-04-27	17827311192
2026-05-04	82452636
2026-05-11	2728391204
2026-05-18	1044892848
2026-05-25	16229322092
2026-06-01	880659588
2026-06-08	810820316
2026-06-15	555667916
2026-06-22	16473239024
2026-06-29	1613372056
2026-07-06	1605510689
2026-07-13	498042640
2026-07-20	658691172
2026-07-27	49605244232
