region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
BRA/PE	5043664	3	3	0
MEX/ROO	2322740	1	1	0
AUS/VIC	2260604	2	2	0
TUR/16	1158684	1	1	0
IND/HR	1061824	1	1	0
SAU/14	1158684	1	1	0
ARG/S	2256376	2	2	0
MEX/SLP	1158684	1	1	0
CHL/VS	1158684	1	1	0
USA/SC	1128188	1	1	0
IRQ/AR	3849112	1	1	0
VEN/A	4604224	2	2	0
VEN/K	14268260	2	2	0
IND/NL	7820356	2	2	0
PSE	12542796	1	1	0
UKR/71	7300040	1	1	0
ZAF/WC	3641512	4	4	0
NIC/MN	714608	1	1	0
IND/MH	1602008	3	3	0
PAK/KP	862732	1	1	0
USA/NC	1065336	1	1	0
HTI/OU	1065336	1	1	0
PHL/40	1065336	1	1	0
DZA/16	1771368	2	2	0
IRQ/DA	2193524	2	2	0
POL/22	1065336	1	1	0
DOM/25	5379640	2	2	0
VNM/56	2032492	2	2	0
IDN/JI	587240	1	1	0
VNM/54	862732	1	1	0
USA/TN	2041968	711	1	7
IND/UK	1488064	1	1	0
FRA/ARA	899744	9	0	2
JPN/13	4761280	11	3	1
USA/RI	7080444	5	1	1
IND/DL	1488064	1	1	0
KOR/11	1488064	1	1	0
RUS	3120812	3	3	0
MAR/09	2100960	2	2	0
COL/TOL	1393644	1	1	0
VNM/22	1260916	1	1	0
SWZ/HH	1128188	1	1	0
KEN/30	3127628	3	3	0
GBR	713576	1	1	0
NLD/NH	713576	1	1	0
USA/DC	1872964	1	1	0
DOM/01	1872964	1	1	0
DZA/19	1393644	1	1	0
VNM/43	862732	1	1	0
CHL/RM	6178012	9	9	0
VNM/69	492084	1	1	0
LTU/VL	2377676	2	2	0
PHL/11	771792	1	1	0
BLR/HM	771792	1	1	0
IND/WB	2057284	2	2	0
CHL/LI	1061824	1	1	0
CHL/BI	1714832	2	2	0
BRA/MG	3650020	3	3	0
CRI/SJ	4199816	1	1	0
CYP/02	1582140	1	1	0
ABW	971908	1	1	0
BRA/MT	800596	1	1	0
USA/OH	703756	1	1	0
CHE/BE	504116	1	1	0
PAN/8	7366404	1	1	0
RUS/VLA	5242756	1	1	0
OMN/MA	2190012	2	2	0
UKR/51	912840	1	1	0
VNM/49	1378728	2	2	0
VNM/21	7929140	2	2	0
SLV/SS	569408	1	1	0
IND/GJ	1605256	3	3	0
THA/16	1330028	1	1	0
UZB/TK	2138580	2	2	0
JAM/01	1010392	1	1	0
TUN/53	6561584	1	1	0
BRA/GO	16672984	4	4	0
MAR/04	7010788	2	2	0
MAR/01	1061824	1	1	0
BHR/17	1128188	1	1	0
GTM/01	23426492	1	1	0
MEX/TAB	13870076	1	1	0
GBR/WLS	1043484	1	1	0
MEX/OAX	1043484	1	1	0
PHL/08	1061824	1	1	0
MAR/06	2190012	2	2	0
THA/20	1061824	1	1	0
VNM/35	1340744	2	2	0
VNM/39	478012	1	1	0
ARG/M	927216	2	2	0
IND/RJ	3584516	6	6	0
TWN/TPE	449204	1	1	0
ARG/X	1699120	2	2	0
IND/CH	1800348	2	2	0
ESP/MC	1659100	1	1	0
VNM/66	862732	1	1	0
ITA/25	2452020	2	2	0
SOM/BN	1061824	1	1	0
NGA/FC	2256376	2	2	0
PER/TAC	586644	1	1	0
VNM/26	7829600	2	2	0
BGD/C	3829100	4	4	0
MEX/DUR	2525508	2	2	0
JAM	578312	1	1	0
ESP	1061824	1	1	0
IND/UP	862732	1	1	0
TWN/TXG	871252	1	1	0
PHL/10	871252	1	1	0
KWT/KU	988384	1	1	0
BRA/PR	1977644	2	2	0
GAB/1	988384	1	1	0
COL/ATL	1250844	1	1	0
BOL/C	1250844	1	1	0
TUN/82	1250844	1	1	0
LBY/TB	1526288	1	1	0
VNM/13	862732	1	1	0
ZAF/KZN	2057284	2	2	0
IRL/L	1558588	1	1	0
VNM/20	1558588	1	1	0
RUS/KDA	1558588	1	1	0
GUY/DE	1558588	1	1	0
ZAF/MP	1061824	1	1	0
COL/CUN	1327280	1	1	0
ESP/AR	1659100	1	1	0
USA/LA	2081292	1	1	0
PRY	730472	1	1	0
IND	1128188	1	1	0
DEU/NI	1725464	1	1	0
DZA/31	11945520	1	1	0
PAK	1128188	1	1	0
LBY	728372	1	1	0
KAZ/75	728372	1	1	0
IND/KA	728372	1	1	0
IDN/YO	14268260	2	2	0
THA/10	5176392	1	1	0
VNM/CT	929096	1	1	0
DEU/SN	2389104	1	1	0
ARG	1393644	1	1	0
TUN/52	1128188	1	1	0
NLD/GE	2238888	1	1	0
AGO/LUA	1659100	1	1	0
MYS/12	1128188	1	1	0
NLD/LI	981336	1	1	0
NZL/AUK	3184920	1	1	0
ARE/DU	788552	1	1	0
ARE/RK	11812792	1	1	0
POL/12	5375484	1	1	0
VNM/68	1061824	1	1	0
COL/VAC	1260916	1	1	0
COL/RIS	3052744	1	1	0
ARG/H	1602860	1	1	0
URY/MO	2190012	1	1	0
IND/TN	1924556	2	2	0
ARG/G	1194552	1	1	0
PAN/9	2787288	1	1	0
PRY/4	7300040	1	1	0
BRA/RO	1061824	1	1	0
ROU	1445252	1	1	0
PRY/ASU	1016932	1	1	0
IDN/JT	929096	1	1	0
KHM	809320	1	1	0
ARE/SH	1061824	1	1	0
NGA/LA	1061824	1	1	0
FRA/GES	1033860	1	1	0
EST/37	348280	1	1	0
POL/14	348280	1	1	0
BRA/CE	348280	1	1	0
JPN	348280	1	1	0
BRA/RN	773432	1	1	0
ARG/T	773432	1	1	0
