date	bytes_sent	number_of_requests	number_of_downloads
2024-03-06	41054292440	4900	<50
2024-03-07	563890848	380	60
2024-03-08	12070695352	<50	<50
2024-03-11	43746833	80	<50
2024-03-12	24030901	<50	<50
2024-03-13	17178123456	80	<50
2024-03-18	18639476	<50	<50
2024-03-19	9286984	<50	<50
2024-03-20	12103828	<50	<50
2024-03-21	9680032	<50	<50
2024-03-23	35378461636	<50	<50
2024-03-25	10138588	<50	<50
2024-03-26	8828428	<50	<50
2024-03-27	12038320	<50	<50
2024-04-04	9221476	<50	<50
2024-04-17	18146085	<50	<50
2024-04-19	24220832	80	<50
2024-05-01	12774429	<50	<50
2024-07-09	449086960	4200	<50
2024-07-10	41039160092	<50	<50
2024-07-24	27343808	<50	<50
2024-09-10	67108864	<50	<50
2024-09-11	42812403908	2020	<50
2024-09-13	10485760	<50	<50
2024-09-14	288358400	60	<50
2024-09-20	29095072	80	<50
2024-11-07	8516040	<50	<50
2025-01-15	4122704	<50	<50
2025-01-16	176764	<50	<50
2025-01-23	98891808	680	<50
2025-02-09	24958548	<50	<50
2025-02-10	14704020	300	<50
2025-02-13	8059164	<50	<50
2025-03-24	30793872	120	<50
2025-05-15	10485760	<50	<50
2025-06-25	58198368	<50	<50
2025-07-15	58198368	<50	<50
2025-08-02	41039160092	780	<50
2025-09-12	41039160092	780	<50
2025-10-08	202232952	60	<50
2025-12-16	8188500	<50	<50
2025-12-19	12577536	<50	<50
2025-12-23	41039160092	<50	<50
2025-12-30	41039160092	<50	<50
2026-02-04	41039160092	7820	<50
2026-02-20	12430668	<50	<50
2026-03-03	6994204	<50	<50
2026-03-05	2130706432	<50	<50
2026-03-26	4536604	<50	<50
2026-04-30	19552512	80	<50
2026-05-23	3587788	<50	<50
2026-06-03	25745344	<50	<50
2026-06-10	3309204	<50	<50
