week_start	Neurophysiology
2025-04-21	455615424
2025-05-19	455615424
2025-06-09	196467448
2025-07-21	38853952
2025-07-28	181265784
2025-08-04	78290712
2025-08-11	369946744
2025-08-18	13285352
2025-08-25	90574456
2025-09-01	52115464
2025-09-08	64309360
2025-09-22	102451608
2025-10-06	1089503644
2025-10-13	539401296
2025-10-20	530557716
2025-10-27	534357180
2025-11-03	2243717556
2025-11-10	1447782720
2025-11-17	913556556
2025-11-24	927051204
2025-12-01	924234360
2025-12-08	699741940
2025-12-15	2016687500
2025-12-29	469126824
2026-01-05	1204283388
2026-01-12	234306648
2026-01-19	651963012
2026-01-26	937746048
2026-02-02	667720480
2026-02-09	528592476
2026-02-16	512032116
2026-02-23	1083762140
2026-03-02	49985540
2026-03-09	29478852
2026-03-16	961215732
2026-03-23	249753408
2026-03-30	175676109
2026-04-06	336874316
2026-04-13	172946809
2026-04-20	1178113432
2026-04-27	91419280
2026-05-04	455615424
2026-05-11	39237696
2026-05-18	219719904
2026-05-25	212136964
