date	bytes_sent	number_of_requests	number_of_downloads
2024-05-15	10629392	60	<50
2024-05-31	205856	<50	<50
2024-06-12	411684	<50	<50
2024-07-09	4117008	<50	<50
2024-07-23	2058504	<50	<50
2024-08-28	205856	<50	<50
2024-09-03	205856	<50	<50
2024-09-04	411712	<50	<50
2024-09-05	205856	<50	<50
2024-09-06	205856	<50	<50
2024-09-10	205856	<50	<50
2024-09-11	205856	<50	<50
2024-09-20	4117008	<50	<50
2024-10-19	1852648	<50	<50
2024-10-24	2058504	<50	<50
2025-03-02	1440964	<50	<50
2025-03-11	205856	<50	<50
2025-05-08	205856	<50	<50
2025-06-20	2058504	<50	<50
2025-07-27	205856	<50	<50
2025-07-28	205856	<50	<50
2025-07-30	205856	<50	<50
2025-08-02	205856	<50	<50
2025-08-15	205828	<50	<50
2025-08-16	205856	<50	<50
2025-08-17	205828	<50	<50
2025-08-19	205856	<50	<50
2025-08-20	205856	<50	<50
2025-08-22	205856	<50	<50
2025-09-03	205828	<50	<50
2025-09-04	411712	<50	<50
2025-09-06	205856	<50	<50
2025-09-07	411712	<50	<50
2025-09-08	205856	<50	<50
2025-09-10	205856	<50	<50
2025-09-11	205856	<50	<50
2025-09-18	205856	<50	<50
2025-10-08	823424	<50	<50
2025-12-15	205856	<50	<50
2025-12-16	2058504	<50	<50
2025-12-17	2058504	<50	<50
2025-12-18	2058504	<50	<50
2025-12-19	2058504	<50	<50
2025-12-22	205856	<50	<50
2026-01-04	205828	<50	<50
2026-01-08	205856	<50	<50
2026-01-16	6175512	<50	<50
2026-01-23	411712	<50	<50
2026-01-24	411712	<50	<50
2026-01-26	205828	<50	<50
2026-01-27	205856	<50	<50
2026-02-20	6165008	<50	<50
2026-02-25	823424	<50	<50
2026-02-26	823424	<50	<50
2026-02-27	1235080	<50	<50
2026-02-28	411712	<50	<50
2026-03-01	411656	<50	<50
2026-03-04	411712	<50	<50
2026-03-10	411712	<50	<50
2026-03-19	823424	<50	<50
2026-03-25	205856	<50	<50
2026-03-26	1130624	<50	<50
2026-04-21	823424	<50	<50
2026-04-24	205828	<50	<50
2026-05-12	205828	<50	<50
2026-05-16	411712	<50	<50
2026-05-17	617568	<50	<50
2026-05-18	823424	<50	<50
2026-05-19	411712	<50	<50
2026-05-22	411712	<50	<50
2026-05-24	823368	<50	<50
2026-05-25	205856	<50	<50
2026-05-27	205856	<50	<50
2026-05-29	823424	<50	<50
2026-05-31	411656	<50	<50
2026-06-03	308228	<50	<50
2026-06-04	617568	<50	<50
2026-06-05	411712	<50	<50
