week_start	Neurophysiology
2024-05-13	10629392
2024-05-27	205856
2024-06-10	411684
2024-07-08	4117008
2024-07-22	2058504
2024-08-26	205856
2024-09-02	1029280
2024-09-09	411712
2024-09-16	4117008
2024-10-14	1852648
2024-10-21	2058504
2025-02-24	1440964
2025-03-10	205856
2025-05-05	205856
2025-06-16	2058504
2025-07-21	205856
2025-07-28	617568
2025-08-11	617512
2025-08-18	617568
2025-09-01	1235108
2025-09-08	617568
2025-09-15	205856
2025-10-06	823424
2025-12-15	8439872
2025-12-22	205856
2025-12-29	205828
2026-01-05	205856
2026-01-12	6175512
2026-01-19	823424
2026-01-26	411684
2026-02-16	6165008
2026-02-23	3705296
2026-03-02	411712
2026-03-09	411712
2026-03-16	823424
2026-03-23	1336480
2026-04-20	1029252
2026-05-11	1235108
2026-05-18	1646848
