week_start	Neurophysiology
2025-09-29	9620770818849
2025-10-06	5436491889311
2025-10-13	4264416177
2025-10-20	1039071397
2025-10-27	1102288616
2025-11-03	3785710366
2025-11-10	2596679392
2025-11-17	4658416425
2025-11-24	2005489230
2025-12-01	1546681166
2025-12-08	180286663338
2025-12-15	669914108990
2025-12-22	631252497550
2025-12-29	6169917436382
2026-01-05	451196171936
2026-01-12	430949410706
2026-01-19	970996818184
2026-01-26	2833511975426
2026-02-02	953392226087
2026-02-09	977595662
2026-02-16	4804236632
2026-02-23	11104224252
2026-03-02	11775302325
2026-03-09	4144652276
2026-03-16	17603697593
2026-03-23	378775662
2026-03-30	308125648
2026-04-06	875649479
2026-04-13	4387757740
2026-04-20	103260153300
2026-04-27	13902585129
2026-05-04	194228896
2026-05-11	343814161693
2026-05-18	30232353599
2026-05-25	3219974409
2026-06-01	9157277376
2026-06-08	7381434623
2026-06-15	5720091944
2026-06-22	22831692268
2026-06-29	25272350326
2026-07-06	10096302992
2026-07-13	4980137438
2026-07-20	3914712451
2026-07-27	2074616406
2026-08-03	1581937763
2026-08-10	1808890098
2026-08-17	1435335265
