asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-Olive/sub-Olive_ses-Olive-20220711_obj-19za7ab.nwb	12802888	47	31	6
sub-Totoro/sub-Totoro_ses-Totoro-20220614_obj-t73xli_behavior.nwb	87558474	71	26	5
sub-Bilbo/sub-Bilbo_ses-3_obj-13jynh3_behavior+ecephys.nwb	109467088	130	34	7
sub-Banner/sub-Banner_ses-Banner-20220224_obj-ne2oxd.nwb	431555976	65	24	8
sub-Yoshi/sub-Yoshi_ses-Yoshi-20220518_obj-8bsqy9.nwb	18317360	44	26	4
sub-Wallie/sub-Wallie_ses-Wallie-20220914_obj-y8js51.nwb	57370564	49	26	7
sub-Winnie/sub-Winnie_ses-Winnie-20220717_obj-dfs4tw_behavior.nwb	797098908	85	23	7
sub-Wallie/sub-Wallie_ses-Wallie-20220922_obj-1fimupv.nwb	10735424	37	27	4
sub-Yoshi/sub-Yoshi_ses-Yoshi-20220518_obj-cb32x7.nwb	8996624	32	22	4
sub-Yoshi/sub-Yoshi_ses-Yoshi-20220517_obj-jam61c.nwb	339181524	52	17	7
sub-Olive/sub-Olive_ses-Olive-20220707_behavior+ecephys+image.nwb	806285134099	36546	19	13
sub-Yoshi/sub-Yoshi_ses-Yoshi-20220517_obj-unufvj_behavior.nwb	64019540	62	25	5
sub-Totoro/sub-Totoro_ses-Totoro-20220607_obj-7u4dy8_behavior.nwb	623042328	77	18	7
sub-Frodo/sub-Frodo_ses-5_obj-l5kshk_ecephys.nwb	40651680	70	30	6
sub-Yoshi/sub-Yoshi_ses-Yoshi-20220517_obj-1kkio8i.nwb	10726744	41	25	6
sub-Yoshi/sub-Yoshi_ses-Yoshi-20220517_obj-1a22ezh.nwb	14322664	43	24	7
sub-Wallie/sub-Wallie_ses-Wallie-20220922_obj-m9szcx.nwb	15355200	39	26	4
sub-Wallie/sub-Wallie_ses-Wallie-20220914_obj-1c23bpm.nwb	16249200	53	27	6
sub-Yoshi/sub-Yoshi_ses-Yoshi-20220517_obj-12753rs.nwb	200648032	45	18	7
sub-Yoshi/sub-Yoshi_ses-Yoshi-20220517_obj-lxurfm.nwb	11649944	37	25	6
sub-Wallie/sub-Wallie_ses-Wallie-20220922_obj-zkb2gs.nwb	12556104	45	28	5
sub-Wallie/sub-Wallie_ses-Wallie-20220922_obj-45opt6.nwb	11774336	42	29	5
sub-Frodo/sub-Frodo_ses-5_obj-6stbi8_ecephys.nwb	25034956	56	28	5
sub-Olive/sub-Olive_ses-Olive-20220707_obj-7tz1cp.nwb	12119520	43	30	5
sub-Banner/sub-Banner_ses-Banner-20220124_obj-m1epc7_ecephys.nwb	906913164	92	23	10
sub-Banner/sub-Banner_ses-Banner-20220225_obj-137mmhm_behavior.nwb	49573024	50	27	5
sub-Bilbo/sub-Bilbo_ses-3_obj-1hs2pmm_behavior+ecephys.nwb	82576344	86	25	5
sub-Olive/sub-Olive_ses-Olive-20220707_obj-k7rob8.nwb	11447456	41	29	6
sub-Frodo/sub-Frodo_ses-5_obj-vakruj_ecephys.nwb	20588832	49	28	4
sub-Wallie/sub-Wallie_ses-Wallie-20220922_obj-1lzmjht.nwb	10409600	38	26	6
sub-Yoshi/sub-Yoshi_ses-Yoshi-20220510_obj-4lzqno_ecephys.nwb	898533092	74	19	7
sub-Yoshi/sub-Yoshi_ses-Yoshi-20220518_obj-1xjuv88.nwb	11677720	37	24	5
sub-Yoshi/sub-Yoshi_ses-Yoshi-20220513_obj-husy56.nwb	14927360	54	28	6
sub-Winnie/sub-Winnie_ses-Winnie-20220719_obj-ta6ln3.nwb	17159176	56	35	6
sub-Frodo/sub-Frodo_ses-5_obj-1puec1m_ecephys.nwb	23610148	48	27	4
sub-Totoro/sub-Totoro_ses-Totoro-20220617_obj-vxslnl.nwb	111268861	66	25	6
sub-Winnie/sub-Winnie_ses-Winnie-20220719_obj-97mbm3.nwb	3602412260	206	22	8
sub-Frodo/sub-Frodo_ses-3_obj-1sl4jmk_ecephys.nwb	38749676	137	38	13
sub-Olive/sub-Olive_ses-Olive-20220627_obj-16ui4p2_behavior.nwb	622919120	86	20	8
sub-Frodo/sub-Frodo_ses-4_obj-f193jx_ecephys.nwb	31894336	68	30	5
sub-Frodo/sub-Frodo_ses-4_obj-1mm7qme_ecephys.nwb	40501964	88	32	6
sub-Totoro/sub-Totoro_ses-Totoro-20220614_obj-drpqay.nwb	127998572	39	23	4
sub-Bilbo/sub-Bilbo_ses-6_obj-1cvfjpo_ecephys.nwb	149653106	178	35	14
sub-Winnie/sub-Winnie_ses-Winnie-20220719_obj-1q2tbfy.nwb	13490470	44	31	4
sub-Yoshi/sub-Yoshi_ses-Yoshi-20220518_obj-1409joj.nwb	348076404	56	17	7
sub-Yoshi/sub-Yoshi_ses-Yoshi-20220518_obj-1dpee1e.nwb	323144316	49	18	7
sub-Frodo/sub-Frodo_ses-5_obj-r1rvpa_ecephys.nwb	32019760	59	32	4
sub-Totoro/sub-Totoro_ses-Totoro-20220607_obj-1jn4i3g_ecephys.nwb	864050468	79	19	8
sub-Olive/sub-Olive_ses-Olive-20220711_obj-174wl2i.nwb	14312976	48	27	6
sub-Winnie/sub-Winnie_ses-Winnie-20220713_obj-152gvc2_behavior.nwb	981918936	85	23	7
