region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
AWS/us-east-1	312254447698	37994	1599	494
CHN	291060347864	55719	0	411
MEX/CMX	14247134288	2787	62	472
USA/MA	332076741962	9214	0	465
VPN	6034229507	2633	772	120
AWS/ap-southeast-1	4588114812	833	833	0
AWS/us-east-2	13222405379	42	42	0
USA/CA	48803178325	225	185	8
GitHub	11832856862	46173	1083	1092
VNM/HN	110708520	8	8	0
KEN/30	12905076	5	5	0
SGP	473851509	5	5	0
VNM	36749988	3	3	0
IRQ/BG	14084220	3	3	0
NIC/MN	2292780	1	1	0
PAK/PB	2685828	2	2	0
NGA/FC	2030748	1	1	0
NPL/P3	11725932	1	1	0
VEN/A	6288768	2	2	0
ARE/DU	21028068	4	4	0
VNM/SG	87977244	7	7	0
ALB/04	9367644	1	1	0
UZB/TK	11725932	3	3	0
VNM/13	14739300	2	2	0
JOR	917112	1	1	0
PAK/SD	2751336	1	1	0
IDN/SU	9957216	1	1	0
NZL/AUK	8319516	1	1	0
BRA/RJ	7533420	2	2	0
BRA/RS	17818176	2	2	0
BRA/SP	40942500	4	4	0
BRA/PE	2685828	1	1	0
IRQ	3995988	2	2	0
BGD	18080208	3	3	0
ARG/A	3602940	1	1	0
PRY/10	1310160	1	1	0
ARG/C	4585560	1	1	0
CHL/CO	9826200	1	1	0
USA/VT	494572346	1	1	0
VNM/51	19193844	2	2	0
DEU/NW	8710176	43	4	3
IDN	4454544	1	1	0
JOR/AM	38911752	2	2	0
EST/37	137921178	1	1	0
CHE/VD	4701424	30	2	1
VNM/43	11987964	1	1	0
IDN/YO	12315504	2	2	0
ECU/P	6812832	1	1	0
ARG/B	6485292	1	1	0
VNM/56	10219248	1	1	0
BRA/ES	6026736	1	1	0
USA/AZ	164043176	16	3	1
HND/CR	2227272	1	1	0
ARM/ER	3864972	1	1	0
BRA/BA	9564168	1	1	0
COL/CES	9891708	1	1	0
GCP/us-central1	389033588	3	3	0
CHN/GS	150903680	2	2	0
USA/IL	13213676	27	2	2
FRA/IDF	4258720	19	3	3
USA/UT	1802314436	49	8	3
NPL	9760692	1	1	0
COL/MAG	2292780	1	1	0
USA/AL	14542776	1	1	0
MYS/14	2227272	2	2	0
KAZ/33	7402404	1	1	0
CAN/BC	12053472	1	1	0
VNM/HP	11856948	1	1	0
URY/MO	3930480	1	1	0
ALB/03	13363632	1	1	0
MEX/NLE	9564168	1	1	0
MLI/BKO	3668448	1	1	0
GTM/01	3668448	1	1	0
PER/LMA	1441176	1	1	0
PAK/IS	1113636	1	1	0
KAZ/71	1375668	1	1	0
SEN/DK	7140372	1	1	0
VNM/63	9695184	1	1	0
ETH/AA	1113636	1	1	0
ZAF/GP	5961228	1	1	0
SYR	2685828	1	1	0
BRA/SE	7074864	1	1	0
PSE/RBH	11136360	1	1	0
IND/DL	12577536	1	1	0
VNM/39	8909088	1	1	0
VEN	3013368	1	1	0
TUR/07	7009356	1	1	0
IRQ/KA	3668448	1	1	0
VNM/44	6878340	1	1	0
PAK	10481280	1	1	0
KAZ/11	1113636	1	1	0
ZAF/WC	4651068	1	1	0
HKG	11267376	2	2	0
KOR/41	8155582	3	0	1
USA/MD	7271388	1	0	1
ARG/S	7140372	1	1	0
NGA/LA	6288768	1	1	0
IDN/KI	4323528	1	1	0
TUN/11	6223260	1	1	0
GBR/ENG	7926468	1	1	0
MEX/TLA	4716576	1	1	0
DEU/BE	56074848	1	1	0
