region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/NY	21132652184	1133	20	20
VNM/37	13429140	2	2	0
IND/KA	30395712	1	1	0
COL/MET	9629676	1	1	0
GBR/ENG	31443840	2	2	0
DEU/TH	40680468	7	7	0
TUR	2030748	1	1	0
USA/SC	8254008	1	1	0
ALB/11	27316836	2	2	0
VNM/26	12315504	1	1	0
VNM/39	13887696	1	1	0
VNM/20	2947860	2	2	0
PHL/05	13036092	1	1	0
IND/MH	1768716	1	1	0
IND/AS	8778072	1	1	0
IRQ	4585560	2	2	0
BRA/SC	11398392	2	2	0
GCP/europe-west4	13612693774	349	10	6
GCP/us-east4	13685473162	374	33	6
USA/PA	39671092	367	2	4
FRA/IDF	70745936	313	13	13
DEU/HE	92523700	57	0	6
DZA/16	11070852	2	2	0
MEX/NLE	28889028	2	2	0
VNM/68	14018712	1	1	0
TUN/51	14215236	2	2	0
IND/UP	14149728	2	2	0
SAU/04	12774060	1	1	0
CAN/BC	2770991435	214	13	6
BRA/SP	36684480	3	3	0
RUS/SPE	2358288	1	1	0
VNM/66	33802128	1	1	0
VEN/V	2030748	1	1	0
FRA/PAC	1744932758	238	2	3
AWS/us-east-2	84561348	17	0	1
USA/WV	18817044	3	1	1
GBR/SCT	2998527704	26	1	1
USA/AZ	24572532	3	2	1
CAN/AB	48967920	100	8	1
USA/MI	11761139	40	1	1
BOL/L	13036092	2	2	0
IDN/KI	13625664	1	1	0
IDN/JB	8450532	2	2	0
PAK/SD	12774060	2	2	0
VNM/44	9040104	1	1	0
VNM/56	1310160	1	1	0
GRC/H	3340908	1	1	0
BRA/RJ	12970584	3	3	0
MYS/14	8843581	3	2	1
ARG/C	10088232	2	2	0
BRA/RS	4061496	1	1	0
SEN/DK	10088232	3	3	0
JAM/01	3668448	1	1	0
IDN/JT	8581548	1	1	0
ALB/12	15001332	1	1	0
ARM/ER	3930480	1	1	0
PAN/10	9629676	1	1	0
BGD/C	10481280	2	2	0
TUN/11	6550800	1	1	0
ZAF/KZN	7533420	2	2	0
NGA/FC	2030748	1	1	0
KAZ/75	3209892	1	1	0
GEO/TB	9826200	1	1	0
ETH/AA	6288768	1	1	0
MEX/VER	3340908	1	1	0
BOL/S	1	1	0	1
MEX/GRO	4323528	1	1	0
DEU/RP	32360952	3	3	0
VNM/45	10743312	1	1	0
IRQ/BB	14084220	1	1	0
MEX/JAL	1	1	0	1
ARG/S	4323528	1	1	0
NOR/46	4127004	1	1	0
MEX/BCN	7271388	1	1	0
COL/ANT	10481280	1	1	0
BRA/PE	5633688	1	1	0
UKR/53	5961228	1	1	0
IND/GJ	3799464	2	2	0
MYS/10	13363632	2	2	0
PRY/ASU	4651068	1	1	0
JOR	6092244	1	1	0
ITA/72	15132348	1	1	0
VNM/27	7140372	1	1	0
PER/LMA	12643044	1	1	0
NPL	26727264	2	2	0
NGA/RI	4585560	1	1	0
BRA/ES	4782084	1	1	0
ZAF/GP	6747324	1	1	0
IDN/SN	1048128	1	1	0
CIV/AB	20110956	1	1	0
VNM/61	8974596	1	1	0
ARE/DU	22862292	3	3	0
QAT/DA	12381012	1	1	0
COL/DC	13560156	2	2	0
USA/OH	2358288	1	1	0
SAU/09	4520052	1	1	0
MNG/1	15328872	1	1	0
VNM/43	3668448	1	1	0
ARG/Y	6092244	1	1	0
IDN	8843580	2	2	0
IDN/JI	1768716	1	1	0
PAN/8	20241972	2	2	0
VEN/A	5502672	1	1	0
VEN/B	17556144	1	1	0
VNM/29	13560156	1	1	0
EGY/C	1506684	1	1	0
BRA/AL	10088232	1	1	0
ARG/J	8909088	2	2	0
TUR/27	1768716	1	1	0
IND/DL	1375668	1	1	0
TGO/M	1113636	1	1	0
IND/WB	14673792	1	1	0
SAU/01	6354276	1	1	0
PSE	8778072	1	1	0
CRI/SJ	11791440	1	1	0
UZB/SA	1768716	1	1	0
DEU/BY	608938632	3	2	1
MEX/ROO	8581548	1	1	0
VNM/49	12512028	1	1	0
AZE/BA	12774060	1	1	0
PAK/IS	11725932	1	1	0
CAN/ON	11005456	15	1	1
CHE/ZH	81920	5	0	1
DOM/28	3013368	1	1	0
PHL/07	6026736	2	2	0
VNM/13	3209892	1	1	0
GRC/I	6812832	1	1	0
BRA/GO	12184488	1	1	0
BRA/MA	5044116	1	1	0
IRQ/BA	1703208	1	1	0
TUR/06	11201868	1	1	0
MEX/COA	5633688	1	1	0
MAR/01	9367644	1	1	0
VNM/46	1703208	1	1	0
VNM	10481280	1	1	0
NLD/ZH	49391416	46	2	1
PHL/40	30264696	2	2	0
VEN/I	1441176	1	1	0
BRA/BA	917112	1	1	0
BGD/E	3406416	1	1	0
IND/HR	1375668	1	1	0
CHL/RM	19848924	2	2	0
KAZ/33	4716576	1	1	0
IND/MP	4978608	1	1	0
EGY/MN	3995988	1	1	0
EGY/LX	11201868	1	1	0
BRA/SE	4978608	1	1	0
