date	bytes_sent	number_of_requests	number_of_downloads
2024-11-19	30160033	1160	1160
2024-11-20	19036578	1180	1180
2024-11-21	12022223660	89780	89780
2024-11-22	49705935367	108560	108560
2024-11-24	801	<50	<50
2024-11-25	114115437	<50	<50
2024-12-19	1227397533	11080	11080
2025-01-06	179	<50	<50
2025-05-27	5968992	<50	<50
2025-05-28	10730850325	73480	73480
2025-05-29	2751640780	18620	18620
2025-06-24	26876820817	1800	1800
2025-07-04	4061496	<50	<50
2025-07-06	4127004	<50	<50
2025-07-07	4061496	<50	<50
2025-07-11	9236628	<50	<50
2025-07-14	17425128	<50	<50
2025-07-15	4127004	<50	<50
2025-08-14	499824431	60	60
2025-08-26	249680	<50	<50
2025-08-29	718814270	35500	35500
2025-08-30	6810542	4300	4300
2025-08-31	715094810	31380	31380
2025-09-01	21772703	11860	11860
2025-09-04	162119	60	60
2025-09-05	21953227	11940	11940
2025-09-06	82458020	47300	47300
2025-09-07	3017777	1340	1340
2025-09-08	41720525	25440	25440
2025-09-09	20228056	11820	11820
2025-09-10	10220743169	71200	71200
2025-09-11	13659103192	132340	132340
2025-09-12	13608469225	87560	87560
2025-09-13	50633997	44780	44780
2025-09-14	10114028	5900	5900
2025-09-15	3450174896	53760	53760
2025-09-16	6849779652	77980	77980
2025-09-17	17089051327	174280	174280
2025-09-18	6819438800	60260	60260
2025-09-19	6828086562	38020	38020
2025-09-20	10244671276	113960	113960
2025-09-21	36520358	34100	34100
2025-09-22	3450225607	53760	53760
2025-09-23	6829551660	66160	66160
2025-09-24	10269612464	114020	114020
2025-09-25	13639611339	120580	120580
2025-09-26	24	<50	<50
2025-09-27	24	<50	<50
2025-09-30	179	<50	<50
2025-10-01	19706366	18620	<50
2025-10-05	140292722758	65700	<50
2025-10-06	35441785257	182380	<50
2025-10-22	89841082	70160	70160
2025-10-23	390	<50	<50
2025-10-24	20228056	11820	11820
2025-11-01	115926073704	94380	94380
2025-11-02	174433699926	87300	87300
2025-11-03	174551988556	469440	469440
2025-11-04	178825724641	384860	384860
2025-11-05	2206896312	76860	76860
2025-11-06	4353108456	118300	118300
2025-11-07	2192174504	67280	67280
2025-11-08	174492844241	278380	278380
2025-11-09	177462266985	355960	355960
2025-11-10	18463781403	311380	311380
2025-11-11	183186207753	394240	394240
2025-11-12	353353106665	796080	796080
2025-11-13	4373336512	130120	130120
2025-11-21	4383500476	136020	136020
2025-11-22	3635398253	89400	89400
2025-11-23	4377537982	150420	150420
2025-11-24	723622940	14500	14500
2025-12-01	20228056	11820	11820
2025-12-02	5096591544	149300	149300
2025-12-03	5816521680	164180	164180
