asset_path	bytes_sent
sub-R6_ses-20200206T210000_behavior+ophys/sub-R6_ses-20200206T210000_behavior+ophys_NestedDirectoryStore_nwb.zarr	10716486920
icephys/sub-1214579789_ses-1214621812_icephys_NestedDirectoryStore_nwb.zarr	9717156
icephys/sub-1214579789_ses-1214621812_icephys.nwb.zarr	36621580
sub-1214579789_ses-1214621812_icephys/sub-1214579789_ses-1214621812_icephys.nwb.zarr	184937158
sub-1214579789_ses-1214621812_icephys/sub-1214579789_ses-1214621812_icephys_NestedDirectoryStore_nwb.zarr	135072218
sub-npI3_ses-20190421_behavior+ecephys/sub-npI3_ses-20190421_behavior+ecephys.nwb.zarr	53061865093
sub-npI3_ses-20190421_behavior+ecephys/sub-npI3_ses-20190421_behavior+ecephys_NestedDirectoryStore_nwb.zarr	26120280510
sub-R6_ses-20200206T210000_behavior+ophys/sub-R6_ses-20200206T210000_behavior+ophys.nwb.zarr	4835202409
icephys_DirectoryStore_9_29_24/sub-1214579789_ses-1214621812_icephys_DirectoryStore.nwb.zarr	9294647747
ophys_DirectoryStore_9_29_24/sub-R6_ses-20200206T210000_behavior+ophys_DirectoryStore.nwb.zarr	335673
sub-R6_ses-20200206T210000_behavior+ophys_DirectoryStore.nwb.zarr	229597
sub-R6_ses-20200206T210000_behavior+ophys_DirectoryStore_rechunked.nwb.zarr	62185290486
icephys_DS_11_21_24/sub-1214579789_ses-1214621812_icephys_DirectoryStore.nwb.zarr	41341898772
