region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
VPN	350215302	344	105	38
USA/MA	167312661	95	16	25
AWS/us-west-2	129567200	131	38	14
AWS/ap-southeast-1	24966268	12	12	0
AWS/us-east-1	108402112	54	28	4
GitHub	615806132	1584	233	233
CAN/ON	97346520	24	24	0
FRA/ARA	32448840	8	8	0
MEX/CMX	58498972	188	36	27
CHN	37367024	10	10	0
USA/NY	72164808	26	18	1
USA/WA	15596364	16	4	4
USA/CA	284895636	575	50	30
TUR/34	41329480	9	9	0
IND	43626016	130	11	6
AWS/us-east-2	4318184	1	1	0
GCP/us-west4	32448840	8	8	0
FRA/IDF	17121532	69	11	11
POL/14	32448840	8	8	0
USA/MI	64897680	16	16	0
ESP/CT	32448840	8	8	0
USA	52483856	12	12	0
DEU/HE	26526464	6	6	0
PAK/PB	7774144	2	2	0
BGD	4318184	1	1	0
JPN/26	32448840	8	8	0
THA	34900608	9	9	0
IND/WB	69056368	18	18	0
USA/DC	36180992	148	9	4
DEU/BE	68313162	62	8	10
JPN/16	32448840	8	8	0
USA/MD	114516238	189	21	11
DEU/BW	36809336	28	2	2
MEX/SON	6310218	9	2	1
ESP/AN	14927024	3	3	0
CHE/VS	2451768	1	1	0
CAN/AB	5307304	6	2	1
GBR	14927024	3	3	0
USA/MN	2451768	1	1	0
USA/TN	5290686	7	1	1
CHE/VD	3778480	6	2	1
ITA/45	4903536	2	2	0
GCP/us-central1	42390436	32	7	1
USA/TX	4903536	2	2	0
GCP/asia-south1	14257708	58	7	2
AZE/BA	2451768	1	1	0
MAR/04	2451768	1	1	0
USA/VA	211999140	266	16	3
CHE/GE	7634296	2	2	0
TTO/CTT	4039680	1	1	0
ETH/AA	4039680	1	1	0
CHL/RM	14275243	13	3	1
CHN/SH	6061032	2	2	0
USA/GA	1904220	7	1	1
CHN/GD	5774552	4	2	2
USA/IL	7962592	13	2	2
JOR/AM	3594616	1	1	0
EST/37	3241576	1	1	0
PAK/SD	3241576	1	1	0
AGO	3455960	1	1	0
CHL/CO	3455960	1	1	0
VNM	3455960	1	1	0
ISR/TA	3455960	1	1	0
IRQ/NI	917112	1	1	0
NPL	3455960	1	1	0
EGY/C	3455960	1	1	0
ITA	8880640	1	1	0
KOR/41	8880640	1	1	0
NLD/NH	8880640	1	1	0
GCP/us-east4	9211968	17	1	1
COL/ANT	8880640	1	1	0
GCP/europe-west4	8913044	13	1	1
