week_start	Neurophysiology
2024-05-06	2848472494
2024-05-13	49975293
2024-06-10	519664285
2024-07-08	18991361
2024-07-22	56729928
2024-08-26	9679260
2024-09-09	1808969041
2024-09-16	30127721
2024-10-28	42318168
2024-11-04	828043758
2024-12-02	604757799
2025-01-13	73303452
2025-01-20	39239292
2025-07-28	1638109873
2025-08-04	604757799
2025-08-11	519664285
2025-08-25	519664285
2025-09-08	486781340
2025-10-06	15092660
2025-12-15	5602625386
2025-12-22	604757799
2026-01-12	1558992855
2026-01-19	2965601930
2026-01-26	1006445625
2026-02-16	667400699
2026-03-02	19150153
2026-03-09	4631260
2026-03-16	45200520
2026-03-23	89328652
2026-03-30	65655568
2026-04-13	2764562705
2026-04-20	67866288
2026-04-27	1965240
2026-05-11	549845736
2026-05-18	23059604
2026-05-25	13705325
2026-06-01	48832776
2026-06-08	13077834
2026-06-15	4218404
2026-06-22	3735630
2026-06-29	4611354
