asset_path	bytes_sent
sub-MS12/sub-MS12_ses-Peter-MS12-170718-101720-concat_behavior+ecephys.nwb	860531015005
sub-MS13/sub-MS13_ses-Peter-MS13-171128-113924-concat_behavior+ecephys.nwb	826762326251
sub-MS21/sub-MS21_ses-Peter-MS21-180724-144402-concat_behavior+ecephys.nwb	792957082344
sub-MS12/sub-MS12_ses-Peter-MS12-170717-111614-concat_behavior+ecephys.nwb	763863127551
sub-MS21/sub-MS21_ses-Peter-MS21-180720-110037-concat_behavior+ecephys.nwb	762880255508
sub-MS12/sub-MS12_ses-Peter-MS12-170719-095305-concat_behavior+ecephys.nwb	724237695903
sub-MS21/sub-MS21_ses-Peter-MS21-180712-103200-concat_behavior+ecephys.nwb	713623167968
sub-MS12/sub-MS12_ses-Peter-MS12-170713-093400-concat_behavior+ecephys.nwb	673123113087
sub-MS13/sub-MS13_ses-Peter-MS13-171205-110831-concat_ecephys.nwb	658481177471
sub-MS12/sub-MS12_ses-Peter-MS12-170723-141121-concat_behavior+ecephys.nwb	624057366440
sub-MS22/sub-MS22_ses-Peter-MS22-180626-110916-concat_behavior+ecephys.nwb	617225850956
sub-MS22/sub-MS22_ses-Peter-MS22-180720-110055-concat_behavior+ecephys.nwb	597331472066
sub-MS22/sub-MS22_ses-Peter-MS22-180712-102504-concat_behavior+ecephys.nwb	576701001457
sub-MS12/sub-MS12_ses-Peter-MS12-170712-101120-concat_ecephys.nwb	569042831394
sub-MS13/sub-MS13_ses-Peter-MS13-171201-130527-concat_behavior+ecephys.nwb	558783179151
sub-MS21/sub-MS21_ses-Peter-MS21-180711-112927-concat_behavior+ecephys.nwb	498238876114
sub-MS12/sub-MS12_ses-Peter-MS12-170716-172307-concat_behavior+ecephys.nwb	492694281313
sub-MS12/sub-MS12_ses-Peter-MS12-170720-093528-concat_behavior+ecephys.nwb	490935637811
sub-MS13/sub-MS13_ses-Peter-MS13-171129-105507-concat_behavior+ecephys.nwb	488778473164
sub-MS22/sub-MS22_ses-Peter-MS22-180724-144421-concat_behavior+ecephys.nwb	482848171271
sub-MS12/sub-MS12_ses-Peter-MS12-170714-122034-concat_behavior+ecephys.nwb	474281659689
sub-MS13/sub-MS13_ses-Peter-MS13-171204-102904-concat_ecephys.nwb	414112255753
sub-MS22/sub-MS22_ses-Peter-MS22-180628-120341-concat_behavior+ecephys.nwb	407480788336
sub-MS21/sub-MS21_ses-Peter-MS21-180730-120605-concat_behavior+ecephys.nwb	395604421827
sub-MS22/sub-MS22_ses-Peter-MS22-180629-110319-concat_behavior+ecephys.nwb	375949528316
sub-MS22/sub-MS22_ses-Peter-MS22-180719-122813-concat_behavior+ecephys.nwb	372178175697
sub-MS21/sub-MS21_ses-Peter-MS21-180802-120147-concat_behavior+ecephys.nwb	370099324458
sub-MS12/sub-MS12_ses-Peter-MS12-170718-101720-concat_desc-raw_ecephys.nwb	357468961918
sub-MS12/sub-MS12_ses-Peter-MS12-170719-095305-concat_desc-raw_ecephys.nwb	347857537566
sub-MS22/sub-MS22_ses-Peter-MS22-180711-112912-concat_behavior+ecephys.nwb	340390520468
sub-MS12/sub-MS12_ses-Peter-MS12-170723-141121-concat_desc-raw_ecephys.nwb	325830695826
sub-MS12/sub-MS12_ses-Peter-MS12-170717-111614-concat_desc-raw_ecephys.nwb	323996021354
sub-MS13/sub-MS13_ses-Peter-MS13-171130-121758-concat_behavior+ecephys.nwb	321936679792
sub-MS21/sub-MS21_ses-Peter-MS21-180629-110332-concat_behavior+ecephys.nwb	306280130077
sub-MS12/sub-MS12_ses-Peter-MS12-170720-093528-concat_desc-raw_ecephys.nwb	301938728153
sub-MS21/sub-MS21_ses-Peter-MS21-180627-143449-concat_behavior+ecephys.nwb	296607911545
sub-MS13/sub-MS13_ses-Peter-MS13-171206-132039-concat_ecephys.nwb	296322618752
sub-MS22/sub-MS22_ses-Peter-MS22-180622-115734-concat_behavior+ecephys.nwb	286682969115
sub-MS13/sub-MS13_ses-Peter-MS13-171201-130527-concat_desc-raw_ecephys.nwb	280914989939
sub-MS21/sub-MS21_ses-Peter-MS21-180803-142301-concat_behavior+ecephys.nwb	280118081060
sub-MS22/sub-MS22_ses-Peter-MS22-180724-144421-concat_desc-raw_ecephys.nwb	280068893631
sub-MS22/sub-MS22_ses-Peter-MS22-180627-114856-concat_behavior+ecephys.nwb	268340152373
sub-MS13/sub-MS13_ses-Peter-MS13-171127-133330-concat_behavior+ecephys.nwb	251838788712
sub-MS21/sub-MS21_ses-Peter-MS21-180720-110037-concat_desc-raw_ecephys.nwb	248234408322
sub-MS12/sub-MS12_ses-Peter-MS12-170716-172307-concat_desc-raw_ecephys.nwb	241897211560
sub-MS13/sub-MS13_ses-Peter-MS13-171128-113924-concat_desc-raw_ecephys.nwb	239361173189
sub-MS13/sub-MS13_ses-Peter-MS13-171129-105507-concat_desc-raw_ecephys.nwb	234999822748
sub-MS12/sub-MS12_ses-Peter-MS12-170713-093400-concat_desc-raw_ecephys.nwb	234242245221
sub-MS22/sub-MS22_ses-Peter-MS22-180626-110916-concat_desc-raw_ecephys.nwb	225553252321
sub-MS10/sub-MS10_ses-Peter-MS10-170311-180956-concat_behavior+ecephys.nwb	221679497172
