region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
AWS/us-east-1	9338968764	1280	330	190
GH-actions	5147096199	15335	1747	1400
AWS/ap-southeast-1	2000221272	359	359	0
USA	2342775616	467	0	64
VPN	34015609937	2047	1576	129
USA/MA	10017969375	431	0	260
CHN	12165915842	1337	0	195
USA/NC	1369706772	190	190	0
MEX/CMX	55548628	197	47	47
BRA/RJ	12577537	2	1	1
COL/DC	6092244	3	3	0
BGR/28	8385024	1	1	0
AWS/us-east-2	1171712904	32	32	0
AWS/ap-south-1	73444000	2	2	0
AWS/us-west-2	329237480	9	9	0
BRA/SP	57571869	4	4	0
IDN	31967904	2	2	0
KHM/12	12774061	2	1	1
MAR/07	12184488	1	1	0
ZAF/KZN	36543801	1	1	0
IRQ/NI	15367506	2	1	1
ISR/HA	32622984	1	1	0
TUN/51	1	1	0	1
VEN/F	5109624	1	1	0
BRA/CE	36543801	1	1	0
MYS/08	28364964	2	2	0
COL/ANT	41204532	4	4	0
COL/QUI	47025081	2	2	0
VEN/A	7598928	1	1	0
BRA/MG	38060148	4	4	0
USA/CA	11300480	12	4	4
VNM/HN	61184472	9	9	0
GCP/us-central1	182889507	5	5	0
FRA/IDF	36022076	62	14	13
IRL/L	9367644	1	1	0
VNM/56	10612296	2	2	0
BGD	32557476	6	6	0
QAT/DA	11070852	1	1	0
SYR	1703208	1	1	0
BRA/MT	7991976	1	1	0
JAM/01	8581548	1	1	0
ARG/X	1113636	1	1	0
USA/IL	11488728	8	2	2
KWT/KU	2030748	1	1	0
IND/WB	3668448	1	1	0
GCP/us-east1	6485292	1	1	0
VNM/SG	45003996	4	4	0
PAK/PB	19455876	5	5	0
IRQ/AR	37143036	5	5	0
PHL/40	8122992	2	2	0
VNM/54	12249996	1	1	0
MYS/10	917112	1	1	0
USA/OH	8843580	1	1	0
USA/TN	19586892	2	2	0
IND/BR	1441176	1	1	0
PAK/IS	4323528	1	1	0
AZE/YE	9760692	1	1	0
MAR/09	13298124	3	3	0
BOL/S	2030748	1	1	0
VNM/HP	17752668	2	2	0
VNM/21	20897052	2	2	0
IDN/YO	29937156	4	4	0
ARG/B	29085552	3	3	0
HKG	79854252	14	14	0
IND/MH	3733956	2	2	0
HND/FM	7467912	1	1	0
VNM/CT	24303468	2	2	0
JOR/AM	29347584	2	2	0
VNM/DN	16966572	2	2	0
IDN/KI	9629676	1	1	0
MDA/CU	7991976	1	1	0
BRA/RS	12774060	1	1	0
SAU/02	3995988	1	1	0
MYS/14	10415772	1	1	0
SEN/DK	6092244	2	2	0
TWN/NWT	1179144	1	1	0
SGP	17646480	11	5	2
EGY/GZ	3406416	1	1	0
MEX/MEX	13560156	1	1	0
VEN/V	3340908	1	1	0
IRQ/BG	15066840	2	2	0
VNM/68	10874328	1	1	0
PAK/SD	21814164	2	2	0
MYS/07	9367644	1	1	0
BGR/17	3340908	1	1	0
BRA/MA	3733956	1	1	0
BRA/BA	3013368	1	1	0
CYP/01	12512028	1	1	0
ARG/R	6092244	1	1	0
BRA/PR	21093576	1	1	0
NPL/P1	851604	1	1	0
PAK	851604	1	1	0
MAR/03	4127004	1	1	0
CHL/RM	23648388	2	2	0
ARG	3340908	1	1	0
ALB/11	15787428	3	3	0
MAR/04	3930480	1	1	0
LBN/AS	2423796	1	1	0
UZB/TK	20831544	1	1	0
VNM/18	3275400	1	1	0
IDN/RI	12249996	1	1	0
DZA/31	6747324	2	2	0
JAM	2030748	1	1	0
EST/37	36365466	1	1	0
ARM/ER	6419784	1	1	0
DEU/BE	13691172	1	1	0
KGZ/GB	14280744	1	1	0
TUN/21	19128336	1	1	0
KEN/30	7271388	1	1	0
CAN/AB	13101600	1	1	0
COL/CUN	3406416	1	1	0
CHE/VD	2383116	8	2	2
URY/MO	12315504	1	1	0
PHL/07	17556144	2	2	0
SAU/01	3668448	1	1	0
UKR/14	25482612	1	1	0
GBR/ENG	12184488	1	1	0
MEX/AGU	13822188	1	1	0
IND/UP	1899732	1	1	0
NPL	15394380	1	1	0
VNM/13	10481280	1	1	0
COL/CHO	4323528	1	1	0
VNM/29	9695184	1	1	0
MEX/TAM	7205880	1	1	0
RUS/SAR	4716576	1	1	0
SYR/ID	1506684	1	1	0
COL/HUI	5699196	1	1	0
RUS/BA	14346252	1	1	0
ZAF/GP	6026736	1	1	0
BGD/D	6354276	1	1	0
MYS/13	1113636	1	1	0
