week_start	Neurophysiology
2025-07-14	9972435571
2025-07-21	425184851
2025-07-28	2012115522
2025-08-04	1611336207
2025-08-11	1281287530
2025-08-18	695708151
2025-08-25	804630540
2025-09-01	884761947
2025-09-08	1352571684
2025-10-06	16118592
2025-12-08	146900508
2025-12-15	10265350325
2025-12-22	329287506
2025-12-29	695077658
2026-01-05	476224860
2026-01-12	6088930087
2026-01-19	2564491587
2026-01-26	2231577603
2026-02-02	1353949888
2026-02-16	184636048
2026-02-23	370778303
2026-03-02	449501071
2026-03-09	119828189
2026-03-16	1359749556
2026-03-23	357078031
2026-03-30	1467666785
2026-04-06	3371360017
2026-04-13	3918027303
2026-04-20	4682026577
2026-04-27	5533865022
2026-05-11	697882573
2026-05-18	2276882757
