region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA	15433173320	2942	2	1
USA/MD	7129956	778	3	3
USA/MA	22525202622	2047	2	8
HUN/CS	30422440	751	1	1
CHN	61697426084	181	8	3
AWS/us-east-1	16294086842	1946	4	2
DNK/84	671977080	2	2	0
USA/PA	62953188	1	1	0
USA/GA	78248941158	1668	11	7
MEX/CMX	94741010	127	19	11
VPN	16442259341	63	15	5
IND/TN	41335548	1	1	0
USA/CA	36457942	8	1	3
TWN/HSQ	19455876	1	1	0
USA/NY	4469264160	46	3	1
CAN/QC	15428925652	4	1	1
JPN	932180844	9	3	1
USA/OK	199725728	2	2	0
AWS/ap-southeast-1	24762024	6	6	0
USA/NJ	233649744	6	1	1
USA/WA	17130916	14	1	1
GitHub	162958160	495	81	79
CAN/ON	16277513318	2	2	0
JPN/13	7946667593	3	2	1
CHE/VD	5733960	21	3	1
USA/IL	57265580	8	2	1
FRA/IDF	7952256	12	3	3
USA/TN	22952564	19	2	1
CAN/BC	886261530	5	1	1
SWE/C	50527412	7	0	1
DEU/NW	4535931908	9	6	1
KNA/03	864909510	1	1	0
USA/VA	44021376	1	1	0
NGA/LA	19074910	3	0	1
