date	bytes_sent
2024-03-06	13677450652
2024-03-07	33129980800
2024-03-08	58309214
2024-03-12	912410854
2024-03-13	1266019258
2024-03-14	1564785193
2024-03-15	138572797
2024-03-16	121409701
2024-03-17	158094181
2024-03-18	376711293
2024-03-19	156280814
2024-03-20	273998989
2024-03-21	220115637
2024-03-25	153529478
2024-03-26	272945116
2024-03-27	140822828
2024-03-28	100189861
2024-03-30	30788760
2024-04-04	214219917
2024-04-09	7970095161
2024-04-10	147736344
2024-04-11	424783308
2024-04-15	64708756
2024-04-16	1042412616
2024-04-17	4323032008
2024-04-19	217859689
2024-04-20	3828140
2024-04-21	77347430
2024-04-22	253713248
2024-04-23	9708086267
2024-04-24	15407150198
2024-04-25	15924060833
2024-04-26	7164031450
2024-04-30	7678583797
2024-05-11	290921028
2024-05-12	234552925
2024-05-13	92815339850
2024-05-17	133684192
2024-05-18	46494469174
2024-05-24	46250221065
2024-06-02	18014700
2024-06-12	13560156
2024-06-18	13787450925
2024-06-20	46250221065
2024-06-27	62756664
2024-07-03	17032080
2024-07-07	16373866
2024-07-08	266682697
2024-07-09	142398500
2024-07-10	550617385
2024-07-11	7725964
2024-07-16	37405068
2024-07-25	231177732
