date	bytes_sent
2021-04-22	29163784681
2021-04-23	68827965001
2021-05-08	33854648
2021-05-11	110030144
2021-08-16	43607038
2021-08-25	26221746
2021-09-28	165143352
2021-10-09	10959896
2021-10-26	10959896
2021-10-28	2236491984
2021-12-03	19521480
2021-12-06	14612204
2021-12-08	813066987
2021-12-12	3110442296
2022-01-23	519973923
2022-02-17	3427604
2022-02-18	3558676
2022-04-12	1054632
2022-04-15	103282438803
2022-04-16	106077444106
2022-04-17	102363384976
2022-05-17	346108
2022-05-19	10959896
2022-05-24	25365410
2022-05-29	6931264
2022-06-27	504048938
2022-07-12	19387890987
2022-07-13	39326406005
2022-07-14	41789548854
2022-07-15	10922367170
2022-07-23	31977605
2022-07-26	64480746
2022-07-27	31977605
2022-07-31	3202891228
2022-08-01	7203461496
2022-08-02	6455594849
2022-08-03	6342699117
2022-08-04	130709550
2022-08-05	135266115
2022-08-07	1720437960
2022-08-08	13509663866
2022-08-09	13263789775
2022-08-10	12620793706
2022-08-11	11819447387
2022-08-12	11548049698
2022-08-13	9937556092
2022-08-14	34616406
2022-08-16	1051072
2022-08-17	59245842
2022-08-18	1576608
2022-08-19	1051072
2022-08-20	525536
2022-08-21	2627680
2022-08-22	1051072
2022-08-23	9824385370
2022-08-24	17803881243
2022-08-25	19179785810
2022-08-26	21028037166
2022-08-27	22160772189
2022-08-28	21513800297
2022-08-29	15821218874
2022-08-30	1659755820
2022-08-31	9905877464
2022-09-01	535100482
2022-09-05	28403478
2022-09-06	1182528
2022-09-10	3547584
2022-09-11	3547584
2022-10-03	2408858886
2022-10-04	78383908
2023-01-13	14576867
2023-02-16	1061020164
2023-02-17	687976227
2023-02-18	1576563664
2023-02-19	356505630
2023-02-20	457239346
2023-02-21	224709386
2023-02-22	377544312
2023-02-23	417048748
2023-02-24	76224012
2023-02-25	423646862
2023-02-26	407774460
2023-03-09	19461664
2023-04-11	1105895309
2023-04-12	2256060559
2023-04-13	2833427242
2023-04-14	2697126177
2023-04-15	2246471040
2023-04-16	1871951288
2023-05-03	19443671
2023-05-08	1023641363
2023-05-09	1360324343
2023-05-14	591264
2023-05-23	698651
2023-05-25	692216
2023-05-26	692216
2023-05-27	346108
2023-05-28	346108
2023-05-29	346108
2023-05-30	346108
2023-05-31	346108
2023-06-01	346108
2023-06-02	346108
2023-06-03	346108
