region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
COL/DC	12315504	4	4	0
ARE	5306148	1	1	0
VNM/21	24893040	2	2	0
ZAF/WC	16245984	5	5	0
MEX/VER	3668448	1	1	0
BRA/RN	19062828	3	3	0
ECU/P	6747324	1	1	0
IDN	6943848	1	1	0
IND/RJ	6550800	3	3	0
BLR/VI	2489304	1	1	0
KAZ/71	3995988	2	2	0
BRA/SC	6550800	3	3	0
PRY/ASU	6419784	2	2	0
IND/BR	1244652	1	1	0
BRA/RJ	14804808	4	4	0
USA/NY	20635020	5	5	0
BRA/MG	50834208	9	9	0
ARG/M	1048128	1	1	0
CHL/CO	23713896	2	2	0
ISR/HA	7205880	1	1	0
XK	15263364	1	1	0
IDN/KT	1965240	2	2	0
TUN/52	6288768	1	1	0
JPN/13	1899732	2	2	0
VNM	3144384	3	3	0
MEX/SON	1703208	1	1	0
BGD/F	2227272	2	2	0
COL/CUN	4192512	1	1	0
USA/TX	45462552	2	2	0
IRQ/DI	2030748	1	1	0
IRL/L	2423796	1	1	0
EGY/GZ	3078876	2	2	0
USA/FL	46052124	2	2	0
IDN/SN	12839568	1	1	0
MEX/SIN	6878340	1	1	0
NPL	3995988	2	2	0
VNM/69	1179144	1	1	0
OMN/MA	23058816	6	6	0
JOR	5437164	2	2	0
IRQ/BG	7533420	5	5	0
ARG/X	3668448	1	1	0
COL/CAL	3144384	1	1	0
PAK	14346252	7	7	0
NGA/LA	1637700	1	1	0
GBR/SCT	11463900	2	2	0
BGD/D	917112	1	1	0
ARG/N	7271388	2	2	0
IND/UP	2816844	2	2	0
KAZ/43	1375668	1	1	0
SYC	18407748	4	4	0
TUR/54	6878340	1	1	0
VEN/E	6026736	1	1	0
JOR/AM	8254008	4	4	0
IND/TN	21028068	2	2	0
RUS/TA	1375668	1	1	0
MAR/07	4389036	1	1	0
VEN/G	2292780	2	2	0
MYS/10	25089564	7	7	0
MEX/BCN	17556144	2	2	0
URY/MO	24237960	2	2	0
SAU/02	13953204	4	4	0
USA/PA	173175884	241	14	3
COL/VAC	1113636	1	1	0
CHL/ML	1375668	1	1	0
NOR/50	429542123	88	0	2
USA/NM	22403736	1	1	0
CHN/SH	94344743	2	2	0
IND/KL	3406416	3	3	0
FRA/IDF	29310406	25	6	3
CHL/VS	8581548	1	1	0
IDN/JB	1048128	1	1	0
UZB/TK	56478886	4	4	0
CHL/BI	1441176	1	1	0
FRA/ARA	18866304	1	1	0
KEN/30	7795452	5	5	0
CHL/NB	1703208	1	1	0
DEU/BE	2292780	1	1	0
PER/JUN	2423796	1	1	0
SVK/BL	20307480	1	1	0
NAM/KH	2554812	2	2	0
AGO/LUA	2685828	1	1	0
BGD/B	1048128	1	1	0
PHL/40	917112	1	1	0
IDN/JK	1179144	1	1	0
VNM/46	1048128	1	1	0
MEX/COL	1048128	1	1	0
ALB/11	21748656	2	2	0
SLV/SS	13232616	1	1	0
SYR	2751336	1	1	0
PRT/11	22403736	3	3	0
VEN/X	1113636	1	1	0
HKG/KYT	1048128	1	1	0
UKR/14	1244652	1	1	0
USA/IN	1375668	1	1	0
PHL/03	3013368	3	3	0
COL/ATL	8319516	2	2	0
DOM/01	4127004	1	1	0
TUR/34	2358288	2	2	0
ESP/MD	12184488	2	2	0
USA/MI	2620320	1	1	0
ARE/SH	1113636	1	1	0
DEU/NW	51324453	1	1	0
DZA/09	1310160	1	1	0
ECU/G	6354276	2	2	0
JAM	1113636	1	1	0
MEX/TAM	1375668	1	1	0
VNM/45	1048128	1	1	0
JAM/06	6485292	1	1	0
COL	1899732	2	2	0
AUS/NSW	40418436	3	3	0
MAR/06	2161764	1	1	0
ESP/VC	3799464	1	1	0
IDN/BT	1048128	1	1	0
RUS/DA	4192512	2	2	0
VEN/K	7205880	2	2	0
MAR/03	1048128	1	1	0
MEX/ZAC	1048128	1	1	0
BFA/03	1375668	1	1	0
IND/WB	1113636	1	1	0
SAU/01	3078876	2	2	0
USA/WA	156064572	7	5	2
LBN/BA	2358288	1	1	0
IRQ/BA	5633688	1	1	0
USA/OH	17621652	1	1	0
USA/NJ	20897052	4	4	0
IRL	13167108	1	1	0
PRY/11	1048128	1	1	0
MEX/TAB	2816844	1	1	0
VNM/63	9498660	1	1	0
ARM/ER	2030748	1	1	0
USA/CO	2030748	1	1	0
TZA/18	1113636	1	1	0
MLI/BKO	1113636	1	1	0
IRQ	1048128	1	1	0
BRA/BA	7991976	4	4	0
IRQ/AR	6026736	1	1	0
RUS/TOM	3602940	1	1	0
PHL	7336896	1	1	0
TUR/28	1768716	1	1	0
ZAF/KZN	1113636	1	1	0
ITA/72	5961228	1	1	0
ESP/AS	1375668	1	1	0
ETH/AM	1310160	1	1	0
TUR/27	1703208	1	1	0
IDN/KR	917112	1	1	0
MEX/DUR	2030748	1	1	0
AFG	1113636	1	1	0
TTO/CHA	9695184	1	1	0
COL/NAR	4454544	1	1	0
CHN/GD	1113636	1	1	0
USA/RI	66712148	13	0	1
ITA	15132348	1	1	0
SAU/03	2227272	2	2	0
AZE/SM	2423796	1	1	0
ARE/DU	19979940	2	2	0
MEX/TLA	17949192	1	1	0
USA/AL	6026736	1	1	0
UKR/46	15721920	1	1	0
NLD/NH	16704540	1	1	0
FIN/18	1310160	1	1	0
PER/LMA	1310160	1	1	0
SEN/DK	1375668	1	1	0
ALB/12	1375668	1	1	0
SUR/PM	5568180	1	1	0
VNM/66	1048128	1	1	0
ARG/Z	4716576	1	1	0
KAZ/11	3406416	1	1	0
BEL/VLG	4585560	1	1	0
DZA/16	1375668	1	1	0
TUR/01	1113636	1	1	0
NPL/P3	917112	1	1	0
JAM/01	6747324	1	1	0
PHL/00	1310160	1	1	0
VNM/26	851604	1	1	0
ARG/R	1375668	1	1	0
KAZ/75	1	1	0	1
EGY/C	22862292	1	1	0
MAR/04	1703208	1	1	0
VNM/02	1048128	1	1	0
MEX/NLE	17425128	1	1	0
JAM/08	11725932	1	1	0
VEN/R	23320848	1	1	0
COL/NSA	1310160	1	1	0
BLR/HR	3864972	1	1	0
THA/10	1048128	1	1	0
BRA/PE	2620320	1	1	0
VEN/V	17883684	1	1	0
PHL/09	2751336	1	1	0
EST/37	28155614	1	1	0
TUR	1703208	1	1	0
