asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-219253/sub-219253_ses-20140121_obj-366qyo_behavior+ecephys+ogen.nwb	7385640711	1348	90	43
sub-216219/sub-216219_ses-20130819_obj-17f2orf_behavior+ophys.nwb	5069398186	1514	107	46
sub-218693/sub-218693_ses-20131204_behavior+ecephys.nwb	31057581282	7623	216	64
sub-219033/sub-219033_ses-20131122_behavior+ecephys+ogen.nwb	17647614964	1875	95	44
sub-219253/sub-219253_ses-20140117_behavior+ecephys+ogen.nwb	20370849840	1868	86	44
sub-210861/sub-210861_ses-20130702_behavior+ecephys+ogen.nwb	66962127721	15613	418	103
sub-226244/sub-226244_ses-20131110_obj-7vj2vq_behavior+ophys.nwb	2056971158	1378	91	40
sub-210861/sub-210861_ses-20130701_behavior+ecephys+ogen.nwb	35823755207	2430	171	81
sub-216219/sub-216219_ses-20130819_obj-hsu7he_behavior+ophys.nwb	4035284788	1426	91	39
sub-219253/sub-219253_ses-20140119_obj-1prjaep_behavior+ecephys+ogen.nwb	10426857479	1567	94	40
sub-219036/sub-219036_ses-20131117_behavior+ecephys+ogen.nwb	19417706652	1874	90	42
sub-219038/sub-219038_ses-20131025_behavior+ecephys+ogen.nwb	17767055490	1728	86	36
sub-216219/sub-216219_ses-20130816_obj-1hn4ta1_behavior+ophys.nwb	4682230376	1970	88	45
sub-219247/sub-219247_ses-20130921_behavior+ecephys+ogen.nwb	23532950149	1795	88	37
sub-216219/sub-216219_ses-20130821_obj-1w9j9h0_behavior+ophys.nwb	4083235292	1499	106	46
sub-210863/sub-210863_ses-20130627_behavior+ecephys+ogen.nwb	17631833959	1620	116	60
sub-219038/sub-219038_ses-20131022_behavior+ecephys+ogen.nwb	18864459073	1748	82	35
sub-219033/sub-219033_ses-20131119_behavior+ecephys+ogen.nwb	20619365578	1824	91	43
sub-210861/sub-210861_ses-20130703_behavior+ecephys+ogen.nwb	37946973532	2203	148	73
sub-221541/sub-221541_ses-20130826_obj-1s2on8k_behavior+ophys.nwb	3825074529	1389	80	34
sub-219253/sub-219253_ses-20140121_obj-qmr8ek_behavior+ecephys+ogen.nwb	8478396323	1533	82	39
sub-214430/sub-214430_ses-20130822_behavior+ecephys+ogen.nwb	30032299628	2193	97	52
sub-216219/sub-216219_ses-20130815_obj-1u51sit_behavior+ophys.nwb	3621285501	1933	93	46
sub-216219/sub-216219_ses-20130819_obj-t4wtq0_behavior+ophys.nwb	4792728938	1450	91	37
sub-219036/sub-219036_ses-20131120_behavior+ecephys+ogen.nwb	12083445697	1631	77	35
sub-219247/sub-219247_ses-20130919_behavior+ecephys+ogen.nwb	20048726400	1821	96	38
sub-218693/sub-218693_ses-20131205_behavior+ecephys.nwb	11668479456	1390	94	42
sub-217951/sub-217951_ses-20131011_obj-fu5121_behavior+ophys.nwb	5147790889	1560	105	48
sub-218457/sub-218457_ses-20131008_behavior+ecephys.nwb	9724090002	1339	90	43
sub-216219/sub-216219_ses-20130820_obj-1bbw9a0_behavior+ophys.nwb	3676408884	1445	93	37
sub-226244/sub-226244_ses-20131112_obj-1ic18cz_behavior+ophys.nwb	3769078002	1397	80	36
sub-218453/sub-218453_ses-20131018_behavior+ecephys.nwb	12855367000	1351	94	42
sub-226244/sub-226244_ses-20131110_obj-1yovdsd_behavior+ophys.nwb	2273515750	1353	81	35
sub-219031/sub-219031_ses-20131022_behavior+ecephys+ogen.nwb	18195422324	1829	89	41
sub-214429/sub-214429_ses-20130807_behavior+ecephys+ogen.nwb	31064607062	2135	91	50
sub-219031/sub-219031_ses-20131025_behavior+ecephys+ogen.nwb	17381084153	1821	90	40
sub-221977/sub-221977_ses-20140115_behavior+ecephys+ogen.nwb	16306766427	1710	81	37
sub-219036/sub-219036_ses-20131119_behavior+ecephys+ogen.nwb	14471027759	1692	83	37
