date	bytes_sent	number_of_requests	number_of_downloads
2021-04-21	40006570644	4860	<50
2021-04-25	6403657	<50	<50
2021-05-07	541913584	<50	<50
2021-05-08	964250680	<50	<50
2021-05-10	6051600659	<50	<50
2021-05-12	40006570644	160	160
2021-06-09	5889664	540	<50
2021-06-10	2270024	3860	<50
2021-08-06	36338255398	160	160
2021-08-07	5090843097	<50	<50
2021-08-08	40229996448	160	160
2021-08-09	103935688989	420	420
2021-08-10	11433568370	<50	<50
2021-08-11	58812983941	240	240
2021-08-12	5100589862	<50	<50
2021-08-13	4134095296	<50	<50
2021-08-14	42183966436	160	160
2021-08-15	74885196730	320	320
2021-08-16	47596745452	180	180
2022-01-23	118792304	<50	<50
2022-01-27	339283056	<50	<50
2022-02-02	820001718	<50	<50
2022-02-16	3154620664	4720	<50
2022-02-17	350488816	480	<50
2022-02-18	350554552	480	<50
2022-04-12	846592	1320	<50
2022-04-13	54317782042	81820	<50
2022-04-14	54317782042	81820	<50
2022-04-26	626640	940	<50
2022-05-17	313320	480	<50
2022-06-27	14168245	<50	<50
2022-07-06	811940704	1000	<50
2022-07-12	3758644285	180	<50
2022-07-13	21680132029	1020	80
2022-07-14	11738657131	540	<50
2022-07-15	5410588450	260	<50
2022-07-26	49287848	<50	<50
2022-07-31	1489182712	180	<50
2022-08-01	2585366096	320	<50
2022-08-02	2506741815	240	<50
2022-08-03	4873839070	540	<50
2022-08-04	266553640	<50	<50
2022-08-05	1015117664	60	<50
2022-08-08	10491531939	<50	<50
2022-08-09	4268582958	<50	<50
2022-08-10	2467323560	<50	<50
2022-08-11	3966190591	<50	<50
2022-08-12	3149694095	<50	<50
2022-08-13	5079104616	<50	<50
2022-08-14	1774362528	80	80
2022-08-16	197151392	<50	<50
2022-08-17	147863544	<50	<50
2022-08-18	542166328	<50	<50
2022-08-19	197151392	<50	<50
2022-08-20	49287848	<50	<50
2022-08-21	390161880	<50	<50
2022-08-22	98575696	<50	<50
2022-08-23	61147128	<50	<50
2022-08-24	803791078	<50	<50
2022-08-25	7956031603	<50	<50
2022-08-26	14115795929	<50	<50
2022-08-27	5480302154	<50	<50
2022-08-28	6833527039	<50	<50
2022-08-29	7055456188	<50	<50
2022-08-30	617917528	<50	<50
2022-08-31	8883429264	<50	<50
2022-09-01	598547920	<50	<50
2022-09-06	108961792	<50	<50
2022-09-10	326885376	<50	<50
2022-09-11	326885376	<50	<50
2022-10-18	27919216	<50	<50
2022-11-18	1128030684	<50	<50
2023-02-10	2681515525	560	<50
2023-02-16	118792304	<50	<50
2023-02-17	118792304	<50	<50
2023-02-20	1062637392	120	<50
2023-02-21	307753016	<50	<50
2023-02-22	28303776	<50	<50
2023-03-02	89373517	<50	<50
2023-03-29	70160258	<50	<50
2023-04-11	118792304	<50	<50
2023-04-12	1398694184	<50	<50
2023-04-13	600011536	<50	<50
2023-04-14	1244713072	<50	<50
2023-04-15	712337712	<50	<50
2023-04-16	821621064	<50	<50
2023-05-08	118792304	<50	<50
2023-05-14	54480896	<50	<50
2023-05-23	633648	940	<50
2023-05-25	1183808	1820	<50
2023-05-26	626640	940	<50
2023-05-27	313320	480	<50
2023-05-28	313320	480	<50
2023-05-29	313320	480	<50
2023-05-30	313320	480	<50
2023-05-31	313320	480	<50
2023-06-01	313320	480	<50
2023-06-02	313320	480	<50
2023-06-03	313320	480	<50
2023-06-04	313320	480	<50
2023-06-05	313320	480	<50
2023-06-06	545957736	480	<50
2023-06-07	313320	480	<50
2023-06-08	313320	480	<50
2023-06-09	313320	480	<50
2023-06-10	313320	480	<50
2023-06-11	313320	480	<50
2023-06-12	313320	480	<50
2023-06-13	313320	480	<50
2023-06-14	313320	480	<50
2023-06-15	313320	480	<50
2023-06-16	313320	480	<50
2023-06-17	626640	940	<50
2023-06-18	313320	480	<50
2023-06-19	313320	480	<50
2023-06-20	313320	480	<50
2023-06-21	313320	480	<50
2023-06-22	313320	480	<50
2023-06-23	313320	480	<50
2023-06-24	626640	940	<50
2023-06-25	659002784	1580	<50
2023-06-26	242869536	520	<50
2023-06-27	626640	940	<50
2023-06-28	313320	480	<50
2023-06-29	313320	480	<50
2023-06-30	313320	480	<50
2023-07-01	43896960	480	<50
2023-07-02	313320	480	<50
2023-07-03	9030048	480	<50
2023-07-04	313320	480	<50
2023-07-05	313320	480	<50
2023-07-06	313320	480	<50
2023-07-07	313320	480	<50
2023-07-08	313320	480	<50
2023-07-09	313320	480	<50
2023-07-10	243760	400	<50
2023-07-11	313320	480	<50
2023-07-12	313320	480	<50
2023-07-13	313320	480	<50
2023-07-14	313320	480	<50
2023-07-15	313320	480	<50
2023-07-16	313320	480	<50
2023-07-17	313320	480	<50
2023-07-18	313320	480	<50
2023-07-19	313320	480	<50
2023-07-20	313320	480	<50
2023-07-21	313320	480	<50
2023-07-22	313320	480	<50
2023-07-23	313320	480	<50
2023-07-24	626640	940	<50
2023-07-25	313320	480	<50
2023-07-26	313320	480	<50
2023-07-27	313320	480	<50
2023-07-28	313320	480	<50
2023-07-29	313320	480	<50
2023-07-30	54794216	480	<50
2023-07-31	313320	480	<50
2023-08-01	54794216	480	<50
2023-08-02	313320	480	<50
2023-08-03	313320	480	<50
2023-08-04	313320	480	<50
2023-08-05	313320	480	<50
2023-08-06	313320	480	<50
2023-08-07	313320	480	<50
2023-08-08	109275112	480	<50
2023-08-09	313320	480	<50
2023-08-10	54794216	480	<50
2023-08-11	313320	480	<50
2023-08-12	313320	480	<50
2023-08-13	109275112	480	<50
2023-08-14	54794216	480	<50
2023-08-15	109275112	480	<50
2023-08-16	485073632	480	<50
2023-08-17	313320	480	<50
2023-08-18	313320	480	<50
2023-08-19	313320	480	<50
2023-08-20	313320	480	<50
2023-08-21	272717800	480	<50
2023-08-22	599603176	500	<50
2023-08-23	313320	480	<50
2023-08-24	163756008	480	<50
2023-08-25	313320	480	<50
2023-08-26	313320	480	<50
2023-08-27	313320	480	<50
2023-08-28	313320	480	<50
2023-08-29	218236904	480	<50
2023-08-30	313320	480	<50
2023-08-31	272717800	480	<50
2023-09-01	313320	480	<50
2023-09-02	313320	480	<50
2023-09-03	1253280	1880	<50
2023-09-04	313320	480	<50
2023-09-05	313320	480	<50
2023-09-06	313320	480	<50
2023-09-07	626640	940	<50
2023-09-08	313320	480	<50
2023-09-09	313320	480	<50
2023-09-10	313320	480	<50
2023-09-11	313320	480	<50
2023-09-12	313320	480	<50
2023-09-13	313320	480	<50
2023-09-14	313320	480	<50
2023-09-15	313320	480	<50
2023-09-16	313320	480	<50
2023-09-17	313320	480	<50
2023-09-18	313320	480	<50
2023-09-19	313320	480	<50
2023-09-20	313320	480	<50
2023-09-21	313320	480	<50
2023-09-22	313320	480	<50
2023-09-23	313320	480	<50
2023-09-24	313320	480	<50
2023-09-25	1253280	1880	<50
2023-09-26	313320	480	<50
2023-09-27	54794216	480	<50
