date	bytes_sent	number_of_requests	number_of_downloads
2025-06-19	9352284	<50	<50
2025-06-20	4893876	<50	<50
2025-06-23	9352284	<50	<50
2025-06-26	8778072	<50	<50
2025-07-03	9352284	<50	<50
2025-07-15	1156608	<50	<50
2025-08-02	9352284	<50	<50
2025-08-29	9352284	<50	<50
2025-10-01	9352284	<50	<50
2025-10-08	36553612	<50	<50
2025-12-16	6288768	<50	<50
2025-12-18	9352284	<50	<50
2025-12-19	9352284	<50	<50
2026-01-30	9352284	<50	<50
2026-02-20	14559328	<50	<50
2026-02-26	8860132	<50	<50
2026-03-03	4468088	<50	<50
2026-03-26	4266296	<50	<50
2026-03-29	6352748	<50	<50
2026-03-30	10175272	<50	<50
2026-04-01	9352284	<50	<50
2026-04-06	9352284	<50	<50
2026-04-08	9352284	<50	<50
2026-04-18	9352284	<50	<50
2026-04-22	9352284	<50	<50
2026-05-07	9352284	<50	<50
2026-05-12	9352284	<50	<50
2026-05-17	9352284	<50	<50
2026-05-19	4528328	<50	<50
2026-05-20	8720840	<50	<50
2026-05-24	13675812	<50	<50
2026-05-27	2571364	<50	<50
2026-05-28	1252928	<50	<50
2026-05-29	9352284	<50	<50
2026-05-30	9352284	<50	<50
2026-06-02	11856948	<50	<50
2026-06-03	10198620	<50	<50
2026-06-04	1121912	<50	<50
2026-06-10	1056404	<50	<50
2026-06-13	1981792	<50	<50
