week_start	Neurophysiology
2021-04-19	487524911
2021-05-03	5070636
2021-05-10	19508218
2021-05-31	487524911
2021-06-07	799641
2021-07-26	6996642
2022-02-14	2037288
2022-04-11	265373744
2022-04-25	370416
2022-05-16	185208
2022-06-27	3167673
2022-07-04	370432
2022-07-11	522817031
2022-07-18	1050162
2022-07-25	13659602
2022-08-01	130587788
2022-08-08	378830384
2022-08-15	15238980
2022-08-22	482890415
2022-08-29	181991681
2022-09-05	10697272
2022-10-03	1607278589
2022-10-24	799641
2022-11-28	487524911
2022-12-12	487524911
2022-12-26	496684789
2023-02-13	6209276
2023-02-20	15127633
2023-04-10	72400772
2023-05-08	6147018
2023-05-22	1666872
2023-05-29	1296456
2023-06-05	1296456
2023-06-12	1481664
2023-06-19	12224720
2023-06-26	20673048
2023-07-03	2096097
2023-07-10	1296456
2023-07-17	1296456
2023-07-24	2208977
2023-07-31	2023769
2023-08-07	4933021
2023-08-14	4205708
2023-08-21	15842716
2023-08-28	8397897
2023-09-04	1481664
2023-09-11	1296456
2023-09-18	1296456
2023-09-25	4029211
2023-10-02	1863013
2023-10-09	370416
2023-10-16	12797794
2023-10-23	36941367
2023-10-30	16348099
2023-11-06	2989928
2023-11-13	2511803
2023-11-20	4163854
2023-11-27	487710119
2023-12-04	406983258
2023-12-11	912521
2024-01-01	2909252
2024-01-08	871496
2024-01-22	1156381852
2024-01-29	415027253
2024-03-04	6898740
2024-03-11	1412697503
2024-03-18	961783254
2024-03-25	2025542197
2024-04-01	908603791
2024-04-08	788449
2024-04-15	613075981
2024-04-22	284391671
2024-04-29	7440840
2024-05-13	250521
2024-05-20	4696231
2024-05-27	753412
2024-06-03	7316596
2024-06-10	29372719
2024-06-17	8890853
2024-07-01	921086
2024-07-08	763781063
2024-07-15	199944372
2024-07-29	622584001
2024-08-05	47722020
2024-08-12	17091741
2024-08-19	11948182
2024-08-26	217573357
2024-09-02	225903352
2024-09-09	162134455
2024-09-16	946916246
2024-09-23	3392307483
2024-09-30	446976453
2024-10-07	1936933562
2024-10-14	5274195
2024-10-21	402224700
2024-10-28	55073204
2024-11-04	586952932
2024-11-11	23465111
2024-11-18	31959321
2024-11-25	55944495
2024-12-02	86448195
2024-12-23	5821758
2025-02-10	2368032
2025-02-17	3051673
2025-02-24	55872606
2025-03-10	746545
2025-03-31	2711660
2025-04-07	2711660
2025-04-28	1463374374
2025-05-05	487524911
2025-05-12	514890
2025-05-19	3991894
2025-06-09	488498252
2025-06-16	10286902
2025-07-21	26898008
2025-07-28	160074923
2025-08-04	107567003
2025-08-11	97503326
2025-08-18	54959464
2025-08-25	54596146
2025-09-01	76259341
2025-09-08	149570473
2025-09-15	1909452222
2025-09-22	87585048
2025-09-29	51472548
2025-10-06	4180895344
2025-10-13	2811462547
2025-10-20	939250965
2025-10-27	7084416291
2025-11-03	13156113836
2025-11-10	11115138427
2025-11-17	6544734768
2025-11-24	6579308390
2025-12-01	6597847940
2025-12-08	6155458717
2025-12-15	9558098266
2025-12-22	43230253
2025-12-29	985632658
2026-01-05	7567016213
2026-01-12	637115914
2026-01-19	3912466780
2026-01-26	5835991337
2026-02-02	3872842225
2026-02-09	3782201629
2026-02-16	1925733400
2026-02-23	4144461135
2026-03-02	495585997
2026-03-09	148919827
2026-03-16	3765247076
2026-03-23	1769152671
2026-03-30	33978120
2026-04-06	156875531
2026-04-13	1033135409
2026-04-20	3889154564
2026-04-27	158346359
2026-05-04	15518284
2026-05-11	202939165
2026-05-18	1245261961
2026-05-25	770119689
2026-06-01	216590192
2026-06-08	105075949
2026-06-15	205783880
2026-06-22	437479197
2026-06-29	456185020
2026-07-06	759771881
2026-07-13	877336091
2026-07-20	178633746
2026-07-27	152142357
