week_start	Neurophysiology
2025-02-17	4547277886
2025-03-10	1814170612
2025-03-17	17825792
2025-03-24	5242880
2025-03-31	29517228
2025-04-07	15728640
2025-04-14	2097152
2025-06-16	1048576
2025-07-14	8388608
2025-07-21	536717492
2025-07-28	1453304439
2025-08-04	802364847
2025-08-11	1012701666
2025-08-18	532538450
2025-08-25	150522607
2025-09-01	702432646
2025-09-08	491722701
2025-10-06	20833024
2025-12-01	7340032
2025-12-08	482808485
2025-12-15	6014711261
2025-12-22	52162105
2025-12-29	696110155
2026-01-05	739844065
2026-01-12	4528555969
2026-01-19	1086687490
2026-01-26	1533224239
2026-02-02	424772616
2026-02-16	186004292
2026-02-23	229511706
2026-03-02	268439925
2026-03-09	104131206
2026-03-16	5654509780
2026-03-23	482015436
2026-03-30	2651765766
2026-04-06	5543187333
2026-04-13	5585828991
2026-04-20	6926331838
2026-04-27	8545400710
2026-05-11	277857784
2026-05-18	1537539962
2026-05-25	385711450
2026-06-01	313061323
