asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-801381/sub-801381_ses-SLAP2-801381-2025-10-02-15-23-18_image+ophys.nwb	80216572863	5732	280	153
sub-794237/sub-794237_ses-20250508T145040_image+ophys.nwb	692155224873	2931	404	74
sub-776270/sub-776270_ses-SLAP2-776270-2025-07-02-11-50-06_image+ophys.nwb	45483322880	14376	551	254
sub-796630/sub-796630_ses-SLAP2-796630-2025-09-26-10-48-22_image+ophys.nwb	52530541520	4423	202	138
sub-828408/sub-828408_ses-828408-2025-11-19-14-19-09_image+ophys.nwb	1837562906	352	3	3
sub-829704/sub-829704_ses-829704-2025-12-16-11-03-04_image+ophys.nwb	26244145796	5835	132	27
sub-829704/sub-829704_ses-829704-2025-12-10-13-47-47_image+ophys.nwb	17511663995	2987	52	23
sub-796630/sub-796630_ses-SLAP2-796630-2025-08-25-14-59-15_image+ophys.nwb	212662857435	11260	478	182
sub-828409/sub-828409_ses-828409-2025-11-20-10-01-34_image+ophys.nwb	8465468928	3766	73	41
sub-794237/sub-794237_ses-20250424T142019_image+ophys.nwb	137012771308	2247	179	61
sub-829704/sub-829704_ses-829704-2025-12-11-12-57-26_image+ophys.nwb	15663346291	3667	70	23
sub-796630/sub-796630_ses-SLAP2-796630-2025-10-01-14-23-25_image+ophys.nwb	77547740758	5645	230	140
sub-828409/sub-828409_ses-828409-2025-11-21-11-14-03_image+ophys.nwb	19513433665	2486	53	21
sub-828408/sub-828408_ses-828408-2025-11-13-10-30-53_image+ophys.nwb	21253181059	4185	74	26
sub-829704/sub-829704_ses-829704-2025-12-18-10-57-36_image+ophys.nwb	32288070036	2747	56	21
sub-828408/sub-828408_ses-828408-2025-11-18-14-44-48_image+ophys.nwb	32499052201	5258	107	35
sub-803496/sub-803496_ses-SLAP2-803496-2025-07-02-15-33-26_image+ophys.nwb	44295369602	6814	433	166
sub-801381/sub-801381_ses-SLAP2-801381-2025-09-26-14-17-56_image+ophys.nwb	26450671461	4187	233	139
sub-794237/sub-794237_ses-20250403T103830_image+ophys.nwb	110822010685	3224	210	88
sub-801381/sub-801381_ses-SLAP2-801381-2025-06-05-14-57-42_image+ophys.nwb	49115222749	4911	302	157
sub-796630/sub-796630_ses-SLAP2-796630-2025-08-28-14-25-34_image+ophys.nwb	46611095704	5171	238	151
