date	bytes_sent
2023-10-13	70735796
2023-10-17	27185820
2023-10-28	31732204
2023-10-29	31732204
2023-10-30	63464408
2023-12-12	10760684
2024-01-21	31732204
2024-01-22	18508832
2024-01-23	31732204
2024-01-25	31732204
2024-01-26	631220
2024-03-08	32282052
2024-03-12	24214832
2024-03-18	7571280
2024-03-19	7636788
2024-03-20	7571280
2024-03-21	8160852
2024-03-25	7571280
2024-03-26	56078964
2024-03-27	71497860
2024-04-03	31732204
2024-04-04	7571280
2024-04-08	6878340
2024-04-11	31732204
2024-04-19	4688928
2024-07-09	9957216
2024-07-10	31732204
2024-07-13	8005316
2024-07-22	11005344
