week_start	Neurophysiology
2023-03-13	35482791288
2023-04-24	26923788
2023-05-22	4539360
2023-05-29	5295920
2023-06-05	5295920
2023-06-12	5316288
2023-06-19	96625488
2023-06-26	35727839296
2023-07-03	26267440
2023-07-10	5295736
2023-07-17	5318200
2023-07-24	5295920
2023-07-31	5295920
2023-08-07	4539360
2023-08-14	5316208
2023-08-21	5295736
2023-08-28	6809040
2023-09-04	5295920
2023-09-11	5295920
2023-09-18	5295920
2023-09-25	49584556
2023-10-02	1511208
2023-10-09	5054513104
2023-10-16	3026240
2023-10-23	14123045104
2023-10-30	1535400
2023-11-06	42959354192
2023-11-13	1246900504
2023-11-20	1266461524
2023-12-04	169482656
2023-12-11	14061120
2024-01-22	56774680
2024-03-04	111522512
2024-03-11	95148636
2024-03-18	283146084
2024-03-25	101974992
2024-04-01	5097117116
2024-04-15	36852180
2024-04-29	35480039952
2024-06-24	5051486864
2024-07-08	15893929724
2024-07-22	53389020
2024-07-29	100059388
2024-08-26	151245952
2024-09-02	12051640168
2024-09-09	15923862128
2024-09-16	181316136
2024-09-23	265085984
2024-09-30	5051486864
2024-10-14	1132202648
2024-10-21	278414368
2024-11-11	45436960
2024-11-18	162746796
2024-11-25	10102973728
2024-12-09	5051486864
2025-01-06	35480039952
2025-01-20	21290100
2025-01-27	10102973728
2025-02-10	353438668
2025-03-10	5051486864
2025-03-24	195247834076
2025-05-05	19421089184
2025-05-12	10485760
2025-06-23	894824656
2025-07-14	73574739957
2025-07-21	120730083848
2025-07-28	26482852968
2025-08-04	14206986176
2025-08-11	5894522704
2025-08-18	16329822908
2025-08-25	5089634692
2025-09-01	5718211908
2025-09-08	10611503800
2025-09-15	1872272196
2025-09-22	387262700
2025-09-29	8518700
2025-10-06	402992400
2025-10-13	489052340
2025-10-20	138546408
2025-10-27	1669411536
2025-11-03	516846304
2025-11-10	391887964
2025-11-17	212048384
2025-11-24	534413252
2025-12-01	214133180
2025-12-08	14306035668
2025-12-15	41460295032
2025-12-22	14123045104
2025-12-29	5117532276
2026-01-05	5804172096
2026-01-12	37577373876
2026-01-19	25008531880
2026-01-26	5945649900
2026-02-02	15963706852
2026-02-09	318670384
2026-02-16	96618812642
2026-02-23	7726490804
2026-03-02	8554219896
2026-03-09	31119450904
2026-03-16	172949900
2026-03-23	700034748
2026-03-30	111787384
2026-04-06	31221500
2026-04-13	14797232
2026-04-20	341576272
2026-04-27	73566368
2026-05-04	53978592
2026-05-11	17542752
2026-05-18	266434336
2026-05-25	93660944
2026-06-01	34271860
2026-06-08	35690755857
2026-06-15	408924442
2026-06-22	35852276224
2026-06-29	318982368
2026-07-06	128634415082
2026-07-13	1723944092
