asset_path	bytes_sent
sub-1p-x4-10cycles-CC-600ns-200ms-6-4kV-(dish2-2)/sub-1p-x4-10cycles-CC-600ns-200ms-6-4kV-(dish2-2)_ses-1p-x-10cycles-CanCan-600ns-200ms-6-4kV_image.nwb	1567780353
sub-1p-x4-10cycles-Ctrl-600ns-200ms-6-4kV-(dish5-2)/sub-1p-x4-10cycles-Ctrl-600ns-200ms-6-4kV-(dish5-2)_ses-1p-x-10cycles-Control-600ns-200ms-6-4kV_image.nwb	1536548376
sub-1p-x4-10cycles-CC-600ns-200ms-6-4kV-(dish6)/sub-1p-x4-10cycles-CC-600ns-200ms-6-4kV-(dish6)_ses-1p-x-10cycles-CanCan-600ns-200ms-6-4kV_image.nwb	1464162698
sub-1p-x4-10cycles-Ctrl-600ns-200ms-6-4kV-(dish19)/sub-1p-x4-10cycles-Ctrl-600ns-200ms-6-4kV-(dish19)_ses-1p-x-10cycles-Control-600ns-200ms-6-4kV_image.nwb	1011272644
sub-1p-x4-10cycles-Ctrl-600ns-200ms-6-4kV-(dish5)/sub-1p-x4-10cycles-Ctrl-600ns-200ms-6-4kV-(dish5)_ses-1p-x-10cycles-Control-600ns-200ms-6-4kV_image.nwb	952083545
sub-1p-x4-10cycles-CC-600ns-200ms-6-4kV-(dish15)/sub-1p-x4-10cycles-CC-600ns-200ms-6-4kV-(dish15)_ses-1p-x-10cycles-CanCan-600ns-200ms-6-4kV_image.nwb	929022176
sub-40p-Ctrl-600ns-200ms-6-4kV-(dish9)/sub-40p-Ctrl-600ns-200ms-6-4kV-(dish9)_ses-40p-Ctrl-600ns-200ms-6-4kV_image.nwb	909308724
sub-40p-Ctrl-600ns-200ms-6-4kV-(dish12)/sub-40p-Ctrl-600ns-200ms-6-4kV-(dish12)_ses-40p-Ctrl-600ns-200ms-6-4kV_image.nwb	908729948
sub-40p-CC-600ns-200ms-6-4kV-(dish09)/sub-40p-CC-600ns-200ms-6-4kV-(dish09)_ses-40p-CC-600ns-200ms-6-4kV_image.nwb	903843970
sub-40p-Ctrl-600ns-200ms-6-4kV-(dish11)/sub-40p-Ctrl-600ns-200ms-6-4kV-(dish11)_ses-40p-Ctrl-600ns-200ms-6-4kV_image.nwb	896986380
sub-1p-x4-10cycles-CC-600ns-200ms-6-4kV-(dish4)/sub-1p-x4-10cycles-CC-600ns-200ms-6-4kV-(dish4)_ses-1p-x-10cycles-CanCan-600ns-200ms-6-4kV_image.nwb	870132650
sub-40p-CC-600ns-200ms-6-4kV-(dish10)/sub-40p-CC-600ns-200ms-6-4kV-(dish10)_ses-40p-CC-600ns-200ms-6-4kV_image.nwb	865498564
sub-1p-x4-10cycles-CC-600ns-200ms-6-4kV-(dish2)/sub-1p-x4-10cycles-CC-600ns-200ms-6-4kV-(dish2)_ses-1p-x-10cycles-CanCan-600ns-200ms-6-4kV_image.nwb	863696022
sub-1p-x4-10cycles-Ctrl-600ns-200ms-6-4kV-(dish7)/sub-1p-x4-10cycles-Ctrl-600ns-200ms-6-4kV-(dish7)_ses-1p-x-10cycles-Control-600ns-200ms-6-4kV_image.nwb	862788955
sub-40p-CC-600ns-200ms-6-4kV-(dish10-2)/sub-40p-CC-600ns-200ms-6-4kV-(dish10-2)_ses-40p-CC-600ns-200ms-6-4kV_image.nwb	855303132
sub-1p-x4-10cycles-Ctrl-600ns-200ms-6-4kV-(dish3)/sub-1p-x4-10cycles-Ctrl-600ns-200ms-6-4kV-(dish3)_ses-1p-x-10cycles-Control-600ns-200ms-6-4kV_image.nwb	843568572
sub-40p-Ctrl-600ns-200ms-6-4kV-(dish14)/sub-40p-Ctrl-600ns-200ms-6-4kV-(dish14)_ses-40p-Ctrl-600ns-200ms-6-4kV_image.nwb	801467300
sub-40p-CC-600ns-200ms-6-4kV-(dish11)/sub-40p-CC-600ns-200ms-6-4kV-(dish11)_ses-40p-CC-600ns-200ms-6-4kV_image.nwb	771930932
