region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/NY	932799087694	6429	391	87
AWS/us-east-2	48569461270	77495	6	37
VPN	1102293543355	10076	516	212
CHN/BJ	128629897074	726	56	44
FIN/18	78169056	47	6	1
CHN	771608320414	8739	222	757
AWS/us-west-2	147345694	321	17	14
IRN	109550017017	498	42	29
USA/NV	120825093606	4618	15	18
USA/MO	48618552498	10	10	0
AWS/us-east-1	157600476280	16107	63	115
AWS/ap-southeast-1	175798236	30	30	0
GH-actions	4199431247741	139973	2336	1285
USA	1515627115246	30694	406	59
USA/CA	1026700889029	6620	343	42
USA/MA	3594388434286	12381	826	60
USA/MI	202361521698	5973	141	61
USA/PA	523643802417	691	132	22
USA/GA	750259248000	520	160	26
FRA/IDF	238330294759	734	81	11
FRA/PDL	92196652417	174	22	3
TWN/TNN	110301436498	56	28	1
KOR/41	217552816786	176	50	9
HKG	610508824908	362	181	68
USA/FL	10797623728	356	31	9
MEX/CMX	53780417347	1053	139	65
JPN/13	207086228531	143	44	13
PRT/11	399591396814	582	121	57
NOR/50	55910097309	213	12	7
SGP	369479402368	191	74	29
CAN/QC	484185190769	12823	111	38
CHN/SH	256890344809	170	68	36
USA/UT	219267147608	6410	68	31
GBR/ENG	512955440788	219	124	24
CHN/ZJ	205930178293	39	39	0
DEU/BW	361159943430	92	72	10
USA/MD	212304869611	606	77	10
DEU/SN	68337247724	19	16	3
USA/VA	211375039678	727	72	19
NLD/ZH	53679645161	30	10	6
JPN/28	3886660276	15	5	5
JPN/26	53372471830	166	22	10
GCP/us-east1	67046738587	23	23	0
USA/OH	161152169030	1113	35	1
KOR/30	114807512082	74	32	11
GCP/us-east4	91848649201	31	19	8
CHE/VD	160535780864	75	40	1
USA/CT	150723823644	9425	26	4
KOR/11	487721045228	2132	133	70
ITA/45	1395013769	279	0	12
GBR/NIR	46560723609	11	11	0
RUS	47822569064	63	22	4
USA/SC	79123561686	29	23	2
CHN/GD	57560082920	142	19	15
NLD	70115866654	1132	12	4
USA/MS	85632904971	16	16	0
PRT	79627855909	41	32	2
GCP/europe-west4	17002609412	4	4	0
GCP/asia-southeast1	1378443799	4	4	0
USA/AR	53340156657	10	10	0
IND/KA	96538929485	21	21	0
CHN/JS	45909708322	9	9	0
IND/UP	18415475204	10	10	0
DEU/BE	13539792	3	2	1
HKG/HEA	45945345790	11	11	0
ITA/25	53340156657	10	10	0
USA/IL	102284549695	60	31	3
USA/TX	8813872930	56	9	3
CAN	53340156657	10	10	0
MAR/03	2497403564	12	8	1
AUT/9	53797036153	16	16	0
GCP/us-central1	116082536733	602	31	5
CHN/AH	53340156657	10	10	0
CHE/GE	67252989030	20	20	0
GCP/asia-east1	13036835530	3	3	0
HKG/NKT	32427944686	20	13	7
KOR	35692805597	59	8	2
ITA/62	66749582358	1332	42	14
GCP/us-west1	29112196833	7	7	0
PRT/15	55982086697	18	17	1
USA/WA	54651742660	812	14	21
HKG/KKC	53340156657	10	10	0
NOR/03	33946231969	20	3	9
TWN/TPE	1807636632	81	9	13
KOR/29	56668110005	409	10	6
MEX/VER	5242756	1	1	0
CAN/ON	125412544428	331	35	4
FRA/ARA	6439185308	44	8	1
KOR/27	25705313590	2300	83	14
USA/TN	56525619172	66	11	1
IND/GJ	26180001024	10	7	3
USA/NJ	60171957903	74	18	2
CHE/ZH	53348872643	53	12	4
USA/WY	53340156657	10	10	0
USA/MN	16381500589	6	6	0
AWS/ap-northeast-1	3254849738	32	3	3
USA/NH	6217726115	2791	120	103
USA/IN	2977901618	81	14	2
GBR/SCT	55182478528	138	19	6
UKR	76617212	5	2	1
USA/DC	1317577083	244	28	4
IND/MH	350394058	6	6	0
HUN/BU	142043187	65	12	3
DEU/HE	99892680	1	1	0
USA/RI	16729776727	72	10	1
USA/OR	169685356	7	2	2
ISR/TA	1714785425	2	2	0
DEU/NI	1403615484	3	3	0
DNK/84	6674618058	2	2	0
BRA/SP	2711764192	2	2	0
COL/DC	30062892	2	2	0
JPN/11	13140072	1	1	0
GCP/us-west3	2708844176	1	1	0
CAN/BC	12669995059	3	3	0
NLD/NH	20000000	1	0	1
PRY/11	929096	1	1	0
ARG/B	7846872	37	1	1
USA/NC	2708844176	1	1	0
KAZ/75	8190108	39	1	1
VNM/HN	14671636	70	1	1
VNM	67106080	329	0	1
USA/NE	45505067250	12	12	0
GCP/us-west4	6288575034	919	2	3
CRI/SJ	52162378	20	5	1
IND/TS	17121912	1	1	0
AUS/WA	25218320	1	1	0
BWA/GA	2654560	1	1	0
ALB/11	1061824	1	1	0
GCP/europe-central2	4879059656	4	4	0
USA/NM	3965773882	1	1	0
DEU/NW	25284684	1	1	0
IND	12144612	1	1	0
KOR/28	917450100	12	2	4
PHL/40	862732	1	1	0
SAU/01	1128188	1	1	0
FRA/CVL	4449864980	1	1	0
BGD	929096	1	1	0
TWN/TXG	4502851823	2	1	1
HUN	13465123617	3	3	0
ISR/JM	1061824	1	1	0
BRA/ES	1460008	1	1	0
EGY/C	1128188	1	1	0
ZAF/GP	1061824	1	1	0
IND/HR	1260916	1	1	0
CHL/AN	1327280	1	1	0
USA/VT	7464664872	172	6	5
BRA/GO	1128188	1	1	0
ISR/HA	1023733177	43	5	1
NOR/18	5905236739	1	0	1
TWN	6102881964	1	1	0
