asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-Nitschke/sub-Nitschke_ses-20090819_behavior+ecephys.nwb	2939969945534	18351	702	332
sub-Jenkins/sub-Jenkins_ses-20090912_behavior+ecephys.nwb	4904442380277	156059	2527	718
sub-Jenkins/sub-Jenkins_ses-20090916_behavior+ecephys.nwb	2052758839032	68740	843	340
sub-Nitschke/sub-Nitschke_ses-20090910_behavior+ecephys.nwb	2372309002449	18873	678	321
sub-Nitschke/sub-Nitschke_ses-20090920_behavior+ecephys.nwb	1723330487791	16286	497	273
sub-Nitschke/sub-Nitschke_ses-20090922_behavior+ecephys.nwb	1348008852295	14641	523	296
sub-Jenkins/sub-Jenkins_ses-20090918_behavior+ecephys.nwb	1668427958380	21029	633	307
sub-Jenkins/sub-Jenkins_ses-20090923_behavior+ecephys.nwb	1943470549181	19365	756	332
sub-Nitschke/sub-Nitschke_ses-20090812_behavior+ecephys.nwb	3339808587623	20580	727	346
sub-Nitschke/sub-Nitschke_ses-20100923_behavior+ecephys.nwb	1519444512196	19643	582	463
