week_start	Neurophysiology
2025-04-28	43680695708
2025-07-21	6205390
2025-07-28	4420784741
2025-08-11	13043273182
2025-08-18	4458784579
2025-08-25	8621706714
2025-09-01	4261779648
2025-10-06	11647950
2025-12-15	30635710270
2026-01-05	4287929750
2026-01-12	33971417559
2026-01-26	13021404163
2026-02-02	4310853357
2026-02-16	108237678
2026-02-23	51259227
2026-03-02	19006693
2026-03-09	4576540
2026-03-16	42942449
2026-03-23	8088519
2026-03-30	8319516
2026-04-20	201011283
2026-05-11	4317806575
2026-05-18	20202156
2026-05-25	21252285
2026-06-01	94221704
2026-06-08	95644704
2026-06-15	3340176
2026-06-22	4310439624
2026-06-29	3703968
2026-07-06	1436951942
2026-07-13	7002417
2026-08-03	11759036
