date	bytes_sent
2023-05-14	572112
2023-05-26	69296
2023-05-28	12680
2023-05-29	12680
2023-06-01	69296
2023-06-02	69296
2023-06-03	66560
2023-06-05	12680
2023-06-07	12680
2023-06-08	69296
2023-06-11	69296
2023-06-13	33280
2023-06-17	45960
2023-06-24	102576
2023-06-26	572112
2023-07-01	190704
2023-07-02	33280
2023-07-05	33280
2023-07-06	69296
2023-07-08	81976
2023-07-10	69296
2023-07-12	69296
2023-07-15	12680
2023-07-18	12680
2023-07-19	69296
2023-07-22	12680
2023-07-23	45960
2023-07-24	81976
2023-07-25	190704
2023-07-27	12680
2023-07-28	33280
2023-07-29	12680
2023-08-01	12680
2023-08-02	33280
2023-08-04	12680
2023-08-12	12680
2023-08-14	115256
2023-08-16	12680
2023-08-18	69296
2023-08-19	33280
2023-08-24	33280
2023-08-25	33280
2023-08-26	33280
2023-08-27	33280
2023-08-28	12680
2023-08-31	190704
2023-09-02	45960
2023-09-03	69296
2023-09-04	69296
2023-09-11	69296
2023-09-18	102576
2023-09-21	69296
2023-09-25	102576
2023-09-29	190704
2023-10-01	12680
2023-10-06	190704
2023-10-26	12680
2023-11-07	12680
2023-11-20	102576
2023-11-21	469712
2023-11-24	102400
2023-11-30	12680
2023-12-01	33280
2023-12-04	69296
2023-12-06	102576
2024-01-22	381408
2024-01-26	381408
2024-03-08	190704
2024-03-12	190704
2024-03-18	190704
2024-03-20	190704
2024-03-22	762816
2024-03-27	3432672
2024-03-28	1525632
2024-03-29	953520
2024-03-30	1144224
2024-04-02	1716336
2024-04-03	762816
2024-04-04	1525632
2024-04-09	5721120
2024-04-10	762816
2024-04-11	3623376
2024-04-12	2479152
2024-04-13	572112
2024-04-14	953520
2024-04-15	1334928
2024-04-16	381408
2024-04-17	2288448
2024-04-18	1907040
2024-04-19	953520
2024-04-20	2479152
2024-04-21	1525632
2024-04-22	1144224
2024-04-23	1907040
2024-04-24	1144224
2024-04-25	762816
2024-04-26	3241968
2024-04-27	762816
2024-04-28	3051264
2024-04-29	1716336
2024-04-30	3051264
2024-05-01	1907040
2024-05-02	1144224
2024-05-03	2669856
2024-05-04	2288448
2024-05-05	2288448
2024-05-06	762816
2024-05-07	2860560
2024-05-08	2479152
2024-05-09	2669856
2024-05-10	2097744
2024-05-11	762816
2024-05-12	2288448
2024-05-13	2097744
2024-05-14	2288448
2024-05-15	2479152
2024-05-16	762816
2024-05-17	572112
2024-05-18	1144224
2024-05-21	953520
2024-05-22	2097744
2024-05-23	2288448
2024-05-24	381408
2024-05-25	3432672
2024-05-26	572112
2024-05-27	1144224
2024-05-28	1334928
2024-05-29	2288448
2024-05-30	1334928
2024-05-31	1144224
2024-06-01	1525632
2024-06-02	1144224
2024-06-03	762816
2024-06-04	2860560
2024-06-05	5149008
2024-06-06	762816
2024-06-07	1334928
2024-06-08	1525632
2024-06-09	1907040
2024-06-11	3051264
2024-07-13	572112
2024-07-23	572112
2024-07-25	381408
2024-07-28	953520
2024-07-30	762816
2024-07-31	190704
2024-08-10	190704
2024-09-04	190704
2024-09-05	190704
2024-09-13	190704
2024-09-14	2288448
2024-09-21	190704
2024-10-20	572112
2024-10-31	190704
2025-09-16	572112
2025-09-22	190704
2025-09-24	381408
2025-09-25	190704
2025-10-12	190704
2025-10-15	190704
2025-10-16	381408
2025-10-26	190704
2025-10-29	190704
2025-11-05	190704
2025-11-06	381408
2025-11-07	1144224
2025-11-09	381408
2025-11-10	381408
2025-11-11	190704
2025-11-12	190704
2025-11-13	190704
2025-11-14	190704
2025-11-15	381408
2025-11-17	381408
2025-11-18	190704
2025-11-21	190704
2025-11-22	190704
2025-11-23	190704
2025-11-24	381408
2025-11-26	381408
2025-11-28	381408
2025-11-29	190704
2025-11-30	190704
2025-12-01	190704
2025-12-02	190704
2025-12-03	381408
2025-12-04	190704
2025-12-05	190704
2025-12-06	381408
2025-12-08	381408
2025-12-09	381408
2025-12-10	190704
2025-12-16	190704
2025-12-18	190704
2025-12-19	381408
2026-01-06	190704
2026-01-07	190704
2026-01-08	190704
2026-01-16	190704
2026-01-23	190704
2026-01-28	381408
2026-01-29	190704
2026-01-30	190704
