week_start	sub-acute-IV/sub-acute-IV_ses-Acute-IV-2024-03-16-11-36-14-experiment4_ecephys.nwb	sub-acute-IV/sub-acute-IV_ses-Acute-IV-2024-03-16-11-36-14-experiment5_ecephys.nwb	sub-acute-IV/sub-acute-IV_ses-Acute-IV-2024-03-16-11-36-14-experiment6_ecephys.nwb	sub-acute-IV/sub-acute-IV_ses-Acute-IV-2024-03-16-11-36-14-experiment7_ecephys.nwb	sub-acute-IV/sub-acute-IV_ses-Acute-IV-2024-03-16-18-54-31-experiment1_ecephys.nwb	sub-acute-V/sub-acute-V_ses-Acute-V-2024-04-16-14-03-16-experiment2_ecephys.nwb	sub-acute-VI/sub-acute-VI_ses-Acute-VI-2024-04-17-12-12-40-experiment1_ecephys.nwb	sub-acute-VI/sub-acute-VI_ses-Acute-VI-2024-04-17-12-12-40-experiment3_ecephys.nwb	sub-acute-VI/sub-acute-VI_ses-Acute-VI-2024-04-17-12-12-40-experiment4_ecephys.nwb	sub-acute-VII/sub-acute-VII_ses-Acute-VII-2024-04-18-11-07-59-experiment2_ecephys.nwb	sub-acute-VII/sub-acute-VII_ses-Acute-VII-2024-04-18-11-07-59-experiment3_ecephys.nwb	sub-acute-VII/sub-acute-VII_ses-Acute-VII-2024-04-18-11-07-59-experiment4_ecephys.nwb	sub-acute-VII/sub-acute-VII_ses-Acute-VII-2024-04-18-16-38-58-experiment1_ecephys.nwb	sub-acute-X/sub-acute-X_ses-Acute-X-2024-10-02-14-15-24-experiment1_ecephys.nwb	sub-acute-X/sub-acute-X_ses-Acute-X-2024-10-02-14-15-24-experiment2_ecephys.nwb	sub-acute-X/sub-acute-X_ses-Acute-X-2024-10-02-14-15-24-experiment3_ecephys.nwb	sub-acute-XI/sub-acute-XI_ses-Acute-XI-2025-03-03-11-42-55-experiment2_ecephys.nwb	sub-acute-XI/sub-acute-XI_ses-Acute-XI-2025-03-03-11-42-55-experiment3_ecephys.nwb	sub-acute-XI/sub-acute-XI_ses-Acute-XI-2025-03-03-11-42-55-experiment4_ecephys.nwb	sub-acute-XI/sub-acute-XI_ses-Acute-XI-2025-03-03-11-42-55-experiment5_ecephys.nwb	sub-acute-XII/sub-acute-XII_ses-Acute-XII-2025-03-29-12-07-23-experiment1_ecephys.nwb	sub-acute-XII/sub-acute-XII_ses-Acute-XII-2025-03-29-12-07-23-experiment2_ecephys.nwb	sub-acute-XII/sub-acute-XII_ses-Acute-XII-2025-03-29-12-07-23-experiment3_ecephys.nwb	sub-acute-XII/sub-acute-XII_ses-Acute-XII-2025-03-29-12-07-23-experiment4_ecephys.nwb	sub-acute-XII/sub-acute-XII_ses-Acute-XII-2025-03-29-12-07-23-experiment5_ecephys.nwb	sub-chronic-DAT-2598-H8/sub-chronic-DAT-2598-H8_ses-2024-04-09-12-54-53_ecephys.nwb	sub-chronic-DAT-2598-H8/sub-chronic-DAT-2598-H8_ses-2024-04-10-14-25-50_ecephys.nwb	sub-chronic-DAT-2598-H8/sub-chronic-DAT-2598-H8_ses-2024-04-11-13-30-20_ecephys.nwb	sub-chronic-DAT-2598-H8/sub-chronic-DAT-2598-H8_ses-2024-04-15-15-03-24_ecephys.nwb	sub-chronic-DAT-2598-H8/sub-chronic-DAT-2598-H8_ses-2024-04-19-12-00-43_ecephys.nwb	sub-chronic-DAT-2598-H8/sub-chronic-DAT-2598-H8_ses-2024-04-29-10-18-59_ecephys.nwb	sub-chronic-DAT-2677-H10/sub-chronic-DAT-2677-H10_ses-2024-06-10-17-34-18_ecephys.nwb	sub-chronic-DAT-2680/sub-chronic-DAT-2680_ses-2024-10-22-11-48-12_ecephys.nwb	sub-chronic-DAT-2749/sub-chronic-DAT-2749_ses-2025-02-04-13-21-53_ecephys.nwb	sub-photometry-control-1/sub-photometry-control-1_ses-animal1-10hz.nwb	sub-photometry-control-1/sub-photometry-control-1_ses-animal1-20hz.nwb	sub-photometry-control-1/sub-photometry-control-1_ses-animal1-5hz.nwb	sub-photometry-control-1/sub-photometry-control-1_ses-animal1-Cont.nwb	sub-photometry-control-2/sub-photometry-control-2_ses-animal2-10hz.nwb	sub-photometry-control-2/sub-photometry-control-2_ses-animal2-20hz.nwb	sub-photometry-control-2/sub-photometry-control-2_ses-animal2-5hz.nwb	sub-photometry-control-2/sub-photometry-control-2_ses-animal2-Cont.nwb	sub-photometry-control-3/sub-photometry-control-3_ses-animal3-10hz.nwb	sub-photometry-control-3/sub-photometry-control-3_ses-animal3-20hz.nwb	sub-photometry-control-3/sub-photometry-control-3_ses-animal3-5hz.nwb	sub-photometry-control-3/sub-photometry-control-3_ses-animal3-Cont.nwb	sub-photometry-exp-1/sub-photometry-exp-1_ses-animal1-10hz.nwb	sub-photometry-exp-1/sub-photometry-exp-1_ses-animal1-20hz.nwb	sub-photometry-exp-1/sub-photometry-exp-1_ses-animal1-5hz.nwb	sub-photometry-exp-1/sub-photometry-exp-1_ses-animal1-Cont.nwb	sub-photometry-exp-2/sub-photometry-exp-2_ses-animal2-10hz.nwb	sub-photometry-exp-2/sub-photometry-exp-2_ses-animal2-20hz.nwb	sub-photometry-exp-2/sub-photometry-exp-2_ses-animal2-5hz.nwb	sub-photometry-exp-2/sub-photometry-exp-2_ses-animal2-Cont.nwb	sub-photometry-exp-3/sub-photometry-exp-3_ses-animal3-10hz.nwb	sub-photometry-exp-3/sub-photometry-exp-3_ses-animal3-20hz.nwb	sub-photometry-exp-3/sub-photometry-exp-3_ses-animal3-5hz.nwb	sub-photometry-exp-3/sub-photometry-exp-3_ses-animal3-Cont.nwb	sub-photometry-exp-4/sub-photometry-exp-4_ses-animal4-10hz.nwb	sub-photometry-exp-4/sub-photometry-exp-4_ses-animal4-20hz.nwb	sub-photometry-exp-4/sub-photometry-exp-4_ses-animal4-5hz.nwb	sub-photometry-exp-4/sub-photometry-exp-4_ses-animal4-Cont.nwb	sub-photometry-exp-5/sub-photometry-exp-5_ses-animal5-10hz.nwb	sub-photometry-exp-5/sub-photometry-exp-5_ses-animal5-20hz.nwb	sub-photometry-exp-5/sub-photometry-exp-5_ses-animal5-5hz.nwb	sub-photometry-exp-5/sub-photometry-exp-5_ses-animal5-Cont.nwb
2026-08-24	5942882768	5325776353	6314545936	5712589254	3427794187	7039264194	4707839878	5295412878	3584722260	4968123848	5160279314	5242924998	5172543678	9031839234	6227579600	8188388756	4482286252	4660822988	4710978406	4777209020	4442850664	4959143690	4375160578	4184353652	4118447272	2768652372	2857940140	2571918516	3143260936	3512231874	5056334198	5482229250	1730875916	2230964226	109224616	99808986	111329730	97520003	104434164	102619414	124089662	110548266	82659266	90096832	113001230	88767889	106496208	88604394	88623073	88892684	105296416	90925323	96490578	88256669	111909410	105161803	113576036	171777870	99827988	100304489	96417740	100752511	54967905	58972843	55478810	55675432
